SERVICE_RTE_NUM,INBD_OUTBD_CD,DAY_PART_CD,STOP_ID,STOP_NAME,DAY_TYPE,STOP_SEQUENCE_NUM,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
701,I,PM,3247,196th St SW NB Station,Weekday,5,5.068,120.190,1.498,35.524,15.496
701,I,PM,2767,Cherry Hill NB Station at 176th St SW,Weekday,6,1.945,45.667,2.268,53.238,15.249
701,I,PM,2777,148th St SW NB Station,Weekday,7,2.415,57.381,2.521,59.905,15.200
701,I,PM,2747,238th St SW NB Station,Weekday,2,1.560,36.619,1.280,30.048,10.371
701,I,PM,2753,Gateway NB Station at 216th St SW,Weekday,3,2.347,55.095,1.361,31.952,11.331
701,I,PM,2761,Heron NB Station at 200th St SW,Weekday,4,1.392,32.810,0.962,22.667,11.871
701,I,PM,3382,Shoreline North/185th Station Bay 1,Weekday,0,5.346,125.762,0.000,0.000,5.346
701,I,PM,3313,Aurora Village Transit Center Bay 12,Weekday,1,5.923,139.333,1.346,31.667,9.935
701,I,XEV,2819,40th St NB Station,Weekday,15,0.564,6.524,1.160,13.429,7.198
701,I,XEV,2835,Colby Ave NB Station,Weekday,16,0.402,4.619,2.515,28.857,5.141
701,I,XEV,2838,Everett Station Bay G1,Weekday,17,0.020,0.238,5.165,61.238,-0.020
701,I,XEV,2795,Casino Rd NB Station,Weekday,12,2.000,22.095,4.573,50.524,10.073
701,I,XEV,2807,Madison St NB Station,Weekday,13,1.030,11.524,2.132,23.857,8.898
701,I,XEV,2815,50th St NB Station,Weekday,14,0.880,10.095,1.647,18.905,7.863
701,I,XEV,2781,Airport Road NB Station,Weekday,9,4.829,48.524,4.417,44.381,14.758
701,I,XEV,2783,112th St SW NB Station,Weekday,10,1.323,13.667,1.926,19.905,14.129
701,I,XEV,2787,4th Ave W NB Station,Weekday,11,1.238,13.381,2.463,26.619,12.780
701,I,XEV,2767,Cherry Hill NB Station at 176th St SW,Weekday,6,1.761,17.524,1.120,11.143,15.301
701,I,XEV,2777,148th St SW NB Station,Weekday,7,2.295,22.952,2.214,22.143,14.943
701,I,XEV,2779,Lincoln Way NB Station,Weekday,8,1.111,11.000,1.529,15.143,14.471
701,I,XEV,2761,Heron NB Station at 200th St SW,Weekday,4,0.692,6.429,0.805,7.476,11.205
701,I,XEV,3247,196th St SW NB Station,Weekday,5,5.080,48.619,1.289,12.333,14.851
701,I,XEV,2747,238th St SW NB Station,Weekday,2,1.915,17.238,1.095,9.857,11.095
701,I,XEV,2753,Gateway NB Station at 216th St SW,Weekday,3,1.726,15.619,1.363,12.333,11.447
701,I,XEV,3382,Shoreline North/185th Station Bay 1,Weekday,0,5.026,45.476,0.000,0.000,5.026
701,I,XEV,3313,Aurora Village Transit Center Bay 12,Weekday,1,6.590,54.286,1.052,8.667,10.538
701,O,XNT,2838,Everett Station Bay G1,Weekday,0,3.593,27.714,0.000,0.000,3.593
701,O,XNT,2836,Wetmore Ave SB Station,Weekday,1,2.022,17.143,0.101,0.857,5.674
701,O,XNT,2820,41st St SB Station,Weekday,2,0.827,7.048,0.486,4.143,5.994
701,O,XNT,2816,50th St SB Station,Weekday,3,0.737,6.286,0.402,3.429,6.330
701,O,XNT,2810,Pecks Dr SB Station,Weekday,4,0.905,7.714,0.637,5.429,6.598
701,O,XNT,2796,Casino Rd SB Station,Weekday,5,2.977,24.381,1.587,13.000,8.081
701,O,XNT,2788,4th Ave W SB Station,Weekday,6,1.185,9.143,0.951,7.333,8.438
701,O,XNT,2784,112th St SW SB Station,Weekday,7,0.807,6.381,0.837,6.619,8.789
701,O,XNT,2782,Airport Road SB Station,Weekday,8,3.062,25.810,3.164,26.667,9.051
701,O,XNT,2780,Lincoln Way SB Station,Weekday,9,0.648,5.524,1.184,10.095,8.598
701,O,XNT,2778,148th St SW SB Station,Weekday,10,0.878,7.524,1.672,14.333,7.872
701,O,XNT,2770,International SB Station at 174th Pl SW,Weekday,11,0.743,6.333,0.626,5.333,7.989
701,O,XNT,2764,Crossroads SB Station at 196th St SW,Weekday,12,1.423,11.048,2.387,18.524,7.215
701,O,XNT,2760,College SB Station at 204th St SW,Weekday,13,0.226,1.762,0.396,3.095,7.201
701,O,XNT,2754,216th St SW SB Station,Weekday,14,0.533,4.190,0.994,7.810,6.788
701,O,XNT,2748,238th St SW SB Station,Weekday,15,0.746,6.286,1.220,10.286,6.605
701,O,XNT,2742,Aurora Village Transit Center Bay 9,Weekday,16,0.478,4.143,3.973,34.429,3.187
701,O,XNT,3267,Shoreline North/185th Station Bay 2,Weekday,17,0.023,0.190,3.214,26.476,0.000
701,O,AM,3267,Shoreline North/185th Station Bay 2,Weekday,17,0.000,0.000,4.073,77.381,-0.005
701,O,AM,2764,Crossroads SB Station at 196th St SW,Weekday,12,0.830,16.952,2.559,52.286,10.366
701,O,AM,2760,College SB Station at 204th St SW,Weekday,13,0.716,14.524,1.150,23.333,9.908
701,O,AM,2754,216th St SW SB Station,Weekday,14,0.950,19.190,2.078,41.952,8.778
701,O,AM,2748,238th St SW SB Station,Weekday,15,0.697,13.714,0.993,19.524,8.446
701,O,AM,2742,Aurora Village Transit Center Bay 9,Weekday,16,0.826,15.810,5.251,100.524,4.052
701,O,AM,2788,4th Ave W SB Station,Weekday,6,2.083,44.143,1.227,26.000,11.463
701,O,AM,2784,112th St SW SB Station,Weekday,7,1.885,39.857,0.680,14.381,12.633
701,O,AM,2782,Airport Road SB Station,Weekday,8,2.675,55.286,3.212,66.381,12.085
701,O,AM,2780,Lincoln Way SB Station,Weekday,9,0.913,18.476,1.038,21.000,11.939
701,O,AM,2778,148th St SW SB Station,Weekday,10,1.631,32.857,1.054,21.238,12.461
701,O,AM,2770,International SB Station at 174th Pl SW,Weekday,11,0.990,19.857,0.990,19.857,12.413
701,O,AM,2838,Everett Station Bay G1,Weekday,0,4.337,96.857,0.000,0.000,4.337
701,O,AM,2836,Wetmore Ave SB Station,Weekday,1,2.488,55.333,0.229,5.095,6.597
701,O,AM,2820,41st St SB Station,Weekday,2,1.141,24.333,0.453,9.667,7.183
701,O,AM,2816,50th St SB Station,Weekday,3,0.980,20.905,0.335,7.143,7.828
701,O,AM,2810,Pecks Dr SB Station,Weekday,4,1.081,22.952,0.417,8.857,8.460
701,O,AM,2796,Casino Rd SB Station,Weekday,5,3.376,70.571,1.055,22.048,10.708
701,O,MID,2742,Aurora Village Transit Center Bay 9,Weekday,16,1.004,35.190,5.450,191.000,4.302
701,O,MID,3267,Shoreline North/185th Station Bay 2,Weekday,17,0.000,0.000,4.281,149.238,-0.029
701,O,MID,2764,Crossroads SB Station at 196th St SW,Weekday,12,1.583,55.571,4.252,149.238,9.957
701,O,MID,2760,College SB Station at 204th St SW,Weekday,13,0.640,22.286,1.116,38.857,9.475
701,O,MID,2754,216th St SW SB Station,Weekday,14,1.085,37.667,1.546,53.667,9.011
701,O,MID,2748,238th St SW SB Station,Weekday,15,0.979,34.095,1.249,43.476,8.761
701,O,MID,2780,Lincoln Way SB Station,Weekday,9,1.223,43.095,1.219,42.952,12.711
701,O,MID,2778,148th St SW SB Station,Weekday,10,1.736,61.095,1.886,66.381,12.604
701,O,MID,2770,International SB Station at 174th Pl SW,Weekday,11,1.769,61.905,1.839,64.381,12.561
701,O,MID,2796,Casino Rd SB Station,Weekday,5,4.016,142.476,2.319,82.286,12.146
701,O,MID,2788,4th Ave W SB Station,Weekday,6,2.821,99.000,1.879,65.952,13.090
701,O,MID,2784,112th St SW SB Station,Weekday,7,1.641,57.286,1.274,44.476,13.424
701,O,MID,2782,Airport Road SB Station,Weekday,8,3.081,108.571,3.823,134.714,12.722
701,O,MID,2820,41st St SB Station,Weekday,2,1.608,57.667,0.732,26.238,9.580
701,O,MID,2816,50th St SB Station,Weekday,3,1.458,51.714,0.928,32.905,10.070
701,O,MID,2810,Pecks Dr SB Station,Weekday,4,1.347,47.333,0.890,31.286,10.534
701,O,MID,2838,Everett Station Bay G1,Weekday,0,5.727,207.810,0.000,0.000,5.727
701,O,MID,2836,Wetmore Ave SB Station,Weekday,1,3.597,126.571,0.608,21.381,8.737
701,O,PM,3267,Shoreline North/185th Station Bay 2,Weekday,17,0.008,0.190,4.214,97.714,-0.012
701,O,PM,2760,College SB Station at 204th St SW,Weekday,13,0.540,12.571,0.738,17.190,9.628
701,O,PM,2754,216th St SW SB Station,Weekday,14,1.532,35.667,1.476,34.381,9.695
701,O,PM,2748,238th St SW SB Station,Weekday,15,1.112,26.000,1.802,42.143,9.020
701,O,PM,2742,Aurora Village Transit Center Bay 9,Weekday,16,0.940,21.762,5.916,136.905,4.101
701,O,PM,2764,Crossroads SB Station at 196th St SW,Weekday,12,1.865,42.714,4.079,93.429,9.800
701,O,PM,2782,Airport Road SB Station,Weekday,8,4.072,94.619,5.133,119.286,14.025
701,O,PM,2780,Lincoln Way SB Station,Weekday,9,1.217,28.333,1.734,40.381,13.689
701,O,PM,2778,148th St SW SB Station,Weekday,10,1.492,34.667,3.238,75.238,11.932
701,O,PM,2770,International SB Station at 174th Pl SW,Weekday,11,2.014,46.524,2.025,46.762,11.915
701,O,PM,2784,112th St SW SB Station,Weekday,7,1.494,34.714,2.084,48.429,15.133
701,O,PM,2810,Pecks Dr SB Station,Weekday,4,1.671,39.000,1.380,32.190,12.514
701,O,PM,2796,Casino Rd SB Station,Weekday,5,5.180,117.905,3.172,72.190,14.695
701,O,PM,2788,4th Ave W SB Station,Weekday,6,2.924,67.952,1.869,43.429,15.734
701,O,PM,2836,Wetmore Ave SB Station,Weekday,1,3.766,87.333,0.622,14.429,10.522
701,O,PM,2820,41st St SB Station,Weekday,2,2.171,49.095,1.118,25.286,11.705
701,O,PM,2816,50th St SB Station,Weekday,3,1.830,42.095,1.294,29.762,12.263
701,O,PM,2838,Everett Station Bay G1,Weekday,0,7.377,167.905,0.000,0.000,7.377
701,O,XEV,3267,Shoreline North/185th Station Bay 2,Weekday,17,0.012,0.143,4.044,48.143,-0.020
701,O,XEV,2742,Aurora Village Transit Center Bay 9,Weekday,16,1.067,12.095,5.298,60.048,4.055
701,O,XEV,2770,International SB Station at 174th Pl SW,Weekday,11,1.363,14.476,1.274,13.524,11.063
701,O,XEV,2764,Crossroads SB Station at 196th St SW,Weekday,12,2.000,22.095,3.216,35.524,9.685
701,O,XEV,2760,College SB Station at 204th St SW,Weekday,13,0.310,3.429,0.560,6.190,9.341
701,O,XEV,2754,216th St SW SB Station,Weekday,14,1.038,11.667,1.208,13.571,9.157
701,O,XEV,2748,238th St SW SB Station,Weekday,15,0.965,10.619,1.511,16.619,8.463
701,O,XEV,2784,112th St SW SB Station,Weekday,7,1.389,13.762,1.923,19.048,15.918
701,O,XEV,2782,Airport Road SB Station,Weekday,8,3.721,36.143,6.025,58.524,13.549
701,O,XEV,2780,Lincoln Way SB Station,Weekday,9,0.919,9.190,1.405,14.048,12.776
701,O,XEV,2778,148th St SW SB Station,Weekday,10,1.596,16.190,3.399,34.476,10.962
701,O,XEV,2796,Casino Rd SB Station,Weekday,5,5.442,53.905,3.303,32.714,15.212
701,O,XEV,2788,4th Ave W SB Station,Weekday,6,3.076,30.762,1.686,16.857,16.552
701,O,XEV,2820,41st St SB Station,Weekday,2,1.742,15.762,0.979,8.857,12.184
701,O,XEV,2816,50th St SB Station,Weekday,3,2.042,18.476,0.942,8.524,13.284
701,O,XEV,2810,Pecks Dr SB Station,Weekday,4,1.649,15.000,1.398,12.714,13.550
701,O,XEV,2838,Everett Station Bay G1,Weekday,0,7.386,66.476,0.000,0.000,7.386
701,O,XEV,2836,Wetmore Ave SB Station,Weekday,1,4.477,37.095,0.471,3.905,11.701
