SERVICE_RTE_NUM,INBD_OUTBD_CD,DAY_PART_CD,STOP_ID,STOP_NAME,DAY_TYPE,STOP_SEQUENCE_NUM,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
702,I,MID,3021,Hwy 99 NB Station,Saturday,13,0.568,10.000,6.375,112.200,2.489
702,I,MID,3020,112th St SW NB Station,Saturday,14,0.159,2.800,0.375,6.600,2.273
702,I,MID,3019,100th St SW NB Station,Saturday,15,0.068,1.200,0.170,3.000,2.170
702,I,MID,3018,Kasch Park Rd NB Station,Saturday,16,0.011,0.200,0.727,12.800,1.455
702,I,MID,3035,Canyon Park Park & Ride Station,Saturday,0,2.466,43.400,0.000,0.000,2.466
702,I,MID,3033,220th St SE NB Station,Saturday,1,0.352,6.200,0.023,0.400,2.795
702,I,MID,3032,208th St SE NB Station,Saturday,2,1.830,32.200,0.455,8.000,4.170
702,I,MID,3031,196th St SE NB Station,Saturday,3,1.170,20.600,0.420,7.400,4.920
702,I,MID,3030,180th St SE NB Station,Saturday,4,1.670,29.400,0.386,6.800,6.205
702,I,MID,3029,164th St SE NB Station,Saturday,5,1.034,18.200,1.364,24.000,5.875
702,I,MID,3028,153rd St SE NB Station,Saturday,6,0.494,8.800,0.865,15.400,5.472
702,I,PM,3017,Seaway Transit Center Station,Saturday,17,0.000,0.000,2.051,24.200,0.000
702,I,PM,3026,16th Ave SE NB Station,Saturday,8,2.850,34.200,1.767,21.200,8.750
702,I,PM,3025,Dumas Rd NB Station,Saturday,9,0.852,10.400,0.164,2.000,9.393
702,I,PM,3024,3rd Ave SE NB Station,Saturday,10,1.100,13.200,0.683,8.200,9.850
702,I,PM,3023,4th Ave W NB Station,Saturday,11,4.583,55.000,2.950,35.400,11.483
702,I,PM,3022,Gibson Rd NB Station,Saturday,12,0.767,9.200,1.083,13.000,11.167
702,I,PM,3021,Hwy 99 NB Station,Saturday,13,0.333,4.000,8.850,106.200,2.650
702,I,PM,3020,112th St SW NB Station,Saturday,14,0.050,0.600,0.300,3.600,2.400
702,I,PM,3019,100th St SW NB Station,Saturday,15,0.085,1.000,0.203,2.400,2.322
702,I,PM,3018,Kasch Park Rd NB Station,Saturday,16,0.000,0.000,0.271,3.200,2.051
702,I,PM,3035,Canyon Park Park & Ride Station,Saturday,0,3.850,46.200,0.000,0.000,3.850
702,I,PM,3033,220th St SE NB Station,Saturday,1,0.550,6.600,0.050,0.600,4.350
702,I,PM,3032,208th St SE NB Station,Saturday,2,2.700,32.400,0.650,7.800,6.400
702,I,PM,3031,196th St SE NB Station,Saturday,3,0.967,11.600,0.750,9.000,6.617
702,I,PM,3030,180th St SE NB Station,Saturday,4,2.250,27.000,0.767,9.200,8.100
702,I,PM,3029,164th St SE NB Station,Saturday,5,1.200,14.400,1.683,20.200,7.617
702,I,PM,3028,153rd St SE NB Station,Saturday,6,0.776,9.000,0.966,11.200,7.448
702,I,PM,3027,Trillium Blvd NB Station,Saturday,7,0.483,5.600,0.414,4.800,7.414
702,I,XEV,3027,Trillium Blvd NB Station,Saturday,7,0.523,4.600,0.477,4.200,6.636
702,I,XEV,3026,16th Ave SE NB Station,Saturday,8,3.628,31.200,1.372,11.800,8.791
702,I,XEV,3025,Dumas Rd NB Station,Saturday,9,1.023,8.800,0.279,2.400,9.535
702,I,XEV,3024,3rd Ave SE NB Station,Saturday,10,0.886,7.800,0.750,6.600,9.614
702,I,XEV,3023,4th Ave W NB Station,Saturday,11,3.591,31.600,3.045,26.800,10.159
702,I,XEV,3022,Gibson Rd NB Station,Saturday,12,0.364,3.200,1.136,10.000,9.386
702,I,XEV,3021,Hwy 99 NB Station,Saturday,13,0.636,5.600,7.205,63.400,2.818
702,I,XEV,3020,112th St SW NB Station,Saturday,14,0.023,0.200,0.545,4.800,2.295
702,I,XEV,3019,100th St SW NB Station,Saturday,15,0.000,0.000,0.089,0.800,2.156
702,I,XEV,3018,Kasch Park Rd NB Station,Saturday,16,0.000,0.000,0.444,4.000,1.711
702,I,XEV,3017,Seaway Transit Center Station,Saturday,17,0.093,0.800,1.907,16.400,0.000
702,I,XEV,3035,Canyon Park Park & Ride Station,Saturday,0,2.205,19.400,0.000,0.000,2.205
702,I,XEV,3033,220th St SE NB Station,Saturday,1,0.318,2.800,0.000,0.000,2.523
702,I,XEV,3032,208th St SE NB Station,Saturday,2,2.795,24.600,0.591,5.200,4.727
702,I,XEV,3031,196th St SE NB Station,Saturday,3,0.795,7.000,0.227,2.000,5.295
702,I,XEV,3030,180th St SE NB Station,Saturday,4,1.409,12.400,0.568,5.000,6.136
702,I,XEV,3029,164th St SE NB Station,Saturday,5,1.523,13.400,1.409,12.400,6.250
702,I,XEV,3028,153rd St SE NB Station,Saturday,6,0.750,6.600,0.409,3.600,6.455
702,I,XNT,3017,Seaway Transit Center Station,Saturday,17,0.000,0.000,0.308,0.800,0.000
702,I,XNT,3028,153rd St SE NB Station,Saturday,6,1.000,1.400,0.286,0.400,6.857
702,I,XNT,3027,Trillium Blvd NB Station,Saturday,7,0.125,0.200,0.000,0.000,6.875
702,I,XNT,3026,16th Ave SE NB Station,Saturday,8,3.900,7.800,0.400,0.800,10.400
702,I,XNT,3025,Dumas Rd NB Station,Saturday,9,0.600,1.200,0.200,0.400,10.800
702,I,XNT,3024,3rd Ave SE NB Station,Saturday,10,0.800,1.600,1.400,2.800,10.200
702,I,XNT,3023,4th Ave W NB Station,Saturday,11,3.500,7.000,3.500,7.000,10.200
702,I,XNT,3022,Gibson Rd NB Station,Saturday,12,0.300,0.600,0.700,1.400,9.800
702,I,XNT,3021,Hwy 99 NB Station,Saturday,13,0.600,1.200,8.800,17.600,1.600
702,I,XNT,3020,112th St SW NB Station,Saturday,14,0.000,0.000,0.800,1.600,0.800
702,I,XNT,3019,100th St SW NB Station,Saturday,15,0.000,0.000,0.200,0.400,0.600
702,I,XNT,3018,Kasch Park Rd NB Station,Saturday,16,0.000,0.000,0.500,1.000,0.100
702,I,XNT,3035,Canyon Park Park & Ride Station,Saturday,0,0.800,0.800,0.000,0.000,0.800
702,I,XNT,3033,220th St SE NB Station,Saturday,1,0.600,0.600,0.000,0.000,1.400
702,I,XNT,3032,208th St SE NB Station,Saturday,2,2.000,2.000,0.000,0.000,3.400
702,I,XNT,3031,196th St SE NB Station,Saturday,3,0.200,0.200,0.800,0.800,2.800
702,I,XNT,3030,180th St SE NB Station,Saturday,4,0.600,0.600,0.000,0.000,3.400
702,I,XNT,3029,164th St SE NB Station,Saturday,5,1.400,1.400,0.200,0.200,4.600
702,O,AM,3017,Seaway Transit Center Station,Saturday,0,1.114,9.800,0.000,0.000,1.114
702,O,AM,3037,Kasch Park Rd SB Station,Saturday,1,0.523,4.600,0.000,0.000,1.636
702,O,AM,3038,100th St SW SB Station,Saturday,2,0.091,0.800,0.000,0.000,1.727
702,O,AM,3039,112th St SW SB Station,Saturday,3,0.364,3.200,0.023,0.200,2.068
702,O,AM,3040,Hwy 99 SB Station,Saturday,4,5.955,52.400,0.545,4.800,7.477
702,O,AM,3041,Gibson Rd SB Station,Saturday,5,0.636,5.600,0.523,4.600,7.591
702,O,AM,3042,4th Ave W SB Station,Saturday,6,2.205,19.400,2.182,19.200,7.614
702,O,AM,3043,3rd Ave SE SB Station,Saturday,7,0.523,4.600,0.364,3.200,7.773
702,O,AM,3044,Dumas Rd SB Station,Saturday,8,0.205,1.800,0.159,1.400,7.818
702,O,AM,3045,16th Ave SE SB Station,Saturday,9,0.571,4.800,2.214,18.600,6.286
702,O,AM,3046,Trillium Blvd SB Station,Saturday,10,0.308,2.400,0.282,2.200,6.359
702,O,AM,3047,153rd St SE SB Station,Saturday,11,0.231,1.800,0.641,5.000,5.949
702,O,AM,3048,164th St SE SB Station,Saturday,12,0.590,4.600,0.769,6.000,5.769
702,O,AM,3049,180th St SE SB Station,Saturday,13,0.308,2.400,1.385,10.800,4.692
702,O,AM,3050,196th St SE SB Station,Saturday,14,0.487,3.800,0.282,2.200,4.897
702,O,AM,3051,208th St SE SB Station,Saturday,15,0.333,2.600,1.692,13.200,3.538
702,O,AM,3035,Canyon Park Park & Ride Station,Saturday,16,0.000,0.000,3.579,27.200,0.000
702,O,MID,3046,Trillium Blvd SB Station,Saturday,10,0.341,6.000,0.216,3.800,5.818
702,O,MID,3047,153rd St SE SB Station,Saturday,11,0.216,3.800,1.205,21.200,4.830
702,O,MID,3048,164th St SE SB Station,Saturday,12,1.091,19.200,0.784,13.800,5.136
702,O,MID,3049,180th St SE SB Station,Saturday,13,0.580,10.200,0.909,16.000,4.807
702,O,MID,3050,196th St SE SB Station,Saturday,14,0.432,7.600,0.545,9.600,4.693
702,O,MID,3051,208th St SE SB Station,Saturday,15,0.466,8.200,1.864,32.800,3.295
702,O,MID,3035,Canyon Park Park & Ride Station,Saturday,16,0.000,0.000,3.302,56.800,0.000
702,O,MID,3017,Seaway Transit Center Station,Saturday,0,1.216,21.400,0.000,0.000,1.216
702,O,MID,3037,Kasch Park Rd SB Station,Saturday,1,0.409,7.200,0.011,0.200,1.614
702,O,MID,3038,100th St SW SB Station,Saturday,2,0.102,1.800,0.011,0.200,1.705
702,O,MID,3039,112th St SW SB Station,Saturday,3,0.307,5.400,0.125,2.200,1.886
702,O,MID,3040,Hwy 99 SB Station,Saturday,4,6.511,114.600,0.625,11.000,7.773
702,O,MID,3041,Gibson Rd SB Station,Saturday,5,0.909,16.000,0.557,9.800,8.125
702,O,MID,3042,4th Ave W SB Station,Saturday,6,2.352,41.400,3.466,61.000,7.011
702,O,MID,3043,3rd Ave SE SB Station,Saturday,7,0.576,9.800,0.353,6.000,7.094
702,O,MID,3044,Dumas Rd SB Station,Saturday,8,0.398,6.600,0.325,5.400,7.169
702,O,MID,3045,16th Ave SE SB Station,Saturday,9,1.035,17.600,2.471,42.000,5.694
702,O,PM,3035,Canyon Park Park & Ride Station,Saturday,16,0.000,0.000,3.161,39.200,0.000
702,O,PM,3044,Dumas Rd SB Station,Saturday,8,0.516,6.600,0.531,6.800,8.422
702,O,PM,3045,16th Ave SE SB Station,Saturday,9,1.413,17.800,3.095,39.000,6.746
702,O,PM,3046,Trillium Blvd SB Station,Saturday,10,0.500,6.000,0.667,8.000,6.700
702,O,PM,3047,153rd St SE SB Station,Saturday,11,0.833,10.000,1.383,16.600,6.150
702,O,PM,3048,164th St SE SB Station,Saturday,12,2.000,24.000,1.250,15.000,6.900
702,O,PM,3049,180th St SE SB Station,Saturday,13,0.683,8.200,1.600,19.200,5.983
702,O,PM,3050,196th St SE SB Station,Saturday,14,0.400,4.800,1.300,15.600,5.083
702,O,PM,3051,208th St SE SB Station,Saturday,15,0.383,4.600,2.317,27.800,3.150
702,O,PM,3017,Seaway Transit Center Station,Saturday,0,2.098,25.600,0.000,0.000,2.098
702,O,PM,3037,Kasch Park Rd SB Station,Saturday,1,0.475,5.600,0.017,0.200,2.627
702,O,PM,3038,100th St SW SB Station,Saturday,2,0.237,2.800,0.000,0.000,2.864
702,O,PM,3039,112th St SW SB Station,Saturday,3,0.305,3.600,0.153,1.800,3.017
702,O,PM,3040,Hwy 99 SB Station,Saturday,4,7.200,86.400,0.850,10.200,9.317
702,O,PM,3041,Gibson Rd SB Station,Saturday,5,0.883,10.600,0.833,10.000,9.367
702,O,PM,3042,4th Ave W SB Station,Saturday,6,2.717,32.600,3.433,41.200,8.650
702,O,PM,3043,3rd Ave SE SB Station,Saturday,7,0.532,6.600,0.871,10.800,8.484
702,O,XEV,3043,3rd Ave SE SB Station,Saturday,7,0.652,6.000,0.804,7.400,7.935
702,O,XEV,3044,Dumas Rd SB Station,Saturday,8,0.326,2.800,0.767,6.600,7.419
702,O,XEV,3045,16th Ave SE SB Station,Saturday,9,1.381,11.600,3.452,29.000,5.500
702,O,XEV,3046,Trillium Blvd SB Station,Saturday,10,0.422,3.800,0.867,7.800,4.978
702,O,XEV,3047,153rd St SE SB Station,Saturday,11,0.556,5.000,0.311,2.800,5.222
702,O,XEV,3048,164th St SE SB Station,Saturday,12,2.444,22.000,1.489,13.400,6.178
702,O,XEV,3049,180th St SE SB Station,Saturday,13,0.333,3.000,1.689,15.200,4.822
702,O,XEV,3050,196th St SE SB Station,Saturday,14,0.356,3.200,1.622,14.600,3.556
702,O,XEV,3051,208th St SE SB Station,Saturday,15,0.489,4.400,1.911,17.200,2.133
702,O,XEV,3035,Canyon Park Park & Ride Station,Saturday,16,0.000,0.000,2.133,19.200,0.000
702,O,XEV,3017,Seaway Transit Center Station,Saturday,0,2.422,21.800,0.000,0.000,2.422
702,O,XEV,3037,Kasch Park Rd SB Station,Saturday,1,0.400,3.600,0.000,0.000,2.822
702,O,XEV,3038,100th St SW SB Station,Saturday,2,0.133,1.200,0.000,0.000,2.956
702,O,XEV,3039,112th St SW SB Station,Saturday,3,0.133,1.200,0.133,1.200,2.956
702,O,XEV,3040,Hwy 99 SB Station,Saturday,4,8.089,72.800,0.400,3.600,10.644
702,O,XEV,3041,Gibson Rd SB Station,Saturday,5,0.511,4.600,0.844,7.600,10.311
702,O,XEV,3042,4th Ave W SB Station,Saturday,6,2.444,22.000,4.600,41.400,8.156
702,O,XNT,3045,16th Ave SE SB Station,Saturday,9,1.900,3.800,3.200,6.400,4.800
702,O,XNT,3046,Trillium Blvd SB Station,Saturday,10,0.500,1.000,0.600,1.200,4.700
702,O,XNT,3047,153rd St SE SB Station,Saturday,11,0.400,0.800,0.200,0.400,4.900
702,O,XNT,3048,164th St SE SB Station,Saturday,12,1.700,3.400,0.900,1.800,5.700
702,O,XNT,3049,180th St SE SB Station,Saturday,13,0.600,1.200,1.800,3.600,4.500
702,O,XNT,3050,196th St SE SB Station,Saturday,14,0.200,0.400,1.400,2.800,3.300
702,O,XNT,3051,208th St SE SB Station,Saturday,15,0.100,0.200,2.300,4.600,1.100
702,O,XNT,3035,Canyon Park Park & Ride Station,Saturday,16,0.000,0.000,1.091,2.400,0.000
702,O,XNT,3017,Seaway Transit Center Station,Saturday,0,0.200,0.200,0.000,0.000,0.200
702,O,XNT,3037,Kasch Park Rd SB Station,Saturday,1,0.200,0.200,0.000,0.000,0.400
702,O,XNT,3038,100th St SW SB Station,Saturday,2,0.000,0.000,0.000,0.000,0.400
702,O,XNT,3039,112th St SW SB Station,Saturday,3,0.000,0.000,0.000,0.000,0.400
702,O,XNT,3040,Hwy 99 SB Station,Saturday,4,4.200,4.200,0.000,0.000,4.600
702,O,XNT,3041,Gibson Rd SB Station,Saturday,5,0.400,0.400,0.600,0.600,4.400
702,O,XNT,3042,4th Ave W SB Station,Saturday,6,3.800,3.800,3.000,3.000,5.200
702,O,XNT,3043,3rd Ave SE SB Station,Saturday,7,0.000,0.000,0.200,0.200,5.000
702,O,XNT,3044,Dumas Rd SB Station,Saturday,8,0.375,0.600,0.375,0.600,6.500
