SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
201,144,12485,1,AM,4,L,I,S Walker St,25th Ave S,NS,N,SEA,10,512,0.9,9.1,0,0,0.9
201,144,8440,2,AM,4,L,I,Rainier Ave S,S Walker St,FS,N,SEA,10,537,0.5,5,0,0.2,1.4
201,144,12496,3,AM,4,L,I,S Plum St,25th Ave S,FS,N,SEA,9,487,0,0.4,0,0.3,1.4
201,144,12497,4,AM,4,L,I,Martin L King Jr Way S,S Massachusetts St,FS,N,SEA,9,487,0.2,1.4,0,0,1.5
201,144,43765,5,AM,4,L,I,Martin L King Jr Way S,S Irving St,NS,N,SEA,9,487,0.1,0.9,0,0,1.6
201,144,12500,6,AM,4,L,I,26th Ave S,S Norman St,FS,N,SEA,9,487,0.2,1.9,0,0.1,1.8
201,144,12520,7,AM,4,L,I,S Dearborn St,26th Ave S,FS,N,SEA,9,487,0.3,2.4,0,0,2.1
201,144,12532,8,AM,4,L,I,23rd Ave S,S Lane St,FS,N,SEA,9,487,0.2,1.5,0,0.1,2.2
201,144,12550,9,AM,4,L,I,23rd Ave S,S Jackson St,FS,N,SEA,9,487,1,9,0.1,1.2,3.1
201,144,12560,10,AM,4,L,I,23rd Ave,E Yesler Way,FS,N,SEA,9,487,0.3,2.7,0,0,3.3
201,144,12780,11,AM,4,L,I,E Jefferson St,23rd Ave,FS,N,SEA,9,487,0.8,7.5,0.1,0.5,4.2
201,144,12790,12,AM,4,L,I,E Jefferson St,21st Ave,FS,N,SEA,9,487,0.4,3.5,0,0,4.5
201,144,12805,13,AM,4,L,I,E Jefferson St,18th Ave,FS,N,SEA,9,487,0.8,7.4,0.3,3.1,5
201,144,12820,14,AM,4,L,I,E Jefferson St,15th Ave,FS,N,SEA,9,487,0.5,4.1,0,0.1,5.4
201,144,12840,15,AM,4,L,I,E Jefferson St,12th Ave,FS,N,SEA,9,487,0.5,4.4,0.1,0.8,5.8
201,144,12860,16,AM,4,L,I,Jefferson St,Broadway,FS,N,SEA,9,487,0.5,4.7,0.6,5.7,5.7
201,144,12880,17,AM,4,L,I,Jefferson St,9th Ave,NS,N,SEA,9,487,1.5,13.5,1.6,14,5.6
201,144,12890,18,AM,4,L,I,James St,8th Ave,NS,N,SEA,9,487,0.9,7.8,0.3,2.4,6.2
201,144,1540,19,AM,4,L,I,James St,5th Ave,NS,N,SEA,9,487,0.3,2.7,0.2,2.1,6.3
201,144,1550,20,AM,4,L,I,James St,4th Ave,FS,N,SEA,9,487,0.1,1.3,1.4,12.4,5
201,144,1530,21,AM,4,L,I,S Jackson St,5th Ave S,FS,N,SEA,2,51,1.2,2.4,0.3,0.5,1
201,144,1610,22,AM,4,L,I,Prefontaine Pl S,Yesler Way,NS,N,SEA,2,51,0.4,0.8,0.2,0.4,1.2
201,144,538,23,AM,4,L,I,3rd Ave,Columbia St,NS,N,SEA,10,483,0.5,4.7,1,9.8,3.8
201,144,558,24,AM,4,L,I,3rd Ave,Seneca St,NS,N,SEA,10,484,0.4,4.2,0.7,6.5,3.6
201,144,575,25,AM,4,L,I,3rd Ave,Pike St,NS,N,SEA,10,482,1.5,15.2,1.4,13.7,3.7
201,144,600,26,AM,4,L,I,3rd Ave,Virginia St,FS,N,SEA,10,480,0.8,8.4,1.2,12.3,3.4
201,144,605,27,AM,4,L,I,3rd Ave,Bell St,FS,N,SEA,9,434,0.3,3,0.6,5,3.5
201,144,1690,28,AM,4,L,I,3rd Ave,Vine St,FS,N,SEA,9,435,0.2,1.4,0.9,8,2.8
201,144,4200,29,AM,4,L,I,Cedar St,Denny Way,NS,N,SEA,9,434,0.1,1,0.3,2.3,2.7
201,144,4220,30,AM,4,L,I,5th Ave N,Broad St,FS,N,SEA,9,435,0,0.3,0.3,2.6,2.4
201,144,4230,31,AM,4,L,I,5th Ave N,Republican St,FS,N,SEA,9,435,0.1,0.5,0.4,3.6,2.1
201,144,4245,32,AM,4,L,I,Valley St,Taylor Ave N,NS,N,SEA,9,435,0,0.4,0.5,4.6,1.6
201,144,4265,33,AM,4,L,I,Taylor Ave N,Prospect St,FS,N,SEA,9,435,0,0.4,0,0.4,1.6
201,144,4280,34,AM,4,L,I,Taylor Ave N,Lee St,NS,N,SEA,9,435,0,0.1,0,0.4,1.6
201,144,4290,35,AM,4,L,I,Taylor Ave N,Galer St,FS,N,SEA,9,435,0,0.4,0,0.1,1.6
201,144,4300,36,AM,4,L,I,Taylor Ave N,5th Ave N,AT,N,SEA,9,435,0,0.2,0,0.4,1.6
201,144,4325,37,AM,4,L,I,5th Ave N,Newton St,FS,N,SEA,9,434,0,0.1,0.1,0.8,1.5
201,144,4340,38,AM,4,L,I,Boston St,4th Ave N,FS,N,SEA,9,434,0,0,0,0.1,1.5
201,144,4355,39,AM,4,L,I,Boston St,2nd Ave N,FS,N,SEA,9,435,0,0,0.1,0.8,1.4
201,144,4370,40,AM,4,L,I,Boston St,1st Ave N,FS,N,SEA,9,435,0,0.3,0.5,4.8,1
201,144,41340,41,AM,4,L,I,W McGraw St,Queen Anne Ave N,FS,N,SEA,9,433,0.1,0.5,0.1,0.9,0.9
201,144,41350,42,AM,4,L,I,W McGraw St,3rd Ave W,NS,N,SEA,9,434,0,0,0.1,0.5,0.9
201,144,41360,43,AM,4,L,I,3rd Ave W,W Smith St,NS,N,SEA,9,434,0,0,0,0.2,0.9
201,144,41370,44,AM,4,L,I,3rd Ave W,W Raye St,FS,N,SEA,9,434,0,0,0.1,0.5,0.8
201,144,41380,45,AM,4,L,I,3rd Ave W,W Armour St,FS,N,SEA,9,435,0,0,0.1,1.1,0.7
201,144,41390,46,AM,4,L,I,3rd Ave W,W Dravus St,FS,N,SEA,9,435,0,0.1,0.2,2.2,0.4
201,144,18220,47,AM,4,L,I,W Nickerson St,3rd Ave W,FS,N,SEA,9,431,1,8.8,1.4,12.6,0
201,144,41255,1,AM,4,L,O,3rd Ave W,W Dravus St,NS,S,SEA,8,428,0.6,4.6,0,0,0.8
201,144,41270,2,AM,4,L,O,3rd Ave W,W Fulton St,FS,S,SEA,8,426,0.3,2.2,0,0,1.1
201,144,41280,3,AM,4,L,O,3rd Ave W,W Raye St,FS,S,SEA,8,425,0,0.1,0,0,1.1
201,144,41290,4,AM,4,L,O,3rd Ave W,W Smith St,NS,S,SEA,8,427,0,0,0,0,1.1
201,144,41300,5,AM,4,L,O,3rd Ave W,W McGraw St,NS,S,SEA,8,427,0,0.2,0,0,1.1
201,144,3910,6,AM,4,L,O,W McGraw St,2nd Ave W,FS,S,SEA,8,428,0.2,1.5,0,0,1.3
201,144,3920,7,AM,4,L,O,Queen Anne Ave N,W McGraw St,FS,S,SEA,8,428,0.1,0.4,0.1,0.9,1.2
201,144,3930,8,AM,4,L,O,Boston St,Queen Anne Ave N,FS,S,SEA,8,428,0.4,3.2,0.2,1.3,1.5
201,144,3940,9,AM,4,L,O,Boston St,Warren Ave N,NS,S,SEA,8,428,0.1,0.9,0,0,1.6
201,144,3950,10,AM,4,L,O,Boston St,Nob Hill Ave N,NS,S,SEA,8,428,0.1,0.7,0,0,1.7
201,144,3960,11,AM,4,L,O,Boston St,Bigelow Ave N,NS,S,SEA,8,428,0.1,0.5,0,0,1.7
201,144,3980,12,AM,4,L,O,5th Ave N,Newton St,FS,S,SEA,8,428,0.1,0.5,0,0,1.8
201,144,3990,13,AM,4,L,O,Taylor Ave N,5th Ave N,FS,S,SEA,8,428,0,0,0,0,1.8
201,144,4000,14,AM,4,L,O,Taylor Ave N,Garfield St,OP,S,SEA,8,428,0,0.3,0,0,1.8
201,144,4010,15,AM,4,L,O,Taylor Ave N,Lee St,FS,S,SEA,8,428,0.2,1.2,0,0,2
201,144,4020,16,AM,4,L,O,Taylor Ave N,Prospect St,NS,S,SEA,8,428,0.1,0.6,0,0,2
201,144,4040,17,AM,4,L,O,5th Ave N,Valley St,FS,S,SEA,8,428,0.6,4.9,0.2,1.2,2.5
