SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
241,156,40801,17,AM,113,L,I,East Marginal Way S,S Lucile St,FS,N,SEA,4,80,0,0,0.6,2.2,7.2
241,156,85067,11,PM,113,L,O,East Marginal Way S,S Lucile St,NS,S,SEA,4,167,0.2,0.8,0.2,0.6,6.1
241,156,40802,18,AM,113,L,I,East Marginal Way S,S Hudson St,FS,N,SEA,4,80,0,0,0.3,1,7
241,156,31560,15,PM,113,L,O,SW Roxbury St,8th Ave SW,FS,S,SEA,4,167,0.1,0.3,0.7,2.7,4.2
241,156,21170,14,PM,113,L,O,SW Roxbury St,5th Pl SW,FS,S,SEA,4,167,0.1,0.2,0.5,2.1,4.8
241,156,21290,10,AM,113,L,I,SW Roxbury St,17th Ave SW,NS,N,KC,4,80,0.2,0.7,0.1,0.2,3.8
241,156,85120,24,PM,113,L,O,26th Ave SW,SW 110th St,NS,S,KC,4,167,0,0.1,0.4,1.5,1.3
241,156,85150,27,PM,113,L,O,SW 114th St,28th Ave SW,NS,S,BUR,4,167,0,0,0,0,0.5
241,156,85059,7,PM,113,L,O,East Marginal Way S,S Idaho St,FS,S,SEA,4,164,0.4,1.4,0.3,1.2,6.1
241,156,85064,9,PM,113,L,O,East Marginal Way S,S Alaska St,FM,S,SEA,4,167,0.2,0.6,0.1,0.5,6
241,156,85190,3,AM,113,L,I,26th Ave SW,SW 112th St,FS,N,KC,4,80,0.4,1.5,0,0,1.9
241,156,85110,23,PM,113,L,O,26th Ave SW,SW 106th St,FS,S,KC,4,167,0,0,0.6,2.4,1.6
241,156,85160,28,PM,113,L,O,28th Ave SW,SW 116th St,NS,S,BUR,4,167,0,0,0.2,0.7,0.3
241,156,1558,5,PM,113,L,O,Columbia St,Alaskan Way,NS,S,SEA,4,166,0.6,2.5,0.1,0.5,5.7
241,156,1562,6,PM,113,L,O,SR 519 Hwy,S Jackson St,FS,S,SEA,4,167,0.5,2,0.2,0.7,6
241,156,1559,23,AM,113,L,I,Alaskan Way,Columbia St,NS,N,SEA,4,80,0.5,2.1,0.7,2.8,6.1
241,156,85140,26,PM,113,L,O,26th Ave SW,SW 114th St,NS,S,BUR,4,167,0,0,0.4,1.7,0.5
241,156,40806,20,AM,113,L,I,East Marginal Way S,Diagonal Ave S,FS,N,SEA,4,80,0,0,0,0,6.8
241,156,85090,21,PM,113,L,O,26th Ave SW,SW 100th St,FS,S,KC,4,167,0,0.1,0,0.1,2.9
241,156,85180,2,AM,113,L,I,26th Ave SW,SW 114th St,FS,N,BUR,4,79,0.2,0.9,0,0.1,1.5
241,156,21090,12,AM,113,L,I,SW Roxbury St,12th Ave SW,FS,N,SEA,4,80,0.1,0.4,0,0,5
241,156,31580,16,PM,113,L,O,SW Roxbury St,12th Ave SW,NS,S,SEA,4,167,0,0,0.1,0.4,4.1
241,156,40807,21,AM,113,L,I,East Marginal Way S,S Idaho St,FS,N,SEA,4,80,0,0.1,0.2,0.7,6.7
241,156,40804,19,AM,113,L,I,East Marginal Way S,S Alaska St,NS,N,SEA,4,80,0.1,0.4,0.2,0.9,6.9
241,156,21150,13,PM,113,L,O,Olson Pl SW,3rd Ave SW,FS,S,SEA,4,166,0,0.1,0,0.1,5.3
241,156,570,25,AM,113,L,I,3rd Ave,Union St,NS,N,SEA,4,80,0.7,2.9,3.2,12.7,0
241,156,21141,12,PM,113,L,O,Olson-Myers Way P&R AcRd,Olson-Myers Way P&R AcRd,FS,S,SEA,4,167,0.2,0.7,1,4,5.3
241,156,21141,16,AM,113,L,I,Olson-Myers Way P&R AcRd,Olson-Myers Way P&R AcRd,FS,N,SEA,4,80,1.4,5.4,0.1,0.2,7.8
241,156,548,24,AM,113,L,I,3rd Ave,Madison St,NS,N,SEA,4,80,0.1,0.2,3.8,15,2.4
241,156,250,1,PM,113,L,O,2nd Ave,Bell St,FS,S,SEA,4,157,0.7,2.7,0,0,0.8
241,156,85066,10,PM,113,L,O,East Marginal Way S,S Hudson St,NS,S,SEA,4,167,0.1,0.5,0.1,0.5,6.1
241,156,85200,4,AM,113,L,I,26th Ave SW,SW 110th St,FS,N,KC,4,80,0.2,0.9,0,0,2.1
241,156,85070,20,PM,113,L,O,26th Ave SW,SW Roxbury St,FS,S,KC,4,167,0.1,0.3,0.4,1.5,2.9
241,156,21280,9,AM,113,L,I,SW Roxbury St,20th Ave SW,FS,N,SEA,4,80,0.3,1.2,0,0,3.6
241,156,21120,14,AM,113,L,I,SW Roxbury St,5th Ave SW,FS,N,KC,4,80,0.9,3.7,0,0,6.6
241,156,22256,19,PM,113,L,O,SW Roxbury St,20th Ave SW,NS,S,SEA,4,167,0.1,0.4,0.3,1.3,3.2
241,156,300,3,PM,113,L,O,2nd Ave,Pike St,FS,S,SEA,4,165,1.4,5.4,0.2,0.6,2.7
241,156,85100,22,PM,113,L,O,26th Ave SW,SW 104th St,NS,S,KC,4,167,0,0,0.7,2.9,2.2
241,156,85062,8,PM,113,L,O,East Marginal Way S,Diagonal Ave S,FS,S,SEA,4,167,0.1,0.2,0.2,0.6,6
241,156,1561,22,AM,113,L,I,SR 519 Hwy,S Jackson St,FS,N,SEA,4,80,0.1,0.4,0.6,2.2,6.2
241,156,21140,15,AM,113,L,I,Olson Pl SW,3rd Ave SW,FS,N,SEA,4,80,0,0,0.1,0.4,6.5
241,156,85130,25,PM,113,L,O,26th Ave SW,SW 112th St,FS,S,BUR,4,167,0,0,0.4,1.4,0.9
241,156,85220,6,AM,113,L,I,26th Ave SW,SW 104th St,FS,N,KC,4,80,0.4,1.7,0,0,3.2
241,156,85170,1,AM,113,L,I,26th Ave SW,SW 116th St,FS,N,BUR,4,70,1.4,5.7,0,0,1.4
241,156,85170,29,PM,113,L,O,26th Ave SW,SW 116th St,FS,S,BUR,4,167,0.1,0.2,0.3,1.3,0
241,156,21110,13,AM,113,L,I,SW Roxbury St,8th Ave SW,FS,N,SEA,4,80,0.8,3,0.1,0.3,5.7
241,156,21250,8,AM,113,L,I,SW Roxbury St,26th Ave SW,FS,N,SEA,4,80,0.2,0.6,0,0.1,3.3
241,156,21080,11,AM,113,L,I,SW Roxbury St,15th Ave SW,FS,N,SEA,4,80,1.2,4.9,0.1,0.3,4.9
241,156,85210,5,AM,113,L,I,26th Ave SW,SW 106th St,NS,N,KC,4,80,0.7,2.6,0,0,2.7
241,156,22255,18,PM,113,L,O,SW Roxbury St,Delridge Way SW,FS,S,SEA,4,167,0.1,0.2,0.2,0.9,3.4
241,156,340,4,PM,113,L,O,2nd Ave,Marion St,NS,S,SEA,4,166,2.7,10.9,0.2,0.9,5.2
241,156,260,2,PM,113,L,O,2nd Ave,Lenora St,FS,S,SEA,4,167,0.8,3.1,0,0,1.6
241,156,85230,7,AM,113,L,I,26th Ave SW,SW 100th St,FS,N,KC,4,80,0,0.1,0,0,3.2
241,156,31590,17,PM,113,L,O,SW Roxbury St,15th Ave SW,NS,S,SEA,4,167,0.2,0.9,0.7,2.8,3.6
