SERVICE_RTE_NUM,INBD_OUTBD_CD,DAY_PART_CD,STOP_ID,STOP_NAME,DAY_TYPE,STOP_SEQUENCE_NUM,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
701,I,MID,2815,50th St NB Station,Sunday,13,1.478,25.500,2.043,35.250,11.377
701,I,MID,2819,40th St NB Station,Sunday,14,0.732,13.000,1.239,22.000,10.789
701,I,MID,2742,Aurora Village Station,Sunday,0,10.584,203.750,0.000,0.000,10.584
701,I,MID,2747,238th St SW NB Station,Sunday,1,2.028,36.500,1.000,18.000,11.875
701,I,MID,2753,Gateway NB Station at 216th St SW,Sunday,2,2.056,37.000,1.236,22.250,12.694
701,I,MID,2761,Heron NB Station at 200th St SW,Sunday,3,0.944,17.000,0.958,17.250,12.681
701,I,MID,3247,196th St SW NB Station,Sunday,4,2.889,52.000,2.000,36.000,13.569
701,I,MID,2767,Cherry Hill NB Station at 176th St SW,Sunday,5,2.528,45.500,2.403,43.250,13.694
701,I,MID,2777,148th St SW NB Station,Sunday,6,2.870,49.500,2.145,37.000,14.304
701,I,PM,2807,Madison St NB Station,Sunday,12,0.745,9.500,2.549,32.500,12.275
701,I,PM,2815,50th St NB Station,Sunday,13,1.667,20.000,1.875,22.500,11.938
701,I,PM,2819,40th St NB Station,Sunday,14,0.896,10.750,1.729,20.750,11.083
701,I,PM,2835,Colby Ave NB Station,Sunday,15,0.771,9.250,4.708,56.500,7.146
701,I,PM,2838,Everett Station,Sunday,16,0.000,0.000,7.146,85.750,0.000
701,I,PM,2779,Lincoln Way NB Station,Sunday,7,1.633,20.000,1.714,21.000,18.388
701,I,PM,2781,Airport Road NB Station,Sunday,8,6.396,76.750,5.417,65.000,19.396
701,I,PM,2783,112th St SW NB Station,Sunday,9,2.167,26.000,1.854,22.250,19.708
701,I,PM,2787,4th Ave W NB Station,Sunday,10,2.021,24.250,3.396,40.750,18.333
701,I,PM,2795,Casino Rd NB Station,Sunday,11,3.417,41.000,7.917,95.000,13.833
701,I,PM,2747,238th St SW NB Station,Sunday,1,1.917,23.000,1.125,13.500,12.729
701,I,PM,2753,Gateway NB Station at 216th St SW,Sunday,2,2.521,30.250,1.250,15.000,14.000
701,I,PM,2761,Heron NB Station at 200th St SW,Sunday,3,0.938,11.250,1.229,14.750,13.708
701,I,PM,3247,196th St SW NB Station,Sunday,4,5.583,67.000,1.708,20.500,17.583
701,I,PM,2767,Cherry Hill NB Station at 176th St SW,Sunday,5,2.479,29.750,2.646,31.750,17.417
701,I,PM,2777,148th St SW NB Station,Sunday,6,3.725,47.500,2.902,37.000,18.176
701,I,PM,2742,Aurora Village Station,Sunday,0,12.277,144.250,0.000,0.000,12.277
701,I,XEV,2815,50th St NB Station,Sunday,13,1.471,12.500,2.294,19.500,12.000
701,I,XEV,2819,40th St NB Station,Sunday,14,0.686,6.000,1.657,14.500,11.057
701,I,XEV,2835,Colby Ave NB Station,Sunday,15,0.543,4.750,4.943,43.250,6.657
701,I,XEV,2838,Everett Station,Sunday,16,0.000,0.000,6.657,58.250,0.000
701,I,XEV,2779,Lincoln Way NB Station,Sunday,7,1.933,14.500,1.667,12.500,19.633
701,I,XEV,2781,Airport Road NB Station,Sunday,8,7.323,56.750,6.839,53.000,20.032
701,I,XEV,2783,112th St SW NB Station,Sunday,9,2.097,16.250,2.194,17.000,19.935
701,I,XEV,2787,4th Ave W NB Station,Sunday,10,2.226,17.250,3.323,25.750,18.839
701,I,XEV,2795,Casino Rd NB Station,Sunday,11,3.774,29.250,8.290,64.250,14.323
701,I,XEV,2807,Madison St NB Station,Sunday,12,1.258,9.750,2.903,22.500,12.677
701,I,XEV,2747,238th St SW NB Station,Sunday,1,2.630,17.750,1.556,10.500,13.481
701,I,XEV,2753,Gateway NB Station at 216th St SW,Sunday,2,2.815,19.000,1.444,9.750,14.852
701,I,XEV,2761,Heron NB Station at 200th St SW,Sunday,3,0.889,6.000,0.852,5.750,14.889
701,I,XEV,3247,196th St SW NB Station,Sunday,4,5.815,39.250,1.519,10.250,19.185
701,I,XEV,2767,Cherry Hill NB Station at 176th St SW,Sunday,5,3.148,21.250,2.370,16.000,19.963
701,I,XEV,2777,148th St SW NB Station,Sunday,6,3.519,23.750,3.259,22.000,20.222
701,I,XEV,2742,Aurora Village Station,Sunday,0,12.375,74.250,0.000,0.000,12.375
701,O,AM,2838,Everett Station,Sunday,0,5.906,47.250,0.000,0.000,5.906
701,O,AM,2836,Wetmore Ave SB Station,Sunday,1,2.929,20.500,0.321,2.250,8.321
701,O,AM,2820,41st St SB Station,Sunday,2,1.607,11.250,0.714,5.000,9.214
701,O,AM,2816,50th St SB Station,Sunday,3,1.071,7.500,0.679,4.750,9.607
701,O,AM,2810,Pecks Dr SB Station,Sunday,4,1.536,10.750,0.607,4.250,10.536
701,O,AM,2796,Casino Rd SB Station,Sunday,5,4.286,30.000,1.929,13.500,12.893
701,O,AM,2788,4th Ave W SB Station,Sunday,6,2.500,17.500,0.857,6.000,14.536
701,O,AM,2784,112th St SW SB Station,Sunday,7,2.750,19.250,1.143,8.000,16.143
701,O,AM,2782,Airport Road SB Station,Sunday,8,1.720,10.750,4.720,29.500,13.040
701,O,AM,2780,Lincoln Way SB Station,Sunday,9,1.375,8.250,1.250,7.500,13.125
701,O,AM,2778,148th St SW SB Station,Sunday,10,2.042,12.250,2.125,12.750,13.042
701,O,AM,2770,International SB Station at 174th Pl SW,Sunday,11,1.667,10.000,1.042,6.250,13.667
701,O,AM,2764,Crossroads SB Station at 196th St SW,Sunday,12,2.042,12.250,3.292,19.750,12.417
701,O,AM,2760,College SB Station at 204th St SW,Sunday,13,0.500,3.000,0.417,2.500,12.500
701,O,AM,2754,216th St SW SB Station,Sunday,14,1.167,7.000,2.250,13.500,11.417
701,O,AM,2748,238th St SW SB Station,Sunday,15,0.682,3.750,1.727,9.500,10.545
701,O,AM,2742,Aurora Village Station,Sunday,16,0.000,0.000,10.524,55.250,0.000
701,O,MID,2742,Aurora Village Station,Sunday,16,0.000,0.000,11.676,207.250,-0.070
701,O,MID,2780,Lincoln Way SB Station,Sunday,9,1.534,28.000,1.233,22.500,16.301
701,O,MID,2778,148th St SW SB Station,Sunday,10,2.375,42.750,2.736,49.250,15.903
701,O,MID,2770,International SB Station at 174th Pl SW,Sunday,11,2.250,40.500,2.847,51.250,15.306
701,O,MID,2764,Crossroads SB Station at 196th St SW,Sunday,12,2.069,37.250,5.139,92.500,12.236
701,O,MID,2760,College SB Station at 204th St SW,Sunday,13,0.597,10.750,0.472,8.500,12.361
701,O,MID,2754,216th St SW SB Station,Sunday,14,1.431,25.750,1.833,33.000,11.958
701,O,MID,2748,238th St SW SB Station,Sunday,15,1.274,23.250,1.685,30.750,11.466
701,O,MID,2836,Wetmore Ave SB Station,Sunday,1,3.934,74.750,0.566,10.750,10.316
701,O,MID,2820,41st St SB Station,Sunday,2,1.987,37.250,0.840,15.750,11.573
701,O,MID,2816,50th St SB Station,Sunday,3,1.944,35.000,1.389,25.000,12.222
701,O,MID,2810,Pecks Dr SB Station,Sunday,4,2.208,39.750,1.431,25.750,13.000
701,O,MID,2796,Casino Rd SB Station,Sunday,5,6.653,119.750,3.722,67.000,15.931
701,O,MID,2788,4th Ave W SB Station,Sunday,6,2.736,49.250,2.014,36.250,16.653
701,O,MID,2784,112th St SW SB Station,Sunday,7,2.278,41.000,1.764,31.750,17.167
701,O,MID,2782,Airport Road SB Station,Sunday,8,4.320,81.000,5.293,99.250,16.187
701,O,MID,2838,Everett Station,Sunday,0,6.904,126.000,0.000,0.000,6.904
701,O,PM,2742,Aurora Village Station,Sunday,16,0.000,0.000,10.938,131.250,0.000
701,O,PM,2780,Lincoln Way SB Station,Sunday,9,1.574,18.500,1.787,21.000,17.319
701,O,PM,2778,148th St SW SB Station,Sunday,10,2.208,26.500,4.625,55.500,14.938
701,O,PM,2770,International SB Station at 174th Pl SW,Sunday,11,2.750,33.000,3.042,36.500,14.646
701,O,PM,2764,Crossroads SB Station at 196th St SW,Sunday,12,2.938,35.250,4.979,59.750,12.604
701,O,PM,2760,College SB Station at 204th St SW,Sunday,13,0.511,6.000,0.681,8.000,12.426
701,O,PM,2754,216th St SW SB Station,Sunday,14,1.681,19.750,1.915,22.500,12.191
701,O,PM,2748,238th St SW SB Station,Sunday,15,1.378,15.500,2.511,28.250,11.133
701,O,PM,2816,50th St SB Station,Sunday,3,2.104,25.250,1.542,18.500,13.438
701,O,PM,2810,Pecks Dr SB Station,Sunday,4,2.792,33.500,1.625,19.500,14.604
701,O,PM,2796,Casino Rd SB Station,Sunday,5,6.917,83.000,4.125,49.500,17.396
701,O,PM,2788,4th Ave W SB Station,Sunday,6,3.213,37.750,2.532,29.750,18.000
701,O,PM,2784,112th St SW SB Station,Sunday,7,2.000,24.000,2.625,31.500,17.438
701,O,PM,2782,Airport Road SB Station,Sunday,8,5.667,68.000,5.958,71.500,17.146
701,O,PM,2838,Everett Station,Sunday,0,8.271,99.250,0.000,0.000,8.271
701,O,PM,2836,Wetmore Ave SB Station,Sunday,1,4.771,57.250,0.646,7.750,12.396
701,O,PM,2820,41st St SB Station,Sunday,2,1.600,18.000,0.711,8.000,13.111
701,O,XEV,2748,238th St SW SB Station,Sunday,15,1.229,10.750,2.229,19.500,9.343
701,O,XEV,2742,Aurora Village Station,Sunday,16,0.057,0.500,9.400,82.250,0.000
701,O,XEV,2780,Lincoln Way SB Station,Sunday,9,1.839,14.250,1.613,12.500,15.548
701,O,XEV,2778,148th St SW SB Station,Sunday,10,1.839,14.250,3.710,28.750,13.677
701,O,XEV,2770,International SB Station at 174th Pl SW,Sunday,11,2.355,18.250,1.903,14.750,14.129
701,O,XEV,2764,Crossroads SB Station at 196th St SW,Sunday,12,2.548,19.750,5.000,38.750,11.677
701,O,XEV,2760,College SB Station at 204th St SW,Sunday,13,0.375,3.000,0.656,5.250,11.438
701,O,XEV,2754,216th St SW SB Station,Sunday,14,1.188,9.500,2.375,19.000,10.250
701,O,XEV,2820,41st St SB Station,Sunday,2,2.074,14.000,1.296,8.750,13.667
701,O,XEV,2816,50th St SB Station,Sunday,3,2.556,17.250,1.593,10.750,14.630
701,O,XEV,2810,Pecks Dr SB Station,Sunday,4,2.963,20.000,1.926,13.000,15.667
701,O,XEV,2796,Casino Rd SB Station,Sunday,5,8.704,58.750,5.185,35.000,19.185
701,O,XEV,2788,4th Ave W SB Station,Sunday,6,2.889,19.500,2.074,14.000,20.000
701,O,XEV,2784,112th St SW SB Station,Sunday,7,1.370,9.250,2.556,17.250,18.815
701,O,XEV,2782,Airport Road SB Station,Sunday,8,5.370,36.250,8.778,59.250,15.407
701,O,XEV,2838,Everett Station,Sunday,0,8.500,51.000,0.000,0.000,8.500
701,O,XEV,2836,Wetmore Ave SB Station,Sunday,1,4.625,27.750,0.583,3.500,12.542
