SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
241,156,68360,37,XEV,245,L,O,156th Ave NE,Northup Way,FS,N,BEL,6,650,0.3,1.7,0.4,2.1,7.4
241,156,68360,37,XNT,245,L,O,156th Ave NE,Northup Way,FS,N,BEL,2,206,0.2,0.3,0.1,0.1,3.9
241,156,79862,72,AM,245,L,I,SE 36th St,131st Ave SE,NS,S,BEL,8,836,0.1,0.8,0,0,1.6
241,156,65305,12,AM,245,L,O,SE Eastgate Way,146th Pl SE,FS,N,BEL,12,1279,0.1,1.2,0,0.3,3.7
241,156,79862,72,MID,245,L,I,SE 36th St,131st Ave SE,NS,S,BEL,23,2424,0.4,10.3,0,1.1,2.9
241,156,65305,12,MID,245,L,O,SE Eastgate Way,146th Pl SE,FS,N,BEL,22,2389,0.1,2.3,0,0,3.5
241,156,79862,72,PM,245,L,I,SE 36th St,131st Ave SE,NS,S,BEL,15,1567,0.8,12.2,0.1,1.6,3.3
241,156,65305,12,PM,245,L,O,SE Eastgate Way,146th Pl SE,FS,N,BEL,15,1610,0.3,5.2,0,0.1,4.5
241,156,68740,32,AM,245,L,O,156th Ave NE,NE 8th St,NS,N,BEL,10,1063,0.2,2.1,0.3,3.4,7.6
241,156,79862,72,XEV,245,L,I,SE 36th St,131st Ave SE,NS,S,BEL,5,528,0.9,4.5,0,0.2,4.8
241,156,65305,12,XEV,245,L,O,SE Eastgate Way,146th Pl SE,FS,N,BEL,5,538,0,0.2,0,0,5.3
