SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
232,154,46477,1,AM,107,L,I,Renton TC AcRd,Burnett Ave S,FS,N,RNT,12,530,1.4,16.9,0,0,1.9
232,154,45320,2,AM,107,L,I,S 2nd St,Shattuck Ave S,FS,N,RNT,12,525,0.2,1.8,0.1,1.6,1.9
232,154,79520,3,AM,107,L,I,SW Sunset Blvd,Rainier Ave S,FS,N,RNT,13,562,0.5,6.4,0.1,0.8,2.3
232,154,79521,4,AM,107,L,I,Hardie Ave SW,SW 2nd St,FS,N,RNT,13,562,0,0.3,0,0.1,2.3
232,154,45360,5,AM,107,L,I,Taylor Ave NW,NW 2nd St,NS,N,RNT,13,562,0,0.1,0,0.3,2.3
232,154,45375,6,AM,107,L,I,Taylor Ave NW,NW 3rd Pl,FS,N,RNT,13,577,0.2,2,0.1,0.7,2.3
232,154,45390,7,AM,107,L,I,Taylor Pl NW,NW 5th St,FS,N,RNT,13,578,0.1,1.5,0,0.1,2.4
232,154,45400,8,AM,107,L,I,Taylor Pl NW,NW 6th St,FS,N,RNT,13,579,0.3,3.6,0,0.5,2.7
232,154,45410,9,AM,107,L,I,87th Ave S,NW 7th St,FS,N,KC,13,579,0.2,2.7,0,0.2,2.9
232,154,45430,10,AM,107,L,I,87th Ave S,S 118th St,FS,N,KC,13,579,0.1,1.8,0,0.6,2.9
232,154,45440,11,AM,107,L,I,87th Ave S,S 115th Pl,NS,N,KC,13,579,0.2,2.6,0.2,2.6,3
232,154,45441,12,AM,107,L,I,S 115th Pl,85th Ave S,NS,N,KC,13,579,0.1,1.2,0,0.1,3
232,154,45442,13,AM,107,L,I,S 115th Pl,84th Ave S,NS,N,KC,13,579,0.1,1.8,0,0,3.2
232,154,45451,14,AM,107,L,I,S 114th St,80th Ave S,NS,N,KC,12,531,0.2,2.3,0,0.2,3.2
232,154,45452,15,AM,107,L,I,S 114th St,78th Ave S,FS,N,KC,12,531,0.8,9.1,0,0.2,3.9
232,154,45453,16,AM,107,L,I,S 114th St,Cornell Ave S,NS,N,SEA,12,531,0.2,2.4,0,0.2,4.1
232,154,45460,17,AM,107,L,I,Cornell Ave S,S 115th St,FS,N,SEA,12,531,0.3,4,0.1,0.8,4.3
232,154,55064,18,AM,107,L,I,Renton Ave S,72nd Ave S,FM,N,KC,12,531,0.4,5,0.1,1.3,4.6
232,154,55371,19,AM,107,L,I,68th Ave S,S 118th St,FS,N,KC,12,531,0.1,1.4,0,0.4,4.7
232,154,55373,20,AM,107,L,I,68th Ave S,S 122nd St,FS,N,KC,12,531,0.1,1.2,0,0.4,4.8
232,154,55375,21,AM,107,L,I,S 124th St,67th Ave S,FS,N,KC,12,531,0.2,2.3,0,0.5,4.9
232,154,55377,22,AM,107,L,I,Beacon Ave S,62nd Ave S,FS,N,KC,12,531,0.3,3.2,0,0,5.2
232,154,55380,23,AM,107,L,I,Beacon Ave S,59th Ave S,FS,N,SEA,12,531,1.2,14.8,0.1,0.8,6.4
232,154,55395,24,AM,107,L,I,Beacon Ave S,56th Ave S,FS,N,SEA,12,531,0.5,6,0,0.3,6.8
232,154,55400,25,AM,107,L,I,Beacon Ave S,S Augusta St,FS,N,SEA,12,531,0.1,1.1,0,0,6.9
232,154,55410,26,AM,107,L,I,Beacon Ave S,S Avon St,NS,N,SEA,12,531,0.3,4.1,0,0.5,7.2
232,154,55420,27,AM,107,L,I,Beacon Ave S,S Leo St,NS,N,SEA,12,531,0.3,3.2,0,0.1,7.4
232,154,55430,28,AM,107,L,I,51st Ave S,S Hazel St,NS,N,SEA,12,531,0.2,2.8,0,0.1,7.7
232,154,55441,29,AM,107,L,I,51st Ave S,S Creston St,NS,N,KC,12,531,0.5,5.4,0,0.5,8.1
232,154,55450,30,AM,107,L,I,51st Ave S,S Ryan St,FS,N,SEA,12,531,0.2,2,0,0,8.2
232,154,55460,31,AM,107,L,I,51st Ave S,S Gazelle St,OP,N,SEA,12,531,0.2,2.6,0,0,8.4
232,154,55470,32,AM,107,L,I,51st Ave S,S Bond St,NS,N,SEA,12,531,0.1,1,0,0.1,8.5
232,154,55472,33,AM,107,L,I,51st Ave S,Renton Ave S,FS,N,SEA,12,531,0.1,1.4,0.1,0.6,8.6
