SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
222,151,12690,1,AM,3,L,I,34th Ave,E Union St,FS,N,SEA,10,593,1.2,11.6,0,0,1.2
222,151,12700,2,AM,3,L,I,34th Ave,E Marion St,NS,N,SEA,10,603,0.4,4,0,0.2,1.6
222,151,12712,3,AM,3,L,I,34th Ave,E Cherry St,NS,N,SEA,10,608,0.2,2.3,0,0,1.8
222,151,12720,4,AM,3,L,I,E Cherry St,32nd Ave,FS,N,SEA,10,609,0.5,4.9,0,0.1,2.2
222,151,12740,5,AM,3,L,I,E Cherry St,Martin L King Jr Way,NS,N,SEA,10,609,1.2,12.1,0.1,0.9,3.4
222,151,12760,6,AM,3,L,I,E Cherry St,25th Ave,FS,N,SEA,10,609,0.3,3.4,0,0.1,3.7
222,151,13005,7,AM,3,L,I,21st Ave,E James St,FS,N,SEA,5,255,1,4.9,0,0,1
222,151,12770,8,AM,3,L,I,23rd Ave,E Cherry St,FS,N,SEA,15,887,0.7,9.9,0,0.6,3.3
222,151,12780,9,AM,3,L,I,E Jefferson St,23rd Ave,FS,N,SEA,15,888,1.4,21.6,0,0.6,4.8
222,151,12790,10,AM,3,L,I,E Jefferson St,21st Ave,FS,N,SEA,15,888,0.8,12,0,0,5.5
222,151,12805,11,AM,3,L,I,E Jefferson St,18th Ave,FS,N,SEA,15,888,1.3,19,0.5,7.1,6.3
222,151,12820,12,AM,3,L,I,E Jefferson St,15th Ave,FS,N,SEA,15,887,0.9,13.8,0,0.6,7.2
222,151,12840,13,AM,3,L,I,E Jefferson St,12th Ave,FS,N,SEA,15,888,1.8,26.7,0.2,2.5,8.8
222,151,12860,14,AM,3,L,I,Jefferson St,Broadway,FS,N,SEA,14,821,0.9,13.1,0.8,11.7,9.1
222,151,12880,15,AM,3,L,I,Jefferson St,9th Ave,NS,N,SEA,14,821,1.8,25.6,2,27.4,9
222,151,12890,16,AM,3,L,I,James St,8th Ave,NS,N,SEA,15,884,0.7,10.3,0.2,2.7,9.3
222,151,1540,17,AM,3,L,I,James St,5th Ave,NS,N,SEA,15,885,0.2,2.5,1.4,20.5,8.1
222,151,1530,18,AM,3,L,I,S Jackson St,5th Ave S,FS,N,SEA,2,130,2,3.9,0.1,0.1,1.9
222,151,1610,19,AM,3,L,I,Prefontaine Pl S,Yesler Way,NS,N,SEA,2,131,0.6,1.1,0.4,0.7,2.1
222,151,538,20,AM,3,L,I,3rd Ave,Columbia St,NS,N,SEA,17,1017,0.8,12.8,2.7,45.6,5.4
