SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
193,143,10658,1,AM,62,L,I,NOAA AcRd,NOAA AcRd,AT,S,SEA,13,1226,0.2,2.8,0.1,0.8,0.3
193,143,10653,2,AM,62,L,I,NOAA AcRd,Unnamed,AT,S,SEA,13,1225,0,0.2,0,0,0.3
193,143,10657,3,AM,62,L,I,NE NOAA Dr,NOAA AcRd,NS,S,SEA,13,1229,0,0,0,0,0.3
193,143,9895,4,AM,62,L,I,Sand Point Way NE,NE 77th St,FS,S,SEA,13,1119,0.4,5.2,0,0,0.7
193,143,9900,5,AM,62,L,I,Sand Point Way NE,NE 74th St,FS,S,SEA,13,1347,0.6,7.7,0,0,1.2
193,143,9912,6,AM,62,L,I,Sand Point Way NE,NE 70th St,FS,S,SEA,12,1285,1.3,15.4,0,0.1,2.4
193,143,9920,7,AM,62,L,I,Sand Point Way NE,NE 65th St,NS,S,SEA,12,1308,1.2,14.1,0,0,3.6
193,143,37849,10,AM,62,L,I,NE 65th St,Sand Point Way NE,FS,S,SEA,12,1323,0.9,10.3,0,0.1,4.4
193,143,37850,11,AM,62,L,I,NE 65th St,55th Ave NE,FS,S,SEA,12,1321,0.5,5.6,0,0.1,4.8
193,143,37860,12,AM,62,L,I,NE 65th St,52nd Ave NE,FS,S,SEA,12,1324,0.4,5.3,0,0,5.2
193,143,37870,13,AM,62,L,I,NE Princeton Way,Princeton Ave NE,FS,S,SEA,12,1324,0.1,1.1,0,0,5.3
193,143,37880,14,AM,62,L,I,NE 65th St,49th Ave NE,FS,S,SEA,12,1324,0.3,3.1,0,0,5.6
193,143,37890,15,AM,62,L,I,NE 65th St,47th Ave NE,FS,S,SEA,12,1324,0.6,6.7,0,0,6.1
193,143,37900,16,AM,62,L,I,NE 65th St,44th Ave NE,FS,S,SEA,12,1323,0.8,9,0,0.2,6.8
193,143,37910,17,AM,62,L,I,NE 65th St,42nd Ave NE,FS,S,SEA,12,1324,0.3,3.2,0,0,7.1
193,143,37920,18,AM,62,L,I,NE 65th St,39th Ave NE,NS,S,SEA,12,1324,0.7,8.8,0,0.3,7.8
193,143,37930,19,AM,62,L,I,NE 65th St,37th Ave NE,FS,S,SEA,12,1324,0.3,3.6,0,0.1,8.1
193,143,37940,20,AM,62,L,I,NE 65th St,35th Ave NE,FS,S,SEA,12,1324,2,24.3,0.3,4,9.8
193,143,37950,21,AM,62,L,I,NE 65th St,32nd Ave NE,FS,S,SEA,12,1324,0.7,8.9,0.1,1.2,10.4
193,143,37960,22,AM,62,L,I,NE 65th St,30th Ave NE,FS,S,SEA,12,1324,0.4,4.4,0,0.5,10.8
193,143,37970,23,AM,62,L,I,NE 65th St,28th Ave NE,FS,S,SEA,12,1324,0.4,4.2,0,0.1,11.1
193,143,37980,24,AM,62,L,I,NE 65th St,26th Ave NE,NS,S,SEA,12,1324,0.3,3.3,0.1,0.6,11.3
193,143,37990,25,AM,62,L,I,NE 65th St,25th Ave NE,FS,S,SEA,12,1324,1.4,16.9,0.1,0.9,12.6
193,143,38000,26,AM,62,L,I,NE 65th St,Ravenna Ave NE,FS,S,SEA,12,1324,0.6,7.6,0,0.4,13.2
193,143,38020,27,AM,62,L,I,NE 65th St,18th Ave NE,FS,S,SEA,12,1324,0.4,5.3,0,0.5,13.6
193,143,36931,28,AM,62,L,I,NE 65th St,14th Ave NE,FS,S,SEA,12,1324,0.9,10.6,5.8,69.3,8.7
