DateValue - Year,DateValue - Month,"Direction, Friendly",LongName,Line_Temp,BoardingCnt,AlightingCnt,stationCode,
2024,July,South,U District,1 Line,41146,10325,
2024,August,South,U District,1 Line,51503,14703,
2024,September,South,U District,1 Line,36364,16646,
2024,October,South,U District,1 Line,18595,9682,
2024,November,South,U District,1 Line,23363,11127,
2024,December,South,U District,1 Line,22770,9679,
2024,January,South,University of Washington,1 Line,50485,16625,
2024,February,South,University of Washington,1 Line,52506,22888,
2024,March,South,University of Washington,1 Line,61560,23949,
2024,April,South,University of Washington,1 Line,59765,25942,
2024,May,South,University of Washington,1 Line,41639,18944,
2024,June,South,University of Washington,1 Line,27157,13211,
2024,July,South,University of Washington,1 Line,21471,8415,
2024,August,South,University of Washington,1 Line,30626,15646,
2024,September,South,University of Washington,1 Line,24550,17580,
2024,October,South,University of Washington,1 Line,12861,10270,
2024,November,South,University of Washington,1 Line,16296,12319,
2024,December,South,University of Washington,1 Line,14889,9079,
2024,January,South,Capitol Hill,1 Line,41674,48104,
2024,February,South,Capitol Hill,1 Line,55039,64607,
2024,March,South,Capitol Hill,1 Line,70134,77782,
2024,April,South,Capitol Hill,1 Line,68159,73862,
2024,May,South,Capitol Hill,1 Line,48230,52860,
2024,June,South,Capitol Hill,1 Line,34904,37710,
2024,July,South,Capitol Hill,1 Line,27629,27447,
2024,August,South,Capitol Hill,1 Line,39281,37009,
2024,September,South,Capitol Hill,1 Line,30192,33821,
2024,October,South,Capitol Hill,1 Line,14509,18422,
2024,November,South,Capitol Hill,1 Line,16052,24719,
2024,December,South,Capitol Hill,1 Line,18413,21984,
2024,January,South,Westlake/Seattle,1 Line,38771,51400,
2024,February,South,Westlake/Seattle,1 Line,56022,74721,
2024,March,South,Westlake/Seattle,1 Line,79748,104468,
2024,April,South,Westlake/Seattle,1 Line,69536,87691,
2024,May,South,Westlake/Seattle,1 Line,55509,65116,
2024,June,South,Westlake/Seattle,1 Line,41042,54283,
2024,July,South,Westlake/Seattle,1 Line,39510,44987,
2024,August,South,Westlake/Seattle,1 Line,51836,63080,
2024,September,South,Westlake/Seattle,1 Line,36568,49819,
2024,October,South,Westlake/Seattle,1 Line,13663,20339,
2024,November,South,Westlake/Seattle,1 Line,14330,22938,
2024,December,South,Westlake/Seattle,1 Line,20461,28787,
2024,August,South,Symphony,1 Line,2115,2840,
2024,September,South,Symphony,1 Line,15652,21654,
2024,October,South,Symphony,1 Line,6343,10269,
2024,November,South,Symphony,1 Line,6826,11033,
2024,December,South,Symphony,1 Line,9529,12623,
2024,January,South,University St,1 Line,17725,27680,
2024,February,South,University St,1 Line,25071,36575,
2024,March,South,University St,1 Line,31672,42464,
2024,April,South,University St,1 Line,30665,42662,
2024,May,South,University St,1 Line,23186,30108,
2024,June,South,University St,1 Line,16510,22581,
2024,July,South,University St,1 Line,16121,19519,
2024,August,South,University St,1 Line,19242,23620,
2024,January,South,Pioneer Square,1 Line,10537,14813,
2024,February,South,Pioneer Square,1 Line,13786,20288,
2024,March,South,Pioneer Square,1 Line,17064,24752,
2024,April,South,Pioneer Square,1 Line,16395,24243,
2024,May,South,Pioneer Square,1 Line,11783,17907,
2024,June,South,Pioneer Square,1 Line,8371,12824,
2024,July,South,Pioneer Square,1 Line,7813,11692,
2024,August,South,Pioneer Square,1 Line,10799,16230,
2024,September,South,Pioneer Square,1 Line,8903,14267,
2024,October,South,Pioneer Square,1 Line,3941,7140,
2024,November,South,Pioneer Square,1 Line,4220,7398,
2024,December,South,Pioneer Square,1 Line,6317,8670,
2024,January,South,International District/Chinatown,1 Line,16149,31481,
2024,February,South,International District/Chinatown,1 Line,22236,44347,
2024,March,South,International District/Chinatown,1 Line,29468,60482,
2024,April,South,International District/Chinatown,1 Line,27710,56370,
2024,May,South,International District/Chinatown,1 Line,20735,43738,
2024,June,South,International District/Chinatown,1 Line,13918,28289,
2024,July,South,International District/Chinatown,1 Line,12992,26244,
2024,August,South,International District/Chinatown,1 Line,19402,37518,
2024,September,South,International District/Chinatown,1 Line,14161,32704,
2024,October,South,International District/Chinatown,1 Line,5915,10894,
2024,November,South,International District/Chinatown,1 Line,6048,11726,
2024,December,South,International District/Chinatown,1 Line,8700,14917,
2024,January,South,Stadium,1 Line,5438,10494,
2024,February,South,Stadium,1 Line,4452,10729,
2024,March,South,Stadium,1 Line,9050,23114,
2024,April,South,Stadium,1 Line,12418,34732,
2024,May,South,Stadium,1 Line,8940,26790,
2024,June,South,Stadium,1 Line,6489,22962,
2024,July,South,Stadium,1 Line,6933,21550,
2024,August,South,Stadium,1 Line,12862,29750,
2024,September,South,Stadium,1 Line,5850,15382,
2024,October,South,Stadium,1 Line,2202,3386,
2024,November,South,Stadium,1 Line,1958,3715,
2024,December,South,Stadium,1 Line,3551,6317,
2024,January,South,SODO,1 Line,6514,8858,
2024,February,South,SODO,1 Line,8240,11994,
2024,March,South,SODO,1 Line,9708,14708,
2024,April,South,SODO,1 Line,9066,14768,
2024,May,South,SODO,1 Line,6386,10387,
2024,June,South,SODO,1 Line,8947,7221,
2024,July,South,SODO,1 Line,4025,6567,
2024,August,South,SODO,1 Line,5349,9413,
2024,September,South,SODO,1 Line,4166,8137,
2024,October,South,SODO,1 Line,1932,4168,
2024,November,South,SODO,1 Line,7834,4519,
2024,December,South,SODO,1 Line,3175,5253,
2024,January,South,Beacon Hill,1 Line,8109,16830,
2024,February,South,Beacon Hill,1 Line,10436,23526,
2024,March,South,Beacon Hill,1 Line,12761,29146,
2024,April,South,Beacon Hill,1 Line,11627,27720,
2024,May,South,Beacon Hill,1 Line,8534,19970,
2024,June,South,Beacon Hill,1 Line,5858,13630,
2024,July,South,Beacon Hill,1 Line,4588,11134,
2024,August,South,Beacon Hill,1 Line,6550,16008,
2024,September,South,Beacon Hill,1 Line,5588,12056,
2024,October,South,Beacon Hill,1 Line,2609,5899,
2024,November,South,Beacon Hill,1 Line,3705,6825,
2024,December,South,Beacon Hill,1 Line,3879,8444,
2024,January,South,Mount Baker,1 Line,7902,13312,
2024,February,South,Mount Baker,1 Line,10769,17129,
2024,March,South,Mount Baker,1 Line,12703,21181,
2024,April,South,Mount Baker,1 Line,11939,19483,
2024,May,South,Mount Baker,1 Line,8897,14678,
2024,June,South,Mount Baker,1 Line,6202,9780,
2024,July,South,Mount Baker,1 Line,4592,7684,
2024,August,South,Mount Baker,1 Line,6461,10828,
2024,September,South,Mount Baker,1 Line,5806,9100,
2024,October,South,Mount Baker,1 Line,2402,4346,
2024,November,South,Mount Baker,1 Line,3715,5476,
2024,December,South,Mount Baker,1 Line,3888,5863,
2024,January,South,Columbia City,1 Line,4161,13808,
2024,February,South,Columbia City,1 Line,6439,20154,
2024,March,South,Columbia City,1 Line,7544,24410,
2024,April,South,Columbia City,1 Line,7362,22590,
2024,May,South,Columbia City,1 Line,5192,16656,
2024,June,South,Columbia City,1 Line,3747,11617,
2024,July,South,Columbia City,1 Line,3293,9233,
2024,August,South,Columbia City,1 Line,5844,14976,
2024,September,South,Columbia City,1 Line,3520,10127,
2024,October,South,Columbia City,1 Line,1753,4780,
2024,November,South,Columbia City,1 Line,2226,5812,
2024,December,South,Columbia City,1 Line,2639,6803,
2024,January,South,Othello,1 Line,5652,17184,
2024,February,South,Othello,1 Line,7840,23250,
2024,March,South,Othello,1 Line,9303,27603,
2024,April,South,Othello,1 Line,9123,25874,
2024,May,South,Othello,1 Line,6707,19200,
2024,June,South,Othello,1 Line,4734,12578,
2024,July,South,Othello,1 Line,4074,9849,
2024,August,South,Othello,1 Line,5745,13648,
2024,September,South,Othello,1 Line,4572,11238,
2024,October,South,Othello,1 Line,2039,5260,
2024,November,South,Othello,1 Line,2740,6248,
2024,December,South,Othello,1 Line,2871,7483,
2024,January,South,Rainier Beach,1 Line,3642,12745,
2024,February,South,Rainier Beach,1 Line,5058,16399,
2024,March,South,Rainier Beach,1 Line,6409,19587,
2024,April,South,Rainier Beach,1 Line,6256,18644,
2024,May,South,Rainier Beach,1 Line,4238,13658,
2024,June,South,Rainier Beach,1 Line,2965,9166,
2024,July,South,Rainier Beach,1 Line,2635,6939,
2024,August,South,Rainier Beach,1 Line,4185,10128,
2024,September,South,Rainier Beach,1 Line,3322,8888,
2024,October,South,Rainier Beach,1 Line,1461,4665,
2024,November,South,Rainier Beach,1 Line,2119,5591,
2024,December,South,Rainier Beach,1 Line,2418,6310,
2024,January,South,Tukwila International Blvd,1 Line,5565,21716,
2024,February,South,Tukwila International Blvd,1 Line,7372,28149,
2024,March,South,Tukwila International Blvd,1 Line,8748,35900,
2024,April,South,Tukwila International Blvd,1 Line,9084,34117,
2024,May,South,Tukwila International Blvd,1 Line,6320,29224,
2024,June,South,Tukwila International Blvd,1 Line,5173,22356,
2024,July,South,Tukwila International Blvd,1 Line,5240,15629,
2024,August,South,Tukwila International Blvd,1 Line,7375,22895,
2024,September,South,Tukwila International Blvd,1 Line,6090,18421,
2024,October,South,Tukwila International Blvd,1 Line,2729,9397,
2024,November,South,Tukwila International Blvd,1 Line,3624,12272,
2024,December,South,Tukwila International Blvd,1 Line,3870,13031,
2024,January,South,SeaTac/Airport,1 Line,8294,42365,
2024,February,South,SeaTac/Airport,1 Line,10933,57175,
2024,March,South,SeaTac/Airport,1 Line,13165,75973,
2024,April,South,SeaTac/Airport,1 Line,12992,75475,
2024,May,South,SeaTac/Airport,1 Line,6754,67314,
2024,June,South,SeaTac/Airport,1 Line,4378,49371,
2024,July,South,SeaTac/Airport,1 Line,6007,43392,
2024,August,South,SeaTac/Airport,1 Line,8920,62007,
2024,September,South,SeaTac/Airport,1 Line,6670,50593,
2024,October,South,SeaTac/Airport,1 Line,2772,21444,
2024,November,South,SeaTac/Airport,1 Line,3541,26849,
2024,December,South,SeaTac/Airport,1 Line,4806,31398,
2024,January,South,Angle Lake,1 Line,4092,44843,
2024,February,South,Angle Lake,1 Line,6787,65039,
2024,May,South,Angle Lake,1 Line,3897,28014,
2024,August,South,Angle Lake,1 Line,6500,42887,
2024,April,West,Redmond Technology,2 Line,3985,103,
2024,May,West,Redmond Technology,2 Line,13369,291,
2024,June,West,Redmond Technology,2 Line,10700,60,
2024,July,West,Redmond Technology,2 Line,6003,49,
2024,August,West,Redmond Technology,2 Line,6856,102,
2024,September,West,Redmond Technology,2 Line,13061,125,
2024,October,West,Redmond Technology,2 Line,9163,148,
2024,November,West,Redmond Technology,2 Line,7183,45,
2024,December,West,Redmond Technology,2 Line,8144,90,
2024,April,West,Overlake Village,2 Line,998,725,
2024,May,West,Overlake Village,2 Line,2536,821,
2024,June,West,Overlake Village,2 Line,2216,726,
2024,July,West,Overlake Village,2 Line,1227,377,
2024,August,West,Overlake Village,2 Line,1540,437,
2024,September,West,Overlake Village,2 Line,3017,755,
2024,October,West,Overlake Village,2 Line,2414,581,
2024,November,West,Overlake Village,2 Line,1723,433,
2024,December,West,Overlake Village,2 Line,1737,447,
2024,April,West,BelRed,2 Line,888,822,
2024,May,West,BelRed,2 Line,1529,1129,
2024,June,West,BelRed,2 Line,1253,716,
2024,July,West,BelRed,2 Line,668,440,
2024,August,West,BelRed,2 Line,886,457,
2024,September,West,BelRed,2 Line,1872,922,
2024,October,West,BelRed,2 Line,1549,770,
2024,November,West,BelRed,2 Line,1076,557,
2024,December,West,BelRed,2 Line,1063,561,
2024,April,West,Spring District,2 Line,1062,895,
2024,May,West,Spring District,2 Line,1872,1269,
2024,June,West,Spring District,2 Line,1533,849,
2024,July,West,Spring District,2 Line,909,513,
2024,August,West,Spring District,2 Line,1035,597,
2024,September,West,Spring District,2 Line,2248,1219,
2024,October,West,Spring District,2 Line,1705,882,
2024,November,West,Spring District,2 Line,1220,665,
2024,December,West,Spring District,2 Line,1116,537,
2024,April,West,Wilburton,2 Line,895,862,
2024,May,West,Wilburton,2 Line,1631,1540,
2024,June,West,Wilburton,2 Line,1394,1145,
2024,July,West,Wilburton,2 Line,718,631,
2024,August,West,Wilburton,2 Line,835,698,
2024,September,West,Wilburton,2 Line,1500,1321,
2024,October,West,Wilburton,2 Line,1162,938,
2024,November,West,Wilburton,2 Line,863,757,
2024,December,West,Wilburton,2 Line,887,804,
2024,April,West,Bellevue Downtown,2 Line,1101,1980,
2024,May,West,Bellevue Downtown,2 Line,1720,6448,
2024,June,West,Bellevue Downtown,2 Line,1426,5925,
2024,July,West,Bellevue Downtown,2 Line,906,3565,
2024,August,West,Bellevue Downtown,2 Line,980,4011,
2024,September,West,Bellevue Downtown,2 Line,1779,8495,
2024,October,West,Bellevue Downtown,2 Line,1450,6648,
2024,November,West,Bellevue Downtown,2 Line,930,4697,
2024,December,West,Bellevue Downtown,2 Line,848,4562,
2024,April,West,East Main,2 Line,459,662,
2024,May,West,East Main,2 Line,724,1410,
2024,June,West,East Main,2 Line,551,1161,
2024,July,West,East Main,2 Line,367,640,
2024,August,West,East Main,2 Line,366,624,
2024,September,West,East Main,2 Line,576,1210,
2024,October,West,East Main,2 Line,521,951,
2024,November,West,East Main,2 Line,379,638,
2024,December,West,East Main,2 Line,308,635,
2024,May,West,South Bellevue,2 Line,467,10230,
2024,June,West,South Bellevue,2 Line,220,8190,
2024,July,West,South Bellevue,2 Line,88,4421,
2024,August,West,South Bellevue,2 Line,100,4998,
2024,September,West,South Bellevue,2 Line,330,9775,
2024,October,West,South Bellevue,2 Line,316,7108,
2024,November,West,South Bellevue,2 Line,184,5664,
2024,December,West,South Bellevue,2 Line,175,5952,
2025,May,,Marymoor Village,,1386,3306,
2025,May,,Redmond Technology,2 Line,2583,2559,
2025,May,,Overlake Village,2 Line,1094,2086,
2025,May,,BelRed,2 Line,962,1950,
2025,May,,Spring District,2 Line,2203,1619,
2025,May,,Wilburton,2 Line,1294,881,
2025,May,,Bellevue Downtown,2 Line,7527,1412,
2025,May,,East Main,2 Line,1232,358,
2025,May,,South Bellevue,2 Line,7159,138,
2025,January,East,Redmond Technology,2 Line,517,8638,
2025,February,East,Redmond Technology,2 Line,473,6276,
2025,March,East,Redmond Technology,2 Line,1177,7179,
2025,April,East,Redmond Technology,2 Line,1637,5161,
2025,May,East,Redmond Technology,2 Line,468,2081,
2025,January,East,Overlake Village,2 Line,312,2357,
2025,February,East,Overlake Village,2 Line,225,1600,
2025,March,East,Overlake Village,2 Line,268,2101,
2025,April,East,Overlake Village,2 Line,238,1902,
2025,May,East,Overlake Village,2 Line,83,755,
2025,January,East,BelRed,2 Line,531,1389,
2025,February,East,BelRed,2 Line,388,1219,
2025,March,East,BelRed,2 Line,480,1595,
2025,April,East,BelRed,2 Line,423,1826,
2025,May,East,BelRed,2 Line,142,728,
2025,January,East,Spring District,2 Line,638,1347,
2025,February,East,Spring District,2 Line,568,1093,
2025,March,East,Spring District,2 Line,909,1305,
2025,April,East,Spring District,2 Line,1544,1546,
2025,May,East,Spring District,2 Line,595,541,
2025,January,East,Wilburton,2 Line,925,877,
2025,February,East,Wilburton,2 Line,636,667,
2025,March,East,Wilburton,2 Line,793,782,
2025,April,East,Wilburton,2 Line,675,640,
2025,May,East,Wilburton,2 Line,238,240,
2025,January,East,Bellevue Downtown,2 Line,5410,1189,
2025,February,East,Bellevue Downtown,2 Line,3830,869,
2025,March,East,Bellevue Downtown,2 Line,4850,1196,
2025,April,East,Bellevue Downtown,2 Line,4490,1222,
2025,May,East,Bellevue Downtown,2 Line,1708,394,
2025,January,East,East Main,2 Line,982,437,
2025,February,East,East Main,2 Line,711,315,
2025,March,East,East Main,2 Line,1089,370,
2025,April,East,East Main,2 Line,860,305,
2025,May,East,East Main,2 Line,331,112,
2025,January,East,South Bellevue,2 Line,6775,60,
2025,February,East,South Bellevue,2 Line,5047,27,
2025,March,East,South Bellevue,2 Line,5873,125,
2025,April,East,South Bellevue,2 Line,5191,137,
2025,May,East,South Bellevue,2 Line,1921,40,
2025,January,North,Lynnwood City Center,1 Line,4488,85015,
2025,February,North,Lynnwood City Center,1 Line,3836,67624,
2025,March,North,Lynnwood City Center,1 Line,4491,88771,
2025,April,North,Lynnwood City Center,1 Line,4075,69138,
2025,May,North,Lynnwood City Center,1 Line,4963,87437,
2025,January,North,Mountlake Terrace,1 Line,2840,24852,
2025,February,North,Mountlake Terrace,1 Line,2107,21082,
2025,March,North,Mountlake Terrace,1 Line,2863,26521,
2025,April,North,Mountlake Terrace,1 Line,2207,18122,
2025,May,North,Mountlake Terrace,1 Line,3015,26916,
2025,January,North,Shoreline North/185th,1 Line,1848,17427,
2025,February,North,Shoreline North/185th,1 Line,1447,14387,
2025,March,North,Shoreline North/185th,1 Line,1715,17837,
2025,April,North,Shoreline North/185th,1 Line,1486,13080,
2025,May,North,Shoreline North/185th,1 Line,1935,18361,
2025,January,North,Shoreline South/148th,1 Line,3381,18813,
2025,February,North,Shoreline South/148th,1 Line,2398,15433,
2025,March,North,Shoreline South/148th,1 Line,3236,19517,
2025,April,North,Shoreline South/148th,1 Line,2456,14920,
2025,May,North,Shoreline South/148th,1 Line,3322,20614,
2025,January,North,Northgate,1 Line,10114,59965,
2025,February,North,Northgate,1 Line,7630,47938,
2025,March,North,Northgate,1 Line,9930,60169,
2025,April,North,Northgate,1 Line,7801,45708,
2025,May,North,Northgate,1 Line,10251,61577,
2025,January,North,Roosevelt,1 Line,10567,50956,
2025,February,North,Roosevelt,1 Line,7879,40655,
2025,March,North,Roosevelt,1 Line,10151,49248,
2025,April,North,Roosevelt,1 Line,8309,37362,
2025,May,North,Roosevelt,1 Line,10727,52446,
2025,January,North,U District,1 Line,38692,77724,
2025,February,North,U District,1 Line,30771,61202,
2025,March,North,U District,1 Line,34601,75632,
2025,April,North,U District,1 Line,29166,59983,
2025,May,North,U District,1 Line,37679,84487,
2025,January,North,University of Washington,1 Line,33929,46972,
2025,February,North,University of Washington,1 Line,26607,38715,
2025,March,North,University of Washington,1 Line,28097,45451,
2025,April,North,University of Washington,1 Line,23331,37148,
2025,May,North,University of Washington,1 Line,30776,47436,
2025,January,North,Capitol Hill,1 Line,74242,60723,
2025,February,North,Capitol Hill,1 Line,61078,58555,
2025,March,North,Capitol Hill,1 Line,67868,65571,
2025,April,North,Capitol Hill,1 Line,55591,44236,
2025,May,North,Capitol Hill,1 Line,74266,65857,
2025,January,North,Westlake/Seattle,1 Line,89033,49219,
2025,February,North,Westlake/Seattle,1 Line,70325,42901,
2025,March,North,Westlake/Seattle,1 Line,95255,57942,
2025,April,North,Westlake/Seattle,1 Line,87857,36804,
2025,May,North,Westlake/Seattle,1 Line,95357,65954,
2025,January,North,Symphony,1 Line,33991,24102,
2025,February,North,Symphony,1 Line,29737,20679,
2025,March,North,Symphony,1 Line,36267,26027,
2025,April,North,Symphony,1 Line,19665,16261,
2025,May,North,Symphony,1 Line,33893,27466,
2025,January,North,Pioneer Square,1 Line,22412,14171,
2025,February,North,Pioneer Square,1 Line,19828,12436,
2025,March,North,Pioneer Square,1 Line,24178,14961,
2025,April,North,Pioneer Square,1 Line,13703,8712,
2025,May,North,Pioneer Square,1 Line,23443,16544,
2025,January,North,International District/Chinatown,1 Line,39769,15771,
2025,February,North,International District/Chinatown,1 Line,35712,14337,
2025,March,North,International District/Chinatown,1 Line,44731,18953,
2025,April,North,International District/Chinatown,1 Line,27083,10702,
2025,May,North,International District/Chinatown,1 Line,45625,20196,
2025,January,North,Stadium,1 Line,5585,3012,
2025,February,North,Stadium,1 Line,5410,2936,
2025,March,North,Stadium,1 Line,10898,7161,
2025,April,North,Stadium,1 Line,12432,61624,
2025,May,North,Stadium,1 Line,14864,12847,
2025,January,North,SODO,1 Line,13163,21678,
2025,February,North,SODO,1 Line,11228,16896,
2025,March,North,SODO,1 Line,14038,6992,
2025,April,North,SODO,1 Line,11186,9488,
2025,May,North,SODO,1 Line,13774,7376,
2025,January,North,Beacon Hill,1 Line,21982,13059,
2025,February,North,Beacon Hill,1 Line,19045,10297,
2025,March,North,Beacon Hill,1 Line,22578,11891,
2025,April,North,Beacon Hill,1 Line,18606,12763,
2025,May,North,Beacon Hill,1 Line,24523,13173,
2025,January,North,Mount Baker,1 Line,18514,11081,
2025,February,North,Mount Baker,1 Line,14872,9231,
2025,March,North,Mount Baker,1 Line,18044,10192,
2025,April,North,Mount Baker,1 Line,15666,11552,
2025,May,North,Mount Baker,1 Line,18617,10856,
2025,January,North,Columbia City,1 Line,17899,6266,
2025,February,North,Columbia City,1 Line,15631,5267,
2025,March,North,Columbia City,1 Line,17984,5746,
2025,April,North,Columbia City,1 Line,15996,6145,
2025,May,North,Columbia City,1 Line,18392,6367,
2025,January,North,Othello,1 Line,20642,7630,
2025,February,North,Othello,1 Line,17704,6562,
2025,March,North,Othello,1 Line,19516,6810,
2025,April,North,Othello,1 Line,18947,7157,
2025,May,North,Othello,1 Line,19977,7264,
2025,January,North,Rainier Beach,1 Line,13601,5569,
2025,February,North,Rainier Beach,1 Line,11800,5141,
2025,March,North,Rainier Beach,1 Line,12998,5123,
2025,April,North,Rainier Beach,1 Line,12500,5220,
2025,May,North,Rainier Beach,1 Line,13273,5490,
2025,January,North,Tukwila International Blvd,1 Line,29759,10763,
2025,February,North,Tukwila International Blvd,1 Line,25661,10014,
2025,March,North,Tukwila International Blvd,1 Line,29839,10820,
2025,April,North,Tukwila International Blvd,1 Line,29488,11114,
2025,May,North,Tukwila International Blvd,1 Line,33128,12476,
2025,January,North,SeaTac/Airport,1 Line,81494,9971,
2025,February,North,SeaTac/Airport,1 Line,67961,8666,
2025,March,North,SeaTac/Airport,1 Line,84344,9115,
2025,April,North,SeaTac/Airport,1 Line,85319,9670,
2025,May,North,SeaTac/Airport,1 Line,103414,9088,
2025,January,North,Angle Lake,1 Line,47291,196,
2025,February,North,Angle Lake,1 Line,42006,246,
2025,March,North,Angle Lake,1 Line,46730,397,
2025,April,North,Angle Lake,1 Line,44810,594,
2025,May,North,Angle Lake,1 Line,45583,265,
2025,January,South,Lynnwood City Center,1 Line,33084,445,
2025,February,South,Lynnwood City Center,1 Line,28411,488,
2025,March,South,Lynnwood City Center,1 Line,32064,548,
2025,April,South,Lynnwood City Center,1 Line,29180,597,
2025,May,South,Lynnwood City Center,1 Line,34989,865,
2025,January,South,Mountlake Terrace,1 Line,8474,934,
2025,February,South,Mountlake Terrace,1 Line,7886,797,
2025,March,South,Mountlake Terrace,1 Line,8731,864,
2025,April,South,Mountlake Terrace,1 Line,8395,1325,
2025,May,South,Mountlake Terrace,1 Line,9408,789,
2025,January,South,Shoreline North/185th,1 Line,7057,912,
2025,February,South,Shoreline North/185th,1 Line,6425,669,
2025,March,South,Shoreline North/185th,1 Line,7168,736,
2025,April,South,Shoreline North/185th,1 Line,6434,737,
2025,May,South,Shoreline North/185th,1 Line,8133,732,
2025,January,South,Shoreline South/148th,1 Line,7400,1109,
2025,February,South,Shoreline South/148th,1 Line,6794,959,
2025,March,South,Shoreline South/148th,1 Line,7440,1077,
2025,April,South,Shoreline South/148th,1 Line,7054,1155,
2025,May,South,Shoreline South/148th,1 Line,8018,1010,
2025,January,South,Northgate,1 Line,22036,3485,
2025,February,South,Northgate,1 Line,19715,2885,
2025,March,South,Northgate,1 Line,21023,2985,
2025,April,South,Northgate,1 Line,19033,2639,
2025,May,South,Northgate,1 Line,23442,3105,
2025,January,South,Roosevelt,1 Line,22386,5309,
2025,February,South,Roosevelt,1 Line,19270,4575,
2025,March,South,Roosevelt,1 Line,21013,4618,
2025,April,South,Roosevelt,1 Line,16658,3644,
2025,May,South,Roosevelt,1 Line,23116,4878,
2025,January,South,U District,1 Line,30391,15693,
2025,February,South,U District,1 Line,26723,13622,
2025,March,South,U District,1 Line,29764,13371,
2025,April,South,U District,1 Line,21047,12585,
2025,May,South,U District,1 Line,30224,14523,
2025,January,South,University of Washington,1 Line,18280,14061,
2025,February,South,University of Washington,1 Line,18119,12532,
2025,March,South,University of Washington,1 Line,18664,12570,
2025,April,South,University of Washington,1 Line,12983,11342,
2025,May,South,University of Washington,1 Line,18073,14497,
2025,January,South,Capitol Hill,1 Line,19373,37473,
2025,February,South,Capitol Hill,1 Line,26073,29353,
2025,March,South,Capitol Hill,1 Line,21867,28494,
2025,April,South,Capitol Hill,1 Line,14443,21480,
2025,May,South,Capitol Hill,1 Line,21867,29707,
2025,January,South,Westlake/Seattle,1 Line,16344,30935,
2025,February,South,Westlake/Seattle,1 Line,20586,29439,
2025,March,South,Westlake/Seattle,1 Line,21950,34243,
2025,April,South,Westlake/Seattle,1 Line,11380,41162,
2025,May,South,Westlake/Seattle,1 Line,21546,34438,
2025,January,South,Symphony,1 Line,7913,13500,
2025,February,South,Symphony,1 Line,9649,14794,
2025,March,South,Symphony,1 Line,9709,15600,
2025,April,South,Symphony,1 Line,4442,8812,
2025,May,South,Symphony,1 Line,9346,15536,
2025,January,South,Pioneer Square,1 Line,5270,9160,
2025,February,South,Pioneer Square,1 Line,6302,10189,
2025,March,South,Pioneer Square,1 Line,6437,10605,
2025,April,South,Pioneer Square,1 Line,3112,5960,
2025,May,South,Pioneer Square,1 Line,6339,11859,
2025,January,South,International District/Chinatown,1 Line,6391,12202,
2025,February,South,International District/Chinatown,1 Line,8145,15602,
2025,March,South,International District/Chinatown,1 Line,8514,16470,
2025,April,South,International District/Chinatown,1 Line,6447,9085,
2025,May,South,International District/Chinatown,1 Line,8551,17097,
2025,January,South,Stadium,1 Line,2237,3792,
2025,February,South,Stadium,1 Line,2207,4303,
2025,March,South,Stadium,1 Line,2709,6361,
2025,April,South,Stadium,1 Line,42574,6702,
2025,May,South,Stadium,1 Line,4821,9328,
2025,January,South,SODO,1 Line,12732,5607,
2025,February,South,SODO,1 Line,11182,5933,
2025,March,South,SODO,1 Line,3406,6166,
2025,April,South,SODO,1 Line,5373,5147,
2025,May,South,SODO,1 Line,3238,6155,
2025,January,South,Beacon Hill,1 Line,4696,9048,
2025,February,South,Beacon Hill,1 Line,4630,9815,
2025,March,South,Beacon Hill,1 Line,3958,8965,
2025,April,South,Beacon Hill,1 Line,6641,8121,
2025,May,South,Beacon Hill,1 Line,4053,8644,
2025,January,South,Mount Baker,1 Line,4676,7091,
2025,February,South,Mount Baker,1 Line,5002,7110,
2025,March,South,Mount Baker,1 Line,4157,6534,
2025,April,South,Mount Baker,1 Line,6978,7217,
2025,May,South,Mount Baker,1 Line,4072,6801,
2025,January,South,Columbia City,1 Line,2904,7993,
2025,February,South,Columbia City,1 Line,3016,8765,
2025,March,South,Columbia City,1 Line,2676,7861,
2025,April,South,Columbia City,1 Line,3828,8142,
2025,May,South,Columbia City,1 Line,2703,7487,
2025,January,South,Othello,1 Line,3438,8733,
2025,February,South,Othello,1 Line,3708,9243,
2025,March,South,Othello,1 Line,3285,8320,
2025,April,South,Othello,1 Line,4503,9883,
2025,May,South,Othello,1 Line,3202,7791,
2025,January,South,Rainier Beach,1 Line,2513,7107,
2025,February,South,Rainier Beach,1 Line,2891,7539,
2025,March,South,Rainier Beach,1 Line,2285,7239,
2025,April,South,Rainier Beach,1 Line,3546,8441,
2025,May,South,Rainier Beach,1 Line,2508,6853,
2025,January,South,Tukwila International Blvd,1 Line,4671,13890,
2025,February,South,Tukwila International Blvd,1 Line,4889,14915,
2025,March,South,Tukwila International Blvd,1 Line,4311,13480,
2025,April,South,Tukwila International Blvd,1 Line,6138,17478,
2025,May,South,Tukwila International Blvd,1 Line,4684,14711,
2025,January,South,SeaTac/Airport,1 Line,5187,27680,
2025,February,South,SeaTac/Airport,1 Line,5581,31066,
2025,March,South,SeaTac/Airport,1 Line,5151,31293,
2025,April,South,SeaTac/Airport,1 Line,6253,39155,
2025,May,South,SeaTac/Airport,1 Line,4412,34594,
2025,May,South,Angle Lake,1 Line,3676,16238,
2025,May,West,Downtown Redmond,,12962,93,
2025,May,West,Marymoor Village,,3343,1614,
2025,January,West,Redmond Technology,2 Line,9014,202,
