route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100162,117816,34746127,"University District Bellevue","LOCAL",1,5907544,30271004,0,101
100162,117816,34746128,"University District Bellevue","LOCAL",1,5907516,30271004,0,101
100162,117816,34746129,"University District Bellevue","LOCAL",1,5907513,30271004,0,101
100162,117816,34746130,"University District Bellevue","LOCAL",1,5907906,30271003,0,101
100162,117816,34746131,"University District Bellevue","LOCAL",1,5907538,30271003,0,101
100162,117816,34746132,"University District Bellevue","LOCAL",1,5907531,30271004,0,101
100162,117816,34746133,"University District Bellevue","LOCAL",1,5907532,30271004,0,101
100162,117816,34746134,"University District Bellevue","LOCAL",1,5907537,30271003,0,101
100162,117816,34746135,"University District Bellevue","LOCAL",1,5907533,30271003,0,101
100162,117816,34746136,"University District Bellevue","LOCAL",1,5907538,30271007,0,101
100162,117816,34746137,"University District Bellevue","LOCAL",1,5907528,30271004,0,101
100162,117816,34746138,"University District Bellevue","LOCAL",1,5907525,30271004,0,101
100162,117816,34746139,"University District Bellevue","LOCAL",1,5907537,30271004,0,101
100162,117816,34746140,"University District Bellevue","LOCAL",1,5907516,30271004,0,101
100162,117816,34746141,"University District Bellevue","LOCAL",1,5907907,30271003,0,101
100162,117816,34746142,"University District Bellevue","LOCAL",1,5907543,30271007,0,101
100162,117816,34746144,"University District Bellevue","LOCAL",1,5907525,30271003,0,101
100162,117816,34746145,"University District Bellevue","LOCAL",1,5907523,30271004,0,101
100162,117816,34746146,"University District Bellevue","LOCAL",1,5907512,30271003,0,101
100162,117816,34746147,"University District Bellevue","LOCAL",1,5907536,30271003,0,101
100162,117816,34746148,"University District Bellevue","LOCAL",1,5907511,30271003,0,101
100162,117816,34746149,"University District Bellevue","LOCAL",1,5907528,30271003,0,101
100162,117816,34746151,"University District Bellevue","LOCAL",1,5907533,30271004,0,101
100162,117816,34746153,"University District Bellevue","LOCAL",1,5907511,30271003,0,101
100162,117816,34746154,"University District Bellevue","LOCAL",1,5907537,30271003,0,101
100162,117816,34746155,"University District Bellevue","LOCAL",1,5907543,30271003,0,101
100162,117816,34746156,"University District Bellevue","LOCAL",1,5907533,30271003,0,101
100162,117816,34746157,"University District Bellevue","LOCAL",1,5907521,30271003,0,101
100162,117816,34746158,"University District Bellevue","LOCAL",1,5907905,30271004,0,101
100162,117816,34746159,"University District Bellevue","LOCAL",1,5907511,30271011,0,101
100162,117816,34746160,"University District Bellevue","LOCAL",1,5907903,30271003,0,101
100162,117816,34746161,"University District Bellevue","LOCAL",1,5907528,30271004,0,101
100162,117816,34746162,"University District Bellevue","LOCAL",1,5907546,30271003,0,101
100162,117816,34746163,"Issaquah Transit Center Bellevue","LOCAL",0,5907525,41271005,0,101
100162,117816,34746164,"Eastgate Bellevue","LOCAL",0,5907528,41271012,0,101
100162,117816,34746165,"Issaquah Transit Center Bellevue","LOCAL",0,5907516,41271005,0,101
100162,117816,34746166,"Issaquah Transit Center Bellevue","LOCAL",0,5907521,41271005,0,101
100162,117816,34746167,"Issaquah Transit Center Bellevue","LOCAL",0,5907902,41271005,0,101
100162,117816,34746168,"Issaquah Transit Center Bellevue","LOCAL",0,5907536,41271005,0,101
100162,117816,34746169,"Issaquah Transit Center Bellevue","LOCAL",0,5907525,41271005,0,101
100162,117816,34746170,"Issaquah Transit Center Bellevue","LOCAL",0,5907516,41271005,0,101
100162,117816,34746171,"Eastgate P&R Bellevue","LOCAL",0,5907533,41271006,0,101
100162,117816,34746172,"Eastgate P&R Bellevue","LOCAL",0,5907521,41271006,0,101
100162,117816,34746173,"Issaquah Transit Center Bellevue","LOCAL",0,5907511,41271005,0,101
100162,117816,34746175,"Issaquah Transit Center Bellevue","LOCAL",0,5907513,41271005,0,101
100162,117816,34746176,"Issaquah Transit Center Bellevue","LOCAL",0,5907528,41271005,0,101
100162,117816,34746178,"Issaquah Transit Center Bellevue","LOCAL",0,5907514,41271005,0,101
100162,117816,34746179,"Issaquah Transit Center Bellevue","LOCAL",0,5907905,41271005,0,101
100162,117816,34746180,"Issaquah Transit Center Bellevue","LOCAL",0,5907532,41271005,0,101
100162,117816,34746181,"Eastgate P&R Bellevue","LOCAL",0,5907525,41271006,0,101
100162,117816,34746182,"Issaquah Bellevue","LOCAL",0,5907543,41271009,0,101
100162,117816,34746183,"Issaquah Bellevue","LOCAL",0,5907546,41271009,0,101
100162,117816,34746184,"Eastgate P&R Bellevue","LOCAL",0,5907545,41271006,0,101
100162,117816,34746185,"Eastgate P&R Bellevue","LOCAL",0,5907533,41271006,0,101
100162,117816,34746186,"Eastgate Bellevue","LOCAL",0,5907903,41271012,0,101
100162,117816,34746187,"Issaquah Transit Center Bellevue","LOCAL",0,5907537,41271005,0,101
100162,117816,34746188,"Issaquah Transit Center Bellevue","LOCAL",0,5907528,41271005,0,101
100162,117816,34746189,"Eastgate P&R Bellevue","LOCAL",0,5907545,41271006,0,101
100162,117816,34746190,"Eastgate P&R Bellevue","LOCAL",0,5907543,41271006,0,101
100162,117816,34746191,"Eastgate P&R Bellevue","LOCAL",0,5907521,41271006,0,101
100162,117816,34746192,"Eastgate Bellevue","LOCAL",0,5907512,41271012,0,101
100162,117816,34746193,"Eastgate P&R Bellevue","LOCAL",0,5907521,41271006,0,101
100162,117816,34746194,"Issaquah Transit Center Bellevue","LOCAL",0,5907523,41271005,0,101
100162,117816,34746195,"Issaquah Transit Center Bellevue","LOCAL",0,5907516,41271005,0,101
100162,117816,34746196,"Eastgate Bellevue","LOCAL",0,5907834,41271012,0,101
100162,117816,34746197,"Eastgate P&R Bellevue","LOCAL",0,5907537,41271006,0,101
100162,117816,34746199,"Eastgate Bellevue","LOCAL",0,5907904,41271012,0,101
100162,117816,34746200,"Eastgate Bellevue","LOCAL",0,5907513,41271012,0,101
100162,117816,34746201,"Eastgate Bellevue","LOCAL",0,5907532,41271012,0,101
100162,117816,34746203,"Eastgate P&R Bellevue","LOCAL",0,5907532,41271006,0,101
100162,117816,34746205,"Eastgate P&R Bellevue","LOCAL",0,5907511,41271006,0,101
100162,117816,34746206,"Eastgate P&R Bellevue","LOCAL",0,5907537,41271006,0,101
100162,117816,34746209,"Eastgate P&R Bellevue","LOCAL",0,5907533,41271006,0,101
100162,117816,34746210,"Eastgate P&R Bellevue","LOCAL",0,5907525,41271006,0,101
100162,117816,34746211,"Issaquah Bellevue","LOCAL",0,5907538,41271009,0,101
100162,117816,34746212,"Eastgate Bellevue","LOCAL",0,5907511,41271012,0,101
100162,117816,34746213,"Eastgate Bellevue","LOCAL",0,5907523,41271012,0,101
100162,117816,34746214,"Eastgate P&R Bellevue","LOCAL",0,5907906,41271006,0,101
100162,117816,34746215,"Issaquah Bellevue","LOCAL",0,5907908,41271009,0,101
100162,117816,34746216,"Eastgate P&R Bellevue","LOCAL",0,5907544,41271006,0,101
100162,117816,34746217,"Issaquah Bellevue","LOCAL",0,5907525,41271009,0,101
100162,117816,34746218,"Eastgate P&R Bellevue","LOCAL",0,5907516,41271006,0,101
100162,117816,34746219,"Eastgate P&R Bellevue","LOCAL",0,5907533,41271006,0,101
100162,117816,34746220,"Eastgate P&R Bellevue","LOCAL",0,5907521,41271006,0,101
100162,117816,34746221,"Issaquah Transit Center Bellevue","LOCAL",0,5907513,41271005,0,101
100162,117816,34746222,"Eastgate P&R Bellevue","LOCAL",0,5907511,41271006,0,101
100162,117816,34746223,"Eastgate P&R Bellevue","LOCAL",0,5907528,41271006,0,101
100162,117816,34746224,"Eastgate P&R Bellevue","LOCAL",0,5907523,41271006,0,101
100162,117816,34746227,"Eastgate Bellevue","LOCAL",0,5907902,41271012,0,101
100162,117816,34746228,"University District Bellevue","LOCAL",1,5907521,30271003,0,101
100162,117816,34746230,"Eastgate P&R Bellevue","LOCAL",0,5907906,41271006,0,101
100162,117816,34746231,"University District Bellevue","LOCAL",1,5907523,30271003,0,101
100162,117816,34746232,"Issaquah Transit Center Bellevue","LOCAL",0,5907513,41271005,0,101
100160,117816,34746234,"Issaquah Transit Center ","LOCAL",1,5907539,20269003,0,101
100099,117816,34746268,"North Bend Snoqualmie Ridge","LOCAL",0,5907474,41208003,0,101
100099,117816,34746269,"North Bend Snoqualmie Ridge","LOCAL",0,5907474,41208003,0,101
100099,117816,34746270,"North Bend Snoqualmie Ridge","LOCAL",0,5907474,41208003,0,101
100099,117816,34746272,"Issaquah Snoqualmie Ridge","LOCAL",1,5907474,30208002,0,101
100099,117816,34746273,"Issaquah Snoqualmie Ridge","LOCAL",1,5907474,30208002,0,101
100099,117816,34746274,"Issaquah Snoqualmie Ridge","LOCAL",1,5907474,30208002,0,101
100099,117816,34746275,"Issaquah Snoqualmie Ridge","LOCAL",1,5907474,30208002,0,101
100099,117816,34746276,"Issaquah Snoqualmie Ridge","LOCAL",1,5907474,30208002,0,101
100099,117816,34746277,"North Bend Snoqualmie Ridge","LOCAL",0,5907474,41208003,0,101
100099,117816,34746278,"North Bend Snoqualmie Ridge","LOCAL",0,5907474,41208003,0,101
100099,117816,34746280,"North Bend Snoqualmie Ridge","LOCAL",0,5907474,41208003,0,101
100099,117816,34746281,"Issaquah Snoqualmie Ridge","LOCAL",1,5907474,30208002,0,101
100160,117816,34746297,"Overlake ","LOCAL",0,5907518,11269002,0,101
100113,117816,34746300,"Redmond Transit Center ","LOCAL",1,5907451,10221004,0,101
100113,117816,34746301,"Redmond Transit Center ","LOCAL",1,5907451,10221004,0,101
100113,117816,34746302,"Education Hill ","LOCAL",1,5907451,10221002,0,101
100113,117816,34746303,"Eastgate P&R ","LOCAL",0,5907451,21221003,0,101
100113,117816,34746304,"Eastgate P&R ","LOCAL",0,5907449,21221003,0,101
100113,117816,34746306,"Education Hill ","LOCAL",1,5907445,10221002,0,101
100113,117816,34746307,"Redmond Transit Center ","LOCAL",1,5907451,10221004,0,101
100113,117816,34746308,"Education Hill ","LOCAL",0,5907444,21221006,0,101
100113,117816,34746309,"Education Hill ","LOCAL",0,5907451,21221006,0,101
100113,117816,34746310,"Education Hill ","LOCAL",0,5907451,21221006,0,101
100113,117816,34746311,"Education Hill ","LOCAL",1,5907451,10221002,0,101
100113,117816,34746315,"Education Hill ","LOCAL",0,5907449,21221008,0,101
100113,117816,34746316,"Redmond Transit Center ","LOCAL",1,5907444,10221005,0,101
100113,117816,34746317,"Eastgate P&R ","LOCAL",0,5907445,21221003,0,101
100113,117816,34746318,"Education Hill ","LOCAL",0,5907451,21221006,0,101
100113,117816,34746319,"Redmond Transit Center ","LOCAL",1,5907444,10221004,0,101
100113,117816,34746320,"Education Hill ","LOCAL",1,5907444,10221002,0,101
100113,117816,34746321,"Education Hill ","LOCAL",1,5907444,10221002,0,101
100113,117816,34746323,"Eastgate P&R ","LOCAL",0,5907444,21221003,0,101
100113,117816,34746324,"Education Hill ","LOCAL",0,5907444,21221006,0,101
100113,117816,34746325,"Education Hill ","LOCAL",0,5907444,21221006,0,101
100113,117816,34746326,"Education Hill ","LOCAL",1,5907444,10221002,0,101
100113,117816,34746327,"Eastgate P&R ","LOCAL",0,5907444,21221003,0,101
100162,117816,34746328,"University District Bellevue","LOCAL",1,5907545,30271003,0,101
100162,117816,34746329,"University District Bellevue","LOCAL",1,5907533,30271003,0,101
100162,117816,34746330,"Eastgate P&R Bellevue","LOCAL",0,5907545,41271006,0,101
100162,117816,34746331,"Eastgate P&R Bellevue","LOCAL",0,5907533,41271006,0,101
100162,117816,34746332,"University District Bellevue","LOCAL",1,5907543,30271003,0,101
100113,117816,34746333,"Redmond Transit Center ","LOCAL",1,5907444,10221004,0,101
102552,117816,34746343,"Eastgate P&R Crossroads","LOCAL",1,5907454,40226005,0,101
102554,117816,34746460,"Bellevue Transit Center Factoria","LOCAL",0,5907454,11241004,0,101
102554,117816,34746461,"Bellevue Transit Center Factoria","LOCAL",0,5907448,11241004,0,101
102554,117816,34746462,"Bellevue Transit Center Factoria","LOCAL",0,5907456,11241004,0,101
102554,117816,34746463,"Bellevue Transit Center Factoria","LOCAL",0,5907452,11241004,0,101
102554,117816,34746464,"Bellevue Transit Center Factoria","LOCAL",0,5907459,11241004,0,101
102554,117816,34746465,"Bellevue Transit Center Factoria","LOCAL",0,5907454,11241004,0,101
102554,117816,34746466,"Bellevue Transit Center Factoria","LOCAL",0,5907458,11241004,0,101
102554,117816,34746467,"Bellevue Transit Center Factoria","LOCAL",0,5907456,11241004,0,101
102554,117816,34746468,"Bellevue Transit Center Factoria","LOCAL",0,5907453,11241004,0,101
102554,117816,34746469,"Bellevue Transit Center Factoria","LOCAL",0,5907458,11241004,0,101
102554,117816,34746470,"Bellevue Transit Center Factoria","LOCAL",0,5907456,11241004,0,101
102554,117816,34746471,"Bellevue Transit Center Factoria","LOCAL",0,5907454,11241004,0,101
102554,117816,34746472,"Bellevue Transit Center Factoria","LOCAL",0,5907448,11241004,0,101
102554,117816,34746473,"Bellevue Transit Center Factoria","LOCAL",0,5907453,11241004,0,101
102554,117816,34746474,"Bellevue Transit Center Factoria","LOCAL",0,5907457,11241004,0,101
102554,117816,34746475,"Bellevue Transit Center Factoria","LOCAL",0,5907454,11241004,0,101
102554,117816,34746476,"Bellevue Transit Center Factoria","LOCAL",0,5907456,11241004,0,101
102554,117816,34746477,"Bellevue Transit Center Factoria","LOCAL",0,5907453,11241004,0,101
102554,117816,34746478,"Bellevue Transit Center Factoria","LOCAL",0,5907460,11241004,0,101
102554,117816,34746479,"Bellevue Transit Center Factoria","LOCAL",0,5907448,11241004,0,101
102554,117816,34746480,"Bellevue Transit Center Factoria","LOCAL",0,5907454,11241004,0,101
102554,117816,34746481,"Bellevue Transit Center Factoria","LOCAL",0,5907460,11241004,0,101
102552,117816,34746500,"Bellevue Transit Center Crossroads","LOCAL",0,5907452,31226004,0,101
102552,117816,34746501,"Bellevue Transit Center Crossroads","LOCAL",0,5907458,31226004,0,101
102552,117816,34746502,"Bellevue Transit Center Crossroads","LOCAL",0,5907455,31226004,0,101
102552,117816,34746503,"Bellevue Transit Center Crossroads","LOCAL",0,5907448,31226004,0,101
102552,117816,34746504,"Bellevue Transit Center Crossroads","LOCAL",0,5907453,31226004,0,101
102552,117816,34746505,"Bellevue Transit Center Crossroads","LOCAL",0,5907458,31226004,0,101
102552,117816,34746506,"Bellevue Transit Center Crossroads","LOCAL",0,5907455,31226004,0,101
102552,117816,34746507,"Bellevue Transit Center Crossroads","LOCAL",0,5907448,31226004,0,101
102552,117816,34746508,"Bellevue Transit Center Crossroads","LOCAL",0,5907459,31226004,0,101
102552,117816,34746509,"Bellevue Transit Center Crossroads","LOCAL",0,5907454,31226004,0,101
102552,117816,34746510,"Bellevue Transit Center Crossroads","LOCAL",0,5907448,31226004,0,101
102552,117816,34746511,"Bellevue Transit Center Crossroads","LOCAL",0,5907459,31226004,0,101
102552,117816,34746512,"Bellevue Transit Center Crossroads","LOCAL",0,5907454,31226004,0,101
102552,117816,34746513,"Bellevue Transit Center Crossroads","LOCAL",0,5907448,31226004,0,101
102552,117816,34746514,"Bellevue Transit Center Crossroads","LOCAL",0,5907453,31226004,0,101
102552,117816,34746515,"Bellevue Transit Center Crossroads","LOCAL",0,5907458,31226004,0,101
102552,117816,34746516,"Bellevue Transit Center Crossroads","LOCAL",0,5907456,31226004,0,101
102552,117816,34746517,"Bellevue Transit Center Crossroads","LOCAL",0,5907460,31226004,0,101
102552,117816,34746518,"Bellevue Transit Center Crossroads","LOCAL",0,5907458,31226004,0,101
102552,117816,34746519,"Bellevue Transit Center Crossroads","LOCAL",0,5907456,31226004,0,101
102552,117816,34746520,"Bellevue Transit Center Crossroads","LOCAL",0,5907460,31226004,0,101
102552,117816,34746521,"Bellevue Transit Center Crossroads","LOCAL",0,5907459,31226004,0,101
102552,117816,34746522,"Bellevue Transit Center Crossroads","LOCAL",0,5907458,31226004,0,101
102554,117816,34746523,"Bellevue Transit Center Factoria","LOCAL",0,5907457,11241004,0,101
102552,117816,34746524,"Bellevue Transit Center Crossroads","LOCAL",0,5907459,31226004,0,101
102552,117816,34746525,"Bellevue Transit Center Crossroads","LOCAL",0,5907460,31226004,0,101
102552,117816,34746526,"Bellevue Transit Center Crossroads","LOCAL",0,5907454,31226004,0,101
102552,117816,34746530,"Bellevue Transit Center Crossroads","LOCAL",0,5907452,31226006,0,101
102552,117816,34746531,"Bellevue Transit Center Crossroads","LOCAL",0,5907456,31226004,0,101
102552,117816,34746532,"Bellevue Transit Center Crossroads","LOCAL",0,5907456,31226004,0,101
102554,117816,34746533,"Bellevue Transit Center Factoria","LOCAL",0,5907459,11241004,0,101
102554,117816,34746537,"Bellevue Transit Center Factoria","LOCAL",0,5907453,11241004,0,101
102552,117816,34746540,"Bellevue Transit Center Crossroads","LOCAL",0,5907454,31226004,0,101
102554,117816,34746541,"Bellevue Transit Center Factoria","LOCAL",0,5907455,11241004,0,101
100136,117816,34746542,"Factoria Crossroads","LOCAL",1,5907534,20245003,0,101
100136,117816,34746543,"Factoria Crossroads","LOCAL",1,5907526,20245004,0,101
100136,117816,34746544,"Factoria Crossroads","LOCAL",1,5907515,20245003,0,101
100136,117816,34746545,"Factoria Crossroads","LOCAL",1,5907515,20245003,0,101
100136,117816,34746546,"Factoria Crossroads","LOCAL",1,5907520,20245003,0,101
100136,117816,34746547,"Factoria Crossroads","LOCAL",1,5907527,20245003,0,101
100136,117816,34746548,"Factoria Crossroads","LOCAL",1,5907522,20245003,0,101
100136,117816,34746549,"Factoria Crossroads","LOCAL",1,5907515,20245003,0,101
100136,117816,34746550,"Factoria Crossroads","LOCAL",1,5907538,20245003,0,101
100136,117816,34746551,"Factoria Crossroads","LOCAL",1,5907540,20245003,0,101
100136,117816,34746552,"Factoria Crossroads","LOCAL",1,5907522,20245003,0,101
100136,117816,34746553,"Factoria Crossroads","LOCAL",1,5907526,20245003,0,101
100136,117816,34746554,"Factoria Crossroads","LOCAL",1,5907530,20245003,0,101
100136,117816,34746555,"Factoria Crossroads","LOCAL",1,5907538,20245003,0,101
100136,117816,34746556,"Factoria Crossroads","LOCAL",1,5907529,20245003,0,101
100136,117816,34746557,"Factoria Crossroads","LOCAL",1,5907534,20245003,0,101
100136,117816,34746558,"Factoria Crossroads","LOCAL",1,5907526,20245003,0,101
100136,117816,34746559,"Factoria Crossroads","LOCAL",1,5907515,20245003,0,101
100136,117816,34746560,"Factoria Crossroads","LOCAL",1,5907529,20245003,0,101
100136,117816,34746561,"Factoria Crossroads","LOCAL",1,5907517,20245003,0,101
100136,117816,34746562,"Factoria Crossroads","LOCAL",1,5907520,20245003,0,101
100136,117816,34746563,"Factoria Crossroads","LOCAL",1,5907529,20245003,0,101
100136,117816,34746564,"Factoria Crossroads","LOCAL",1,5907541,20245003,0,101
100136,117816,34746565,"Factoria Crossroads","LOCAL",1,5907534,20245007,0,101
100136,117816,34746566,"Factoria Crossroads","LOCAL",1,5907517,20245003,0,101
100136,117816,34746567,"Factoria Crossroads","LOCAL",1,5907520,20245003,0,101
100136,117816,34746568,"Factoria Crossroads","LOCAL",1,5907515,20245003,0,101
100136,117816,34746569,"Factoria Crossroads","LOCAL",1,5907526,20245003,0,101
100136,117816,34746570,"Factoria Crossroads","LOCAL",1,5907540,20245003,0,101
100136,117816,34746571,"Kirkland Crossroads","LOCAL",0,5907530,11245005,0,101
100136,117816,34746572,"Kirkland Crossroads","LOCAL",0,5907517,11245005,0,101
100136,117816,34746573,"Kirkland Crossroads","LOCAL",0,5907540,11245010,0,101
100136,117816,34746574,"Kirkland Crossroads","LOCAL",0,5907529,11245005,0,101
100136,117816,34746575,"Kirkland Crossroads","LOCAL",0,5907515,11245005,0,101
100136,117816,34746576,"Kirkland Crossroads","LOCAL",0,5907538,11245005,0,101
100136,117816,34746577,"Kirkland Crossroads","LOCAL",0,5907529,11245005,0,101
100136,117816,34746578,"Kirkland Crossroads","LOCAL",0,5907534,11245005,0,101
100136,117816,34746579,"Kirkland Crossroads","LOCAL",0,5907541,11245005,0,101
100136,117816,34746580,"Kirkland Crossroads","LOCAL",0,5907530,11245005,0,101
100136,117816,34746581,"Kirkland Crossroads","LOCAL",0,5907538,11245005,0,101
100136,117816,34746582,"Factoria Crossroads","LOCAL",1,5907526,20245003,0,101
100136,117816,34746583,"Kirkland Crossroads","LOCAL",0,5907517,11245006,0,101
100136,117816,34746585,"Kirkland Crossroads","LOCAL",0,5907520,11245005,0,101
100136,117816,34746586,"Kirkland Crossroads","LOCAL",0,5907527,11245005,0,101
100136,117816,34746587,"Kirkland Crossroads","LOCAL",0,5907526,11245005,0,101
100136,117816,34746588,"Kirkland Crossroads","LOCAL",0,5907530,11245005,0,101
100136,117816,34746589,"Kirkland Crossroads","LOCAL",0,5907520,11245005,0,101
100136,117816,34746590,"Kirkland Crossroads","LOCAL",0,5907534,11245005,0,101
100136,117816,34746591,"Kirkland Crossroads","LOCAL",0,5907526,11245005,0,101
100136,117816,34746592,"Kirkland Crossroads","LOCAL",0,5907515,11245005,0,101
100136,117816,34746593,"Kirkland Crossroads","LOCAL",0,5907534,11245005,0,101
100136,117816,34746594,"Kirkland Crossroads","LOCAL",0,5907515,11245006,0,101
100136,117816,34746595,"Kirkland Crossroads","LOCAL",0,5907526,11245005,0,101
100136,117816,34746597,"Kirkland Crossroads","LOCAL",0,5907515,11245005,0,101
