SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
202,145,55583,1,AM,9,E,I,Martin L King Jr Way S,S Henderson St,FS,N,SEA,1,2,0,0,0,0,0
202,145,31134,2,AM,9,E,I,S Henderson St,48th Ave S,FS,N,SEA,1,2,0,0,0,0,0
202,145,8100,3,AM,9,E,I,Rainier Ave S,Cloverdale Pl S,NS,N,SEA,1,2,0,0,0,0,0
202,145,8110,4,AM,9,E,I,Rainier Ave S,S Rose St,FS,N,SEA,1,2,0.5,0.5,0,0,0.5
202,145,8140,5,AM,9,E,I,Rainier Ave S,S Holden St,FS,N,SEA,1,2,0,0,0,0,0.5
202,145,8160,6,AM,9,E,I,Rainier Ave S,S Othello St,FS,N,SEA,1,2,0,0,0,0,0.5
202,145,8175,7,AM,9,E,I,Rainier Ave S,S Frontenac St,FS,N,SEA,1,2,0,0,0,0,0.5
202,145,8190,8,AM,9,E,I,Rainier Ave S,S Holly St,FS,N,SEA,1,2,1.5,1.5,0,0,2
202,145,8210,9,AM,9,E,I,Rainier Ave S,S Graham St,NS,N,SEA,1,2,0.5,0.5,0,0,2.5
202,145,8250,10,AM,9,E,I,Rainier Ave S,S Orcas St,FS,N,SEA,1,2,0.5,0.5,0,0,3
202,145,8300,11,AM,9,E,I,Rainier Ave S,S Edmunds St,FS,N,SEA,1,2,0,0,0,0,3
202,145,8330,12,AM,9,E,I,Rainier Ave S,S Genesee St,FS,N,SEA,1,2,1,1,1,1,3
202,145,8350,13,AM,9,E,I,Rainier Ave S,S Andover St,FS,N,SEA,1,2,0,0,0.5,0.5,2.5
202,145,8401,14,AM,9,E,I,Rainier Ave S,S Forest St,NS,N,SEA,1,2,0,0,0.5,0.5,2
202,145,8440,15,AM,9,E,I,Rainier Ave S,S Walker St,FS,N,SEA,1,2,0,0,0,0,2
202,145,8485,16,AM,9,E,I,Rainier Ave S,I-90 Ramp,FS,N,SEA,1,2,0,0,0,0,2
202,145,8494,17,AM,9,E,I,Rainier Ave S,S Charles St,FS,N,SEA,1,2,0,0,0.5,0.5,1.5
202,145,8510,18,AM,9,E,I,Rainier Ave S,S Dearborn St,FS,N,SEA,1,2,0,0,0.5,0.5,1
202,145,41900,19,AM,9,E,I,12th Ave S,S Jackson St,FS,N,SEA,1,2,0.5,0.5,1,1,0.5
202,145,41902,20,AM,9,E,I,Boren Ave,E Yesler Way,FS,N,SEA,1,2,0,0,0,0,0.5
202,145,41904,21,AM,9,E,I,Broadway,E Terrace St,FS,N,SEA,1,2,0,0,0,0,0.5
202,145,41908,22,AM,9,E,I,Broadway,E Marion St,NS,N,SEA,1,2,0,0,0,0,0.5
202,145,41965,23,AM,9,E,I,Broadway,E Union St,NS,N,SEA,1,2,0,0,0.5,0.5,0
202,145,41970,24,AM,9,E,I,Broadway,E Pine St,NS,N,SEA,1,2,0,0,0,0,0
202,145,11180,25,AM,9,E,I,Broadway E,E John St,FS,N,SEA,1,2,0,0,0,0,0
202,145,11190,26,AM,9,E,I,Broadway E,E Harrison St,FS,N,SEA,1,2,0,0,0,0,0
202,145,11200,27,AM,9,E,I,Broadway E,E Mercer St,FS,N,SEA,1,2,0,0,0,0,0
202,145,11011,28,AM,9,E,I,Broadway E,Broadway E,FS,N,SEA,1,1,0,0,0,0,0
202,145,11012,29,AM,9,E,I,E Aloha St,Broadway E,FS,N,SEA,1,1,0,0,0,0,0
