SERVICE_RTE_NUM,INBD_OUTBD_CD,DAY_PART_CD,STOP_ID,STOP_NAME,DAY_TYPE,STOP_SEQUENCE_NUM,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
702,I,XEV,3019,100th St SW NB Station,Sunday,15,0.000,0.000,0.188,1.500,1.469
702,I,XEV,3018,Kasch Park Rd NB Station,Sunday,16,0.000,0.000,0.438,3.500,1.031
702,I,XEV,3017,Seaway Transit Center Bay 13,Sunday,17,0.031,0.250,1.062,8.500,0.000
702,I,XEV,3035,Canyon Park Park & Ride Bay 6,Sunday,0,1.679,11.750,0.000,0.000,1.679
702,I,XEV,3033,220th St SE NB Station,Sunday,1,0.357,2.500,0.000,0.000,2.036
702,I,XEV,3032,208th St SE NB Station,Sunday,2,2.571,18.000,0.429,3.000,4.179
702,I,XEV,3031,196th St SE NB Station,Sunday,3,0.500,3.500,0.179,1.250,4.500
702,I,XEV,3030,180th St SE NB Station,Sunday,4,0.429,3.000,0.250,1.750,4.679
702,I,XEV,3029,164th St SE NB Station,Sunday,5,1.250,8.750,0.821,5.750,5.107
702,I,XEV,3028,153rd St SE NB Station,Sunday,6,0.964,6.750,0.107,0.750,5.964
702,I,XEV,3027,Trillium Blvd NB Station,Sunday,7,0.125,1.000,0.188,1.500,5.469
702,O,AM,3017,Seaway Transit Center Bay 13,Sunday,0,1.083,6.500,0.000,0.000,1.083
702,O,AM,3037,Kasch Park Rd SB Station,Sunday,1,0.333,2.000,0.000,0.000,1.417
702,O,AM,3038,100th St SW SB Station,Sunday,2,0.042,0.250,0.083,0.500,1.375
702,O,AM,3039,112th St SW SB Station,Sunday,3,0.125,0.750,0.000,0.000,1.500
702,O,AM,3040,Hwy 99 SB Station,Sunday,4,4.750,28.500,0.375,2.250,5.875
702,O,AM,3041,Gibson Rd SB Station,Sunday,5,0.417,2.500,0.417,2.500,5.875
702,O,AM,3042,4th Ave W SB Station,Sunday,6,1.750,10.500,1.667,10.000,5.958
702,O,AM,3043,3rd Ave SE SB Station,Sunday,7,0.625,3.750,0.125,0.750,6.458
702,O,AM,3044,Dumas Rd SB Station,Sunday,8,0.125,0.750,0.125,0.750,6.375
702,O,AM,3045,16th Ave SE SB Station,Sunday,9,0.450,2.250,1.750,8.750,5.650
702,O,AM,3046,Trillium Blvd SB Station,Sunday,10,0.200,1.000,0.350,1.750,5.500
702,O,AM,3047,153rd St SE SB Station,Sunday,11,0.400,2.000,0.350,1.750,5.550
702,O,AM,3048,164th St SE SB Station,Sunday,12,1.500,7.500,0.850,4.250,6.200
702,O,AM,3049,180th St SE SB Station,Sunday,13,0.200,1.000,0.900,4.500,5.500
702,O,AM,3050,196th St SE SB Station,Sunday,14,0.250,1.250,0.450,2.250,5.300
702,O,AM,3051,208th St SE SB Station,Sunday,15,0.200,1.000,2.200,11.000,3.300
702,O,AM,3035,Canyon Park Park & Ride Bay 6,Sunday,16,0.000,0.000,3.300,16.500,0.000
702,O,MID,3045,16th Ave SE SB Station,Sunday,9,0.934,17.750,2.105,40.000,6.105
702,O,MID,3046,Trillium Blvd SB Station,Sunday,10,0.458,8.250,0.736,13.250,6.083
702,O,MID,3047,153rd St SE SB Station,Sunday,11,0.514,9.250,0.875,15.750,5.722
702,O,MID,3048,164th St SE SB Station,Sunday,12,1.458,26.250,1.292,23.250,5.847
702,O,MID,3049,180th St SE SB Station,Sunday,13,0.500,9.000,0.972,17.500,5.375
702,O,MID,3050,196th St SE SB Station,Sunday,14,0.319,5.750,0.903,16.250,4.833
702,O,MID,3051,208th St SE SB Station,Sunday,15,0.417,7.500,1.875,33.750,3.375
702,O,MID,3035,Canyon Park Park & Ride Bay 6,Sunday,16,0.000,0.000,3.264,58.750,0.000
702,O,MID,3017,Seaway Transit Center Bay 13,Sunday,0,1.319,23.750,0.000,0.000,1.319
702,O,MID,3037,Kasch Park Rd SB Station,Sunday,1,0.347,6.250,0.014,0.250,1.653
702,O,MID,3038,100th St SW SB Station,Sunday,2,0.097,1.750,0.028,0.500,1.722
702,O,MID,3039,112th St SW SB Station,Sunday,3,0.444,8.000,0.014,0.250,2.153
702,O,MID,3040,Hwy 99 SB Station,Sunday,4,5.542,99.750,0.444,8.000,7.250
702,O,MID,3041,Gibson Rd SB Station,Sunday,5,0.972,17.500,0.431,7.750,7.792
702,O,MID,3042,4th Ave W SB Station,Sunday,6,2.472,44.500,2.639,47.500,7.625
702,O,MID,3043,3rd Ave SE SB Station,Sunday,7,0.500,9.000,0.431,7.750,7.569
702,O,MID,3044,Dumas Rd SB Station,Sunday,8,0.421,8.000,0.395,7.500,7.184
702,O,PM,3045,16th Ave SE SB Station,Sunday,9,0.981,12.750,2.865,37.250,5.538
702,O,PM,3046,Trillium Blvd SB Station,Sunday,10,0.479,5.750,0.667,8.000,5.854
702,O,PM,3047,153rd St SE SB Station,Sunday,11,0.542,6.500,0.833,10.000,5.562
702,O,PM,3048,164th St SE SB Station,Sunday,12,1.771,21.250,1.229,14.750,6.104
702,O,PM,3049,180th St SE SB Station,Sunday,13,0.438,5.250,1.125,13.500,5.417
702,O,PM,3050,196th St SE SB Station,Sunday,14,0.521,6.250,1.062,12.750,4.875
702,O,PM,3051,208th St SE SB Station,Sunday,15,0.417,5.000,2.312,27.750,2.979
702,O,PM,3035,Canyon Park Park & Ride Bay 6,Sunday,16,0.000,0.000,2.904,37.750,0.000
702,O,PM,3017,Seaway Transit Center Bay 13,Sunday,0,1.667,20.000,0.000,0.000,1.667
702,O,PM,3037,Kasch Park Rd SB Station,Sunday,1,0.729,8.750,0.000,0.000,2.396
702,O,PM,3038,100th St SW SB Station,Sunday,2,0.167,2.000,0.042,0.500,2.521
702,O,PM,3039,112th St SW SB Station,Sunday,3,0.250,3.000,0.104,1.250,2.667
702,O,PM,3040,Hwy 99 SB Station,Sunday,4,6.083,73.000,0.604,7.250,8.146
702,O,PM,3041,Gibson Rd SB Station,Sunday,5,0.979,11.750,0.583,7.000,8.542
702,O,PM,3042,4th Ave W SB Station,Sunday,6,2.708,32.500,3.292,39.500,7.958
702,O,PM,3043,3rd Ave SE SB Station,Sunday,7,0.519,6.750,0.846,11.000,7.192
702,O,PM,3044,Dumas Rd SB Station,Sunday,8,0.481,6.250,0.327,4.250,7.365
702,O,XEV,3046,Trillium Blvd SB Station,Sunday,10,0.062,0.500,0.438,3.500,3.594
702,O,XEV,3047,153rd St SE SB Station,Sunday,11,0.219,1.750,0.094,0.750,3.719
702,O,XEV,3048,164th St SE SB Station,Sunday,12,1.344,10.750,0.781,6.250,4.281
702,O,XEV,3049,180th St SE SB Station,Sunday,13,0.562,4.500,0.812,6.500,4.031
702,O,XEV,3050,196th St SE SB Station,Sunday,14,0.188,1.500,1.156,9.250,3.062
702,O,XEV,3051,208th St SE SB Station,Sunday,15,0.219,1.750,2.219,17.750,1.062
702,O,XEV,3035,Canyon Park Park & Ride Bay 6,Sunday,16,0.031,0.250,1.094,8.750,0.000
702,O,XEV,3017,Seaway Transit Center Bay 13,Sunday,0,1.393,9.750,0.000,0.000,1.393
702,O,XEV,3037,Kasch Park Rd SB Station,Sunday,1,0.143,1.000,0.000,0.000,1.536
702,O,XEV,3038,100th St SW SB Station,Sunday,2,0.071,0.500,0.036,0.250,1.571
702,O,XEV,3039,112th St SW SB Station,Sunday,3,0.429,3.000,0.036,0.250,1.964
702,O,XEV,3040,Hwy 99 SB Station,Sunday,4,5.679,39.750,0.464,3.250,7.179
702,O,XEV,3041,Gibson Rd SB Station,Sunday,5,0.393,2.750,0.821,5.750,6.750
702,O,XEV,3042,4th Ave W SB Station,Sunday,6,1.571,11.000,2.893,20.250,5.429
702,O,XEV,3043,3rd Ave SE SB Station,Sunday,7,0.321,2.250,0.321,2.250,5.429
702,O,XEV,3044,Dumas Rd SB Station,Sunday,8,0.312,2.500,0.375,3.000,4.750
702,O,XEV,3045,16th Ave SE SB Station,Sunday,9,1.062,8.500,2.094,16.750,3.844
