SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
192,142,28680,1,AM,674,L,I,NW 100th Pl,7th Ave NW,FS,N,SEA,30,1572,3.4,100.5,0,0.2,3.4
192,142,40049,2,AM,674,L,I,Holman Rd NW,Mary Ave NW,FS,W,SEA,30,1571,2.4,72.9,0.1,3.4,5.6
192,142,13600,3,AM,674,L,I,15th Ave NW,NW 85th St,FS,S,SEA,30,1574,2.6,78,0.2,4.8,8
192,142,13620,4,AM,674,L,I,15th Ave NW,NW 80th St,FS,S,SEA,30,1574,1.3,38.6,0.1,2.5,9.2
192,142,13640,5,AM,674,L,I,15th Ave NW,NW 75th St,FS,S,SEA,30,1574,1.6,47.5,0.1,2.5,10.8
192,142,13660,6,AM,674,L,I,15th Ave NW,NW 70th St,FS,S,SEA,30,1574,1.7,52,0.2,6.8,12.2
192,142,13670,7,AM,674,L,I,15th Ave NW,NW 65th St,NS,S,SEA,30,1574,3.1,92.7,0.5,15.1,14.8
192,142,13700,8,AM,674,L,I,15th Ave NW,NW 60th St,NS,S,SEA,30,1574,4.9,147.5,0.2,6.1,19.6
192,142,13721,9,AM,674,L,I,15th Ave NW,NW Market St,NS,S,SEA,29,1519,8.3,241.3,1.5,43.9,26.3
192,142,13760,10,AM,674,L,I,15th Ave NW,NW Leary Way,FS,S,SEA,29,1519,2.2,64,1.5,44.1,27
192,142,13770,11,AM,674,L,I,15th Ave W,W Emerson St,FS,S,SEA,28,1469,2.1,59.6,0.9,23.9,27.9
192,142,13800,12,AM,674,L,I,15th Ave W,W Dravus St,FS,S,SEA,28,1469,7.9,222.2,0.6,17.9,35.2
192,142,13810,13,AM,674,L,I,15th Ave W,W Armour St,NS,S,SEA,28,1469,1.5,41.1,0.1,2.7,36.6
192,142,13830,14,AM,674,L,I,15th Ave W,W Wheeler St,FS,S,SEA,28,1469,2.2,62.1,0.2,6.8,38.6
192,142,13840,15,AM,674,L,I,15th Ave W,W Armory Way,FS,S,SEA,28,1469,1.9,54.2,0.6,17.3,39.9
192,142,13870,16,AM,674,L,I,Elliott Ave W,W Galer St,FS,S,SEA,28,1469,0.3,8.2,0.5,13.6,39.7
192,142,13890,17,AM,674,L,I,Elliott Ave W,W Prospect St,NS,S,SEA,28,1469,0.3,7.8,0.7,19.8,39.3
192,142,13910,18,AM,674,L,I,W Mercer St,3rd Ave W,NS,E,SEA,27,1417,6.9,186,1.9,50.6,45
192,142,2672,19,AM,674,L,I,Queen Anne Ave N,W Mercer St,FS,S,SEA,26,1366,6.6,172.5,4.7,122,46.9
192,142,2200,20,AM,674,L,I,Queen Anne Ave N,W John St,FM,S,SEA,26,1366,3.3,85.1,1.8,47.1,48.4
192,142,2220,21,AM,674,L,I,3rd Ave,Cedar St,FS,S,SEA,26,1366,4,104.9,3.8,99.4,48.6
192,142,400,22,AM,674,L,I,3rd Ave,Bell St,FS,S,SEA,26,1366,1.9,49.4,4.6,120.2,45.8
192,142,420,23,AM,674,L,I,3rd Ave,Virginia St,NS,S,SEA,25,1313,1.1,28.5,9.6,241.1,37.6
192,142,431,24,AM,674,L,I,3rd Ave,Pike St,NS,S,SEA,25,1313,0.8,19.8,14.1,353.4,24.3
192,142,468,25,AM,674,L,I,3rd Ave,Seneca St,FS,S,SEA,24,1255,0.3,6.3,11.8,283.3,12.8
192,142,490,26,AM,674,L,I,3rd Ave,Columbia St,FS,S,SEA,23,1217,0.1,3.1,9.3,213.8,3.6
