SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
222,151,5492,1,AM,5,L,I,Shoreline CC AcRd,N Innis Arden Way,FS,S,SHL,15,907,1.4,20.9,0,0.1,1.4
222,151,5502,2,AM,5,L,I,N Innis Arden Way,Greenwood Ave N,NS,S,SHL,14,837,0.2,2.9,0,0.1,1.6
222,151,75110,3,AM,5,L,I,Dayton Ave N,N 160th St,FS,S,SHL,14,846,0.1,1.8,0,0,1.8
222,151,75120,4,AM,5,L,I,Dayton Ave N,N 155th St,FS,S,SHL,14,849,0.1,1,0,0,1.8
222,151,75140,5,AM,5,L,I,Dayton Ave N,N 150th St,NS,S,SHL,14,849,0.1,1.5,0,0,1.9
222,151,5550,6,AM,5,L,I,Greenwood Ave N,N 145th St,FS,S,SEA,14,849,0.3,4,0,0.1,2.2
222,151,5560,7,AM,5,L,I,Greenwood Ave N,N 143rd St,FS,S,SEA,14,848,0.5,7.6,0,0,2.8
222,151,5580,8,AM,5,L,I,Greenwood Ave N,N 137th St,FS,S,SEA,14,849,0.5,6.9,0,0,3.2
222,151,5590,9,AM,5,L,I,Greenwood Ave N,N 134th St,OP,S,SEA,14,850,0.7,9.9,0,0,4
222,151,5610,10,AM,5,L,I,Greenwood Ave N,N 130th St,FS,S,SEA,14,849,1.2,17.4,0,0.4,5.2
222,151,5630,11,AM,5,L,I,Greenwood Ave N,N 125th St,NS,S,SEA,14,848,0.7,9.2,0.1,1,5.7
222,151,5640,12,AM,5,L,I,Greenwood Ave N,N 122nd St,FS,S,SEA,14,849,0,0.1,0,0,5.8
