SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
243,157,59282,1,AM,181,L,I,SE 320th St,122nd Ave SE,FS,W,AUB,12,976,1.4,16.3,0,0,1.4
243,157,42576,1,AM,181,L,O,Twin Lakes P&R AcRd,SW 344th St,NM,E,FDY,13,1036,1.7,22.2,0,0,1.7
243,157,57534,2,AM,181,L,I,SE 316th St,124th Ave SE,FS,W,AUB,12,978,1.3,15.9,0,0.4,2.6
243,157,42358,2,AM,181,L,O,21st Ave SW,SW 344th St,FS,E,FDY,13,1065,0.7,8.8,0,0,2.3
243,157,42370,3,AM,181,L,O,21st Ave SW,SW 338th St,NS,E,FDY,13,1085,0.7,8.5,0,0,3
243,157,57535,3,AM,181,L,I,SE 316th St,117th Pl SE,FS,W,AUB,11,916,0.2,2.6,0,0,2.4
243,157,42380,4,AM,181,L,O,21st Ave SW,SW 336th St,FS,E,FDY,13,1085,2.4,31.6,0,0,5.4
243,157,57536,4,AM,181,L,I,116th Ave SE,SE 320th St,NS,W,AUB,11,917,0.4,4.5,0,0.1,2.8
243,157,59070,5,AM,181,L,I,112th Ave SE,SE 320th St,FS,W,AUB,12,1015,0.2,2.2,0,0,3
243,157,42390,5,AM,181,L,O,21st Ave SW,SW 334th St,FS,E,FDY,13,1085,0.3,4,0,0,5.7
243,157,59094,6,AM,181,L,I,112th Ave SE,SE 316th Pl,NS,W,AUB,12,1021,0,0.2,0,0,3
243,157,42400,6,AM,181,L,O,21st Ave SW,SW 330th St,NS,E,FDY,13,1085,0.3,4.3,0,0.1,6
243,157,42420,7,AM,181,L,O,21st Ave SW,SW 325th Pl,FS,E,FDY,13,1085,0.5,6,0,0,6.5
243,157,59096,7,AM,181,L,I,112th Ave SE,SE 315th St,FS,W,AUB,12,1023,0.1,0.8,0,0,3.1
243,157,83703,8,AM,181,L,O,SW 320th St,21st Ave SW,FS,E,FDY,12,1017,0.8,10,0.6,6.9,6.5
243,157,59060,8,AM,181,L,I,112th Ave SE,SE 312th St,NS,W,AUB,12,1023,0.3,3.6,0,0,3.4
243,157,83704,9,AM,181,L,O,SW 320th St,18th Ave SW,FS,E,FDY,12,1019,0.8,9,0,0.5,7.2
243,157,59086,9,AM,181,L,I,Lea Hill Rd SE,107th Pl SE,NM,W,AUB,12,1023,0,0.1,0,0,3.4
243,157,83702,10,AM,181,L,O,SW 320th St,13th Ave SW,FS,E,FDY,12,1019,0.3,3.3,0,0,7.5
243,157,59084,10,AM,181,L,I,Lea Hill Rd SE,106th Pl SE,FS,W,AUB,12,1023,0.2,1.8,0,0,3.5
