SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
233,155,12485,1,AM,4,L,I,S Walker St,25th Ave S,NS,N,SEA,11,1360,1,10.8,0,0,1
233,155,8440,2,AM,4,L,I,Rainier Ave S,S Walker St,FS,N,SEA,11,1400,1.1,12.5,0.1,0.6,2
233,155,12496,3,AM,4,L,I,S Plum St,25th Ave S,FS,N,SEA,11,1406,0.4,4.2,0.1,0.6,2.3
233,155,12497,4,AM,4,L,I,Martin L King Jr Way S,S Massachusetts St,FS,N,SEA,11,1406,0.1,1.6,0,0,2.5
233,155,43765,5,AM,4,L,I,Martin L King Jr Way S,S Irving St,NS,N,SEA,11,1407,1,11.1,0,0,3.5
233,155,12500,6,AM,4,L,I,26th Ave S,S Norman St,FS,N,SEA,11,1405,1.1,11.6,0.1,0.6,4.5
233,155,12520,7,AM,4,L,I,S Dearborn St,26th Ave S,FS,N,SEA,10,1278,1.4,14.1,0,0.3,6
233,155,12532,8,AM,4,L,I,23rd Ave S,S Lane St,FS,N,SEA,10,1278,1.1,10.9,0,0.2,7.1
233,155,12550,9,AM,4,L,I,23rd Ave S,S Jackson St,FS,N,SEA,10,1278,2.5,24.7,0.2,1.7,9.3
233,155,12560,10,AM,4,L,I,23rd Ave,E Yesler Way,FS,N,SEA,10,1278,1.1,10.9,0,0.3,10.4
233,155,12780,11,AM,4,L,I,E Jefferson St,23rd Ave,FS,N,SEA,10,1278,2.3,23.3,1.9,19,10.8
233,155,12790,12,AM,4,L,I,E Jefferson St,21st Ave,FS,N,SEA,10,1278,1.5,14.9,0.1,0.9,12.2
233,155,12805,13,AM,4,L,I,E Jefferson St,18th Ave,FS,N,SEA,10,1278,2.1,20.5,1,9.9,13.3
233,155,12820,14,AM,4,L,I,E Jefferson St,15th Ave,FS,N,SEA,10,1278,1.3,12.9,0.3,2.7,14.2
233,155,12840,15,AM,4,L,I,E Jefferson St,12th Ave,FS,N,SEA,10,1278,2.5,25.4,0.6,6.1,16.2
233,155,12860,16,AM,4,L,I,Jefferson St,Broadway,FS,N,SEA,10,1278,1.6,16.3,2,19.9,15.8
233,155,12880,17,AM,4,L,I,Jefferson St,9th Ave,NS,N,SEA,10,1278,2.9,29.3,4,39.9,14.8
233,155,12890,18,AM,4,L,I,James St,8th Ave,NS,N,SEA,10,1276,0.8,7.5,0.4,3.6,15.1
233,155,1540,19,AM,4,L,I,James St,5th Ave,NS,N,SEA,9,1152,0.1,1.2,2.2,19.8,13.1
233,155,1550,20,AM,4,L,I,James St,4th Ave,FS,N,SEA,9,909,0.1,0.8,1.9,17.1,11.2
233,155,1530,21,AM,4,L,I,S Jackson St,5th Ave S,FS,N,SEA,4,499,2,8,0,0.1,2
233,155,1610,22,AM,4,L,I,Prefontaine Pl S,Yesler Way,NS,N,SEA,4,501,0.5,2.1,0.2,0.9,2.2
233,155,538,23,AM,4,L,I,3rd Ave,Columbia St,NS,N,SEA,13,1651,0.6,7.6,2.2,29.1,7.1
233,155,558,24,AM,4,L,I,3rd Ave,Seneca St,NS,N,SEA,13,1648,0.8,10.1,1.9,24.6,6
233,155,575,25,AM,4,L,I,3rd Ave,Pike St,NS,N,SEA,13,1645,1.2,16,1.8,23.8,5.4
233,155,600,26,AM,4,L,I,3rd Ave,Virginia St,FS,N,SEA,13,1650,1.1,14.7,2.6,33.3,3.9
233,155,605,27,AM,4,L,I,3rd Ave,Bell St,FS,N,SEA,7,886,0.6,4,0.7,4.8,7.2
233,155,1690,28,AM,4,L,I,3rd Ave,Vine St,FS,N,SEA,7,886,0.4,2.7,0.7,5,6.9
233,155,4200,29,AM,4,L,I,Cedar St,Denny Way,NS,N,SEA,7,886,0.4,3.1,0.3,2.1,7
233,155,4220,30,AM,4,L,I,5th Ave N,Broad St,FS,N,SEA,7,887,0.1,0.7,0.7,4.9,6.4
233,155,4230,31,AM,4,L,I,5th Ave N,Republican St,FS,N,SEA,7,887,0.1,0.4,1.6,11.2,4.9
233,155,4245,32,AM,4,L,I,Valley St,Taylor Ave N,NS,N,SEA,7,887,0.3,1.8,1.2,8.3,3.9
