SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
192,142,45649,1,AM,36,L,I,S Myrtle St,39th Ave S,FS,E,SEA,24,1598,1,22.8,0,0,1
192,142,56151,2,AM,36,L,I,Martin L King Jr Way,S Myrtle St,FS,S,SEA,24,1568,0.8,20.3,0,0.2,1.8
192,142,45651,3,AM,36,L,I,S Othello St,Martin L King Jr Way,FS,W,SEA,24,1597,1.8,42.3,0,0.2,3.5
192,142,45670,4,AM,36,L,I,S Myrtle Pl,S Holly Park Dr,FS,W,SEA,24,1601,0.5,12,0,0,4
192,142,45680,5,AM,36,L,I,S Myrtle St,32nd Ave S,FS,W,SEA,24,1601,1.1,25.3,0.1,3.4,4.9
192,142,30340,6,AM,36,L,I,Beacon Ave S,S Myrtle St,FS,N,SEA,24,1603,3,72.8,0.3,7.9,7.6
192,142,30360,7,AM,36,L,I,Beacon Ave S,S Holly St,NS,N,SEA,24,1603,3.7,89.9,0,0.7,11.3
192,142,30380,8,AM,36,L,I,Beacon Ave S,S Graham St,FS,N,SEA,23,1536,4.3,97.9,0.1,1.6,15.5
192,142,30390,9,AM,36,L,I,Beacon Ave S,S Spencer St,FS,N,SEA,24,1604,1.1,26.4,0,0.6,16.4
192,142,30410,10,AM,36,L,I,Beacon Ave S,S Orcas St,NS,N,SEA,24,1604,3.7,89.1,0.1,2,20
192,142,30430,11,AM,36,L,I,Beacon Ave S,S Brandon St,FS,N,SEA,24,1604,2.7,64.5,0.1,1.9,22.6
192,142,30440,12,AM,36,L,I,Beacon Ave S,S Dawson St,FS,N,SEA,24,1603,1.8,42.3,0.1,2,24.2
192,142,3380,13,AM,36,L,I,Beacon Ave S,S Columbian Way,NS,N,SEA,24,1604,2.3,54.4,0.7,16.6,25.8
192,142,3400,14,AM,36,L,I,Beacon Ave S,VA Hospital AcRd,FS,N,SEA,24,1604,1.1,25.3,1,25,25.8
192,142,3410,15,AM,36,L,I,Beacon Ave S,VA Hospital AcRd,FS,N,SEA,23,1538,0.1,1.5,0,0.6,26
192,142,3420,16,AM,36,L,I,Beacon Ave S,VA Hospital AcRd,FS,N,SEA,23,1538,0.1,2.4,0.1,3.3,26
192,142,3430,17,AM,36,L,I,Beacon Ave S,S Spokane St,FS,N,SEA,23,1538,1.3,30.9,0.1,1.3,27.2
192,142,3450,18,AM,36,L,I,Beacon Ave S,S Hanford St,FS,N,SEA,23,1538,1.4,33.1,0.1,1.9,28.6
192,142,3460,19,AM,36,L,I,Beacon Ave S,17th Ave S,NS,N,SEA,23,1538,0.1,2.8,0.1,1.2,28.6
192,142,3470,20,AM,36,L,I,Beacon Ave S,S Lander St,NS,N,SEA,23,1538,3.1,72,7.2,166,24.6
192,142,3484,21,AM,36,L,I,Beacon Ave S,15th Ave S,FS,N,SEA,23,1538,1.5,35.1,0.3,5.9,25.8
