SERVICE_RTE_NUM,INBD_OUTBD_CD,DAY_PART_CD,STOP_ID,STOP_NAME,DAY_TYPE,STOP_SEQUENCE_NUM,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
703,I,XNT,3231,Swamp Creek Park & Ride EB Station,Saturday,5,0.500,2.000,1.300,5.200,4.400
703,I,XNT,3239,Ash Way Park & Ride Bay 5,Saturday,6,0.700,2.800,0.950,3.800,4.150
703,I,XNT,3222,Edmonds College Transit Center Bay 5,Saturday,0,1.467,4.400,0.000,0.000,1.467
703,I,XNT,3225,Hwy 99 EB Station,Saturday,1,2.533,7.600,0.000,0.000,4.000
703,O,AM,3224,McCollum Park Park & Ride Bay 4,Saturday,0,0.855,10.600,0.000,0.000,0.855
703,O,AM,3046,Trillium Blvd SB Station,Saturday,1,0.509,5.600,0.073,0.800,1.364
703,O,AM,3047,153rd St SE SB Station,Saturday,2,0.564,6.200,0.109,1.200,1.818
703,O,AM,3236,Mill Creek Blvd WB Station,Saturday,3,1.056,11.400,0.056,0.600,2.778
703,O,AM,3237,North Rd WB Station,Saturday,4,0.648,7.000,0.074,0.800,3.352
703,O,AM,3238,Larch Way WB Station,Saturday,5,0.943,10.000,0.283,3.000,4.057
703,O,AM,3239,Ash Way Park & Ride Bay 5,Saturday,6,0.596,6.200,0.269,2.800,4.462
703,O,AM,3240,Swamp Creek Park & Ride WB Station,Saturday,7,0.640,6.400,0.420,4.200,4.660
703,O,AM,3242,180th Pl SW WB Station,Saturday,8,0.122,1.200,0.122,1.200,4.633
703,O,AM,3243,188th St SW WB Station,Saturday,9,0.184,1.800,0.633,6.200,4.184
703,O,AM,3244,Lynnwood City Center Station Bay C5,Saturday,10,1.340,12.600,2.128,20.000,3.383
703,O,AM,3246,Hwy 99 WB Station,Saturday,11,0.068,0.600,1.659,14.600,1.750
703,O,AM,3222,Edmonds College Transit Center Bay 5,Saturday,12,0.000,0.000,1.727,15.200,0.023
703,O,MID,3246,Hwy 99 WB Station,Saturday,11,0.256,6.200,3.620,87.600,2.471
703,O,MID,3222,Edmonds College Transit Center Bay 5,Saturday,12,0.017,0.400,2.488,60.200,0.000
703,O,MID,3242,180th Pl SW WB Station,Saturday,8,0.595,14.400,0.355,8.600,7.050
703,O,MID,3243,188th St SW WB Station,Saturday,9,2.392,57.400,2.358,56.600,7.075
703,O,MID,3244,Lynnwood City Center Station Bay C5,Saturday,10,3.076,72.600,4.263,100.600,5.881
703,O,MID,3238,Larch Way WB Station,Saturday,5,1.033,25.000,0.421,10.200,6.033
703,O,MID,3239,Ash Way Park & Ride Bay 5,Saturday,6,1.447,35.600,0.715,17.600,6.699
703,O,MID,3240,Swamp Creek Park & Ride WB Station,Saturday,7,0.808,19.400,0.592,14.200,6.817
703,O,MID,3046,Trillium Blvd SB Station,Saturday,1,0.792,19.800,0.064,1.600,2.632
703,O,MID,3047,153rd St SE SB Station,Saturday,2,1.081,26.600,0.057,1.400,3.634
703,O,MID,3236,Mill Creek Blvd WB Station,Saturday,3,1.550,37.200,0.233,5.600,4.967
703,O,MID,3237,North Rd WB Station,Saturday,4,0.875,21.000,0.383,9.200,5.458
703,O,MID,3224,McCollum Park Park & Ride Bay 4,Saturday,0,1.950,47.200,0.000,0.000,1.950
703,O,PM,3244,Lynnwood City Center Station Bay C5,Saturday,10,3.519,57.000,8.062,130.600,8.272
703,O,PM,3246,Hwy 99 WB Station,Saturday,11,0.481,7.600,4.848,76.600,4.013
703,O,PM,3222,Edmonds College Transit Center Bay 5,Saturday,12,0.000,0.000,4.013,63.400,0.000
703,O,PM,3240,Swamp Creek Park & Ride WB Station,Saturday,7,1.212,19.400,0.988,15.800,7.025
703,O,PM,3242,180th Pl SW WB Station,Saturday,8,0.512,8.200,0.325,5.200,7.213
703,O,PM,3243,188th St SW WB Station,Saturday,9,8.148,132.000,2.370,38.400,13.000
703,O,PM,3236,Mill Creek Blvd WB Station,Saturday,3,2.062,33.000,0.338,5.400,5.275
703,O,PM,3237,North Rd WB Station,Saturday,4,0.392,6.200,0.570,9.000,5.114
703,O,PM,3238,Larch Way WB Station,Saturday,5,1.165,18.400,0.595,9.400,5.684
703,O,PM,3239,Ash Way Park & Ride Bay 5,Saturday,6,1.590,24.800,0.551,8.600,6.679
703,O,PM,3224,McCollum Park Park & Ride Bay 4,Saturday,0,1.962,31.000,0.000,0.000,1.962
703,O,PM,3046,Trillium Blvd SB Station,Saturday,1,0.747,11.200,0.053,0.800,2.733
703,O,PM,3047,153rd St SE SB Station,Saturday,2,0.948,14.600,0.143,2.200,3.571
703,O,XEV,3244,Lynnwood City Center Station Bay C5,Saturday,10,2.855,31.400,5.600,61.600,7.691
703,O,XEV,3246,Hwy 99 WB Station,Saturday,11,0.600,6.600,4.436,48.800,3.873
703,O,XEV,3222,Edmonds College Transit Center Bay 5,Saturday,12,0.000,0.000,3.873,42.600,0.000
703,O,XEV,3239,Ash Way Park & Ride Bay 5,Saturday,6,0.529,5.400,0.510,5.200,3.353
703,O,XEV,3240,Swamp Creek Park & Ride WB Station,Saturday,7,0.473,5.200,0.527,5.800,3.473
703,O,XEV,3242,180th Pl SW WB Station,Saturday,8,0.182,2.000,0.327,3.600,3.327
703,O,XEV,3243,188th St SW WB Station,Saturday,9,7.509,82.600,0.491,5.400,10.345
703,O,XEV,3046,Trillium Blvd SB Station,Saturday,1,0.600,6.600,0.018,0.200,1.818
703,O,XEV,3047,153rd St SE SB Station,Saturday,2,0.745,8.200,0.182,2.000,2.382
703,O,XEV,3236,Mill Creek Blvd WB Station,Saturday,3,1.074,11.600,0.130,1.400,3.241
703,O,XEV,3237,North Rd WB Station,Saturday,4,0.120,1.200,0.340,3.400,2.940
703,O,XEV,3238,Larch Way WB Station,Saturday,5,0.740,7.400,0.460,4.600,3.220
703,O,XEV,3224,McCollum Park Park & Ride Bay 4,Saturday,0,1.245,13.200,0.000,0.000,1.245
703,O,XNT,3244,Lynnwood City Center Station Bay C5,Saturday,10,1.458,7.000,3.375,16.200,4.208
703,O,XNT,3246,Hwy 99 WB Station,Saturday,11,0.160,0.800,2.760,13.800,1.600
703,O,XNT,3222,Edmonds College Transit Center Bay 5,Saturday,12,0.000,0.000,1.600,8.000,0.000
703,O,XNT,3237,North Rd WB Station,Saturday,4,0.100,0.400,0.250,1.000,3.100
703,O,XNT,3238,Larch Way WB Station,Saturday,5,0.650,2.600,0.000,0.000,3.750
703,O,XNT,3239,Ash Way Park & Ride Bay 5,Saturday,6,1.150,4.600,0.850,3.400,4.050
703,O,XNT,3240,Swamp Creek Park & Ride WB Station,Saturday,7,0.650,2.600,1.100,4.400,3.600
703,O,XNT,3242,180th Pl SW WB Station,Saturday,8,0.000,0.000,0.250,1.000,3.350
703,O,XNT,3243,188th St SW WB Station,Saturday,9,2.550,10.200,0.250,1.000,5.650
703,O,XNT,3224,McCollum Park Park & Ride Bay 4,Saturday,0,1.267,3.800,0.000,0.000,1.267
703,O,XNT,3046,Trillium Blvd SB Station,Saturday,1,0.267,0.800,0.000,0.000,1.533
703,O,XNT,3047,153rd St SE SB Station,Saturday,2,0.600,1.800,0.000,0.000,2.133
703,O,XNT,3236,Mill Creek Blvd WB Station,Saturday,3,0.938,3.000,0.375,1.200,3.000
