route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100162,59489,347461004,"University District ","LOCAL",1,6836866,30271008,0,101
100162,59489,347461024,"University District Bellevue","LOCAL",1,6837047,30271003,0,101
100162,59489,347461144,"University District Bellevue","LOCAL",1,6836868,30271003,0,101
100162,59489,347461344,"University District Bellevue","LOCAL",1,6836886,30271003,0,101
100162,59489,347461484,"University District Bellevue","LOCAL",1,6836864,30271003,0,101
100162,59489,347461494,"University District Bellevue","LOCAL",1,6836870,30271003,0,101
100162,59489,347461554,"University District Bellevue","LOCAL",1,6836885,30271003,0,101
100162,59489,347461564,"University District Bellevue","LOCAL",1,6836882,30271003,0,101
100162,59489,347461604,"University District Bellevue","LOCAL",1,6837047,30271003,0,101
100162,59489,347461624,"University District Bellevue","LOCAL",1,6837164,30271003,0,101
100162,59489,347463284,"University District Bellevue","LOCAL",1,6836868,30271003,0,101
100162,59489,347463294,"University District Bellevue","LOCAL",1,6836866,30271003,0,101
100162,59489,347463324,"University District Bellevue","LOCAL",1,6836882,30271003,0,101
100137,59489,347464334,"Eastgate P&R ","LOCAL",1,6836857,20246003,0,101
100136,59489,347465654,"Factoria Crossroads","LOCAL",1,6836843,20245007,0,101
100133,59489,347468004,"Bellevue Transit Center ","LOCAL",0,6836820,11240002,0,101
100133,59489,347468014,"Bellevue Transit Center ","LOCAL",0,6836822,11240002,0,101
100133,59489,347468024,"Bellevue Transit Center ","LOCAL",0,6836823,11240002,0,101
100133,59489,347468044,"Bellevue Transit Center ","LOCAL",0,6836820,11240002,0,101
100133,59489,347468054,"Bellevue Transit Center ","LOCAL",0,6836853,11240002,0,101
100133,59489,347468064,"Bellevue Transit Center ","LOCAL",0,6836822,11240002,0,101
100133,59489,347468074,"Bellevue Transit Center ","LOCAL",0,6836819,11240002,0,101
100133,59489,347468084,"Bellevue Transit Center ","LOCAL",0,6836824,11240002,0,101
100133,59489,347468094,"Bellevue Transit Center ","LOCAL",0,6836825,11240002,0,101
100133,59489,347468104,"Bellevue Transit Center ","LOCAL",0,6836853,11240002,0,101
100133,59489,347468114,"Bellevue Transit Center ","LOCAL",0,6836822,11240002,0,101
100133,59489,347468164,"Bellevue Transit Center ","LOCAL",0,6836822,11240002,0,101
100133,59489,347468174,"Bellevue Transit Center ","LOCAL",0,6836826,11240002,0,101
100133,59489,347468224,"Bellevue Transit Center ","LOCAL",0,6836853,11240002,0,101
100133,59489,347468244,"Bellevue Transit Center ","LOCAL",0,6836826,11240002,0,101
100133,59489,347468254,"Bellevue Transit Center ","LOCAL",0,6836819,11240002,0,101
100133,59489,347468264,"Bellevue Transit Center ","LOCAL",0,6836827,11240002,0,101
100133,59489,347468284,"Bellevue Transit Center ","LOCAL",0,6836819,11240002,0,101
100133,59489,347468294,"Bellevue Transit Center ","LOCAL",0,6836853,11240002,0,101
100133,59489,347468304,"Bellevue Transit Center ","LOCAL",0,6836819,11240002,0,101
100133,59489,347468614,"Bellevue Transit Center ","LOCAL",0,6836822,11240002,0,101
100162,59489,347468864,"University District Bellevue","LOCAL",1,6836865,30271003,0,101
102548,10299,347619634,"Redmond Transit Center Overlake","LOCAL",0,6836890,41672002,0,101
102548,10299,347619644,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347619654,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347619664,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347619674,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347619684,"Redmond Transit Center Overlake","LOCAL",0,6836890,41672002,0,101
102548,10299,347619694,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347619704,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347619714,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347619724,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347619734,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347619744,"Redmond Transit Center Overlake","LOCAL",0,6836895,41672002,0,101
102548,10299,347619754,"Bellevue Transit Center Crossroads","LOCAL",1,6836895,30672003,0,101
102548,10299,347619764,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347619774,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347619784,"Bellevue Transit Center Crossroads","LOCAL",1,6836895,30672003,0,101
102548,10299,347619794,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347619804,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347619814,"Bellevue Transit Center Crossroads","LOCAL",1,6836895,30672003,0,101
102548,10299,347619824,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347619834,"Redmond Transit Center Overlake","LOCAL",0,6836895,41672002,0,101
102548,10299,347619844,"Redmond Transit Center Overlake","LOCAL",0,6836895,41672002,0,101
102548,10299,347619854,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347619864,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
102548,10299,347619874,"Redmond Transit Center Overlake","LOCAL",0,6836892,41672002,0,101
102548,10299,347619884,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
102548,10299,347619894,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347619904,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347619914,"Bellevue Transit Center Crossroads","LOCAL",1,6836892,30672003,0,101
102548,10299,347619924,"Bellevue Transit Center Crossroads","LOCAL",1,6836895,30672003,0,101
102548,10299,347619934,"Redmond Transit Center Overlake","LOCAL",0,6836895,41672002,0,101
102548,10299,347619944,"Redmond Transit Center Overlake","LOCAL",0,6836896,41672002,0,101
102548,10299,347619954,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347619964,"Bellevue Transit Center Crossroads","LOCAL",1,6836896,30672003,0,101
102548,10299,347619974,"Redmond Transit Center Overlake","LOCAL",0,6836892,41672002,0,101
102548,10299,347619984,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347619994,"Bellevue Transit Center Crossroads","LOCAL",1,6836892,30672003,0,101
102548,10299,347620004,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347620014,"Bellevue Transit Center Crossroads","LOCAL",1,6836896,30672003,0,101
102548,10299,347620024,"Redmond Transit Center Overlake","LOCAL",0,6836896,41672002,0,101
102548,10299,347620034,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347620044,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347620054,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347620104,"Redmond Transit Center Overlake","LOCAL",0,6836891,41672002,0,101
102548,10299,347620114,"Bellevue Transit Center Crossroads","LOCAL",1,6836891,30672003,0,101
102548,10299,347620124,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
102548,10299,347620134,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347620154,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
102548,10299,347620164,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347620174,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347620184,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
102548,10299,347620194,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347620204,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
102548,10299,347620214,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347620224,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347620234,"Bellevue Transit Center Crossroads","LOCAL",1,6836892,30672003,0,101
102548,10299,347620244,"Redmond Transit Center Overlake","LOCAL",0,6836892,41672002,0,101
102548,10299,347620254,"Redmond Transit Center Overlake","LOCAL",0,6836890,41672002,0,101
102548,10299,347620264,"Redmond Transit Center Overlake","LOCAL",0,6836896,41672002,0,101
102548,10299,347620274,"Bellevue Transit Center Crossroads","LOCAL",1,6836896,30672003,0,101
102548,10299,347620284,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347620294,"Redmond Transit Center Overlake","LOCAL",0,6836890,41672002,0,101
102548,10299,347620304,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347620314,"Redmond Transit Center Overlake","LOCAL",0,6836891,41672002,0,101
102548,10299,347620324,"Bellevue Transit Center Crossroads","LOCAL",1,6836891,30672003,0,101
102548,10299,347620334,"Redmond Transit Center Overlake","LOCAL",0,6836892,41672002,0,101
102548,10299,347620344,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347620354,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347620364,"Redmond Transit Center Overlake","LOCAL",0,6836892,41672002,0,101
102548,10299,347620374,"Bellevue Transit Center Crossroads","LOCAL",1,6836892,30672003,0,101
102548,10299,347620384,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347620394,"Bellevue Transit Center Crossroads","LOCAL",1,6836892,30672003,0,101
102548,10299,347620404,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347620414,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347620424,"Redmond Transit Center Overlake","LOCAL",0,6836892,41672002,0,101
102548,10299,347620434,"Redmond Transit Center Overlake","LOCAL",0,6836890,41672002,0,101
102548,10299,347620444,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347620454,"Bellevue Transit Center Crossroads","LOCAL",1,6836892,30672003,0,101
102548,10299,347620464,"Redmond Transit Center Overlake","LOCAL",0,6836890,41672002,0,101
102548,10299,347620474,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347620484,"Redmond Transit Center Overlake","LOCAL",0,6836891,41672002,0,101
102548,10299,347620494,"Bellevue Transit Center Crossroads","LOCAL",1,6836891,30672003,0,101
102548,10299,347620504,"Redmond Transit Center Overlake","LOCAL",0,6836896,41672002,0,101
102548,10299,347620514,"Bellevue Transit Center Crossroads","LOCAL",1,6836896,30672003,0,101
102548,10299,347620524,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347620534,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347620544,"Redmond Transit Center Overlake","LOCAL",0,6836890,41672002,0,101
102548,10299,347620554,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347620564,"Bellevue Transit Center Crossroads","LOCAL",1,6836895,30672003,0,101
102548,10299,347620574,"Bellevue Transit Center Crossroads","LOCAL",1,6836891,30672003,0,101
102548,10299,347620584,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347620594,"Bellevue Transit Center Crossroads","LOCAL",1,6836892,30672003,0,101
102548,10299,347620604,"Redmond Transit Center Overlake","LOCAL",0,6836891,41672002,0,101
102548,10299,347620614,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347620624,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
102548,10299,347620634,"Redmond Transit Center Overlake","LOCAL",0,6836895,41672002,0,101
102548,10299,347620644,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347620654,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347620664,"Redmond Transit Center Overlake","LOCAL",0,6836892,41672002,0,101
102548,10299,347620674,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347620684,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347620694,"Redmond Transit Center Overlake","LOCAL",0,6836892,41672002,0,101
102548,10299,347620704,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347620714,"Bellevue Transit Center Crossroads","LOCAL",1,6836892,30672003,0,101
102548,10299,347620724,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347620734,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
102548,10299,347620744,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347620754,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347620764,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347620774,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347620784,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347620794,"Redmond Transit Center Overlake","LOCAL",0,6836892,41672002,0,101
102548,10299,347620804,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347620814,"Redmond Transit Center Overlake","LOCAL",0,6836896,41672002,0,101
102548,10299,347620824,"Bellevue Transit Center Crossroads","LOCAL",1,6836892,30672003,0,101
102548,10299,347620834,"Bellevue Transit Center Crossroads","LOCAL",1,6836896,30672003,0,101
102548,10299,347620844,"Redmond Transit Center Overlake","LOCAL",0,6836890,41672002,0,101
102548,10299,347620854,"Redmond Transit Center Overlake","LOCAL",0,6836889,41672002,0,101
102548,10299,347620864,"Bellevue Transit Center Crossroads","LOCAL",1,6836889,30672003,0,101
102548,10299,347620874,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347620884,"Redmond Transit Center Overlake","LOCAL",0,6836893,41672002,0,101
102548,10299,347620894,"Redmond Transit Center Overlake","LOCAL",0,6836896,41672002,0,101
102548,10299,347620904,"Redmond Transit Center Overlake","LOCAL",0,6836891,41672002,0,101
102548,10299,347620914,"Bellevue Transit Center Crossroads","LOCAL",1,6836896,30672003,0,101
102548,10299,347620924,"Bellevue Transit Center Crossroads","LOCAL",1,6836891,30672003,0,101
102548,10299,347620934,"Bellevue Transit Center Crossroads","LOCAL",1,6836895,30672003,0,101
102548,10299,347620944,"Redmond Transit Center Overlake","LOCAL",0,6836891,41672002,0,101
102548,10299,347620954,"Redmond Transit Center Overlake","LOCAL",0,6836895,41672002,0,101
102548,10299,347620964,"Bellevue Transit Center Crossroads","LOCAL",1,6836893,30672003,0,101
102548,10299,347620974,"Redmond Transit Center Overlake","LOCAL",0,6836890,41672002,0,101
102548,10299,347620984,"Bellevue Transit Center Crossroads","LOCAL",1,6836890,30672003,0,101
102548,10299,347620994,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
102548,10299,347621004,"Bellevue Transit Center Crossroads","LOCAL",1,6836891,30672003,0,101
102548,10299,347621014,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347621024,"Redmond Transit Center Overlake","LOCAL",0,6836891,41672002,0,101
102548,10299,347621034,"Bellevue Transit Center Crossroads","LOCAL",1,6836891,30672003,0,101
102548,10299,347621044,"Redmond Transit Center Overlake","LOCAL",0,6836894,41672002,0,101
102548,10299,347621054,"Bellevue Transit Center Crossroads","LOCAL",1,6836894,30672003,0,101
100236,13286,347630494,"Redmond ","EXPRESS",0,6836955,41545006,0,501
100236,13286,347630504,"Downtown Seattle ","EXPRESS",1,6836956,30545007,0,501
100236,13286,347630534,"Downtown Seattle ","EXPRESS",1,6836958,30545007,0,501
100236,13286,347630554,"Redmond ","EXPRESS",0,6836957,41545006,0,501
100236,13286,347630574,"Redmond ","EXPRESS",0,6836956,41545006,0,501
100236,13286,347630584,"Downtown Seattle ","EXPRESS",1,6836955,30545007,0,501
100236,13286,347630614,"Redmond ","EXPRESS",0,6836958,41545006,0,501
100236,13286,347630624,"Downtown Seattle ","EXPRESS",1,6836957,30545007,0,501
100236,13286,347630654,"Redmond ","EXPRESS",0,6836955,41545006,0,501
100236,13286,347630664,"Downtown Seattle ","EXPRESS",1,6836956,30545007,0,501
100236,13286,347630694,"Redmond ","EXPRESS",0,6836957,41545006,0,501
100236,13286,347630704,"Downtown Seattle ","EXPRESS",1,6836958,30545007,0,501
100236,13286,347630714,"Redmond ","EXPRESS",0,6836956,41545006,0,501
100236,13286,347630744,"Downtown Seattle ","EXPRESS",1,6836955,30545007,0,501
100236,13286,347630754,"Redmond ","EXPRESS",0,6836959,41545006,0,501
100236,13286,347630784,"Downtown Seattle ","EXPRESS",1,6836956,30545007,0,501
100236,13286,347630794,"Downtown Seattle ","EXPRESS",1,6836957,30545007,0,501
100236,13286,347630804,"Redmond ","EXPRESS",0,6836958,41545006,0,501
100236,13286,347630834,"Redmond ","EXPRESS",0,6836955,41545006,0,501
100236,13286,347630864,"Redmond ","EXPRESS",0,6836957,41545006,0,501
100236,13286,347630874,"Downtown Seattle ","EXPRESS",1,6836958,30545007,0,501
100236,13286,347630884,"Downtown Seattle ","EXPRESS",1,6836959,30545007,0,501
100236,13286,347630914,"Downtown Seattle ","EXPRESS",1,6836955,30545007,0,501
100236,13286,347630924,"Redmond ","EXPRESS",0,6836959,41545006,0,501
100236,13286,347630934,"Redmond ","EXPRESS",0,6836956,41545006,0,501
100236,13286,347630984,"Downtown Seattle ","EXPRESS",1,6836956,30545007,0,501
100236,13286,347630994,"Redmond ","EXPRESS",0,6836958,41545006,0,501
100236,13286,347631004,"Redmond ","EXPRESS",0,6836955,41545006,0,501
100236,13286,347631014,"Downtown Seattle ","EXPRESS",1,6836957,30545007,0,501
100236,13286,347631024,"Downtown Seattle ","EXPRESS",1,6836958,30545007,0,501
100236,13286,347631034,"Redmond ","EXPRESS",0,6836957,41545006,0,501
100236,13286,347631044,"Redmond ","EXPRESS",0,6836956,41545006,0,501
100236,13286,347631054,"Downtown Seattle ","EXPRESS",1,6836959,30545007,0,501
100236,13286,347631064,"Downtown Seattle ","EXPRESS",1,6836960,30545007,0,501
100236,13286,347631154,"Redmond ","EXPRESS",0,6836959,41545006,0,501
100236,13286,347631164,"Downtown Seattle ","EXPRESS",1,6836956,30545007,0,501
100236,13286,347631174,"Redmond ","EXPRESS",0,6836958,41545006,0,501
100236,13286,347631184,"Downtown Seattle ","EXPRESS",1,6836957,30545007,0,501
100236,13286,347631194,"Downtown Seattle ","EXPRESS",1,6836959,30545007,0,501
100236,13286,347631204,"Redmond ","EXPRESS",0,6836960,41545006,0,501
100236,13286,347631364,"Redmond ","EXPRESS",0,6836957,41545006,0,501
100236,13286,347631374,"Redmond ","EXPRESS",0,6836956,41545006,0,501
100236,13286,347631384,"Downtown Seattle ","EXPRESS",1,6836958,30545007,0,501
100236,13286,347631394,"Downtown Seattle ","EXPRESS",1,6836957,30545007,0,501
100236,13286,347631404,"Redmond ","EXPRESS",0,6836958,41545006,0,501
100236,13286,347631414,"Downtown Seattle ","EXPRESS",1,6836956,30545007,0,501
100236,13286,347631424,"Redmond ","EXPRESS",0,6836960,41545006,0,501
100236,13286,347631434,"Redmond ","EXPRESS",0,6836959,41545006,0,501
100236,13286,347631444,"Downtown Seattle ","EXPRESS",1,6836959,30545007,0,501
100236,13286,347631454,"Downtown Seattle ","EXPRESS",1,6836960,30545007,0,501
100236,13286,347631464,"Redmond ","EXPRESS",0,6836956,41545006,0,501
100236,13286,347631734,"Redmond ","EXPRESS",0,6836959,41545006,0,501
100236,13286,347631744,"Downtown Seattle ","EXPRESS",1,6836960,30545007,0,501
100236,13286,347631754,"Downtown Seattle ","EXPRESS",1,6836958,30545007,0,501
100236,13286,347631764,"Downtown Seattle ","EXPRESS",1,6836956,30545007,0,501
100236,13286,347631774,"Redmond ","EXPRESS",0,6836958,41545006,0,501
100236,13286,347631784,"Redmond ","EXPRESS",0,6836960,41545006,0,501
100236,13286,347631794,"Downtown Seattle ","EXPRESS",1,6836959,30545007,0,501
100236,13286,347632024,"Downtown Seattle ","EXPRESS",1,6836960,30545007,0,501
100236,13286,347632034,"Downtown Seattle ","EXPRESS",1,6836959,30545007,0,501
100236,13286,347632044,"Redmond ","EXPRESS",0,6836959,41545006,0,501
100236,13286,347632054,"Redmond ","EXPRESS",0,6836960,41545006,0,501
102548,13286,347632274,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632284,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632294,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632304,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632314,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
102548,13286,347632324,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632334,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632344,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
102548,13286,347632354,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632364,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632374,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632384,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632394,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
102548,13286,347632404,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632414,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632424,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
102548,13286,347632434,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632444,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632454,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632464,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
102548,13286,347632474,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632484,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632494,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632504,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632514,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632524,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632534,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632544,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
102548,13286,347632554,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632564,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632574,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632584,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
102548,13286,347632594,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632604,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
100236,13286,347632614,"Redmond ","EXPRESS",0,6836959,41545006,0,501
102548,13286,347632624,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632634,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632644,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632654,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
102548,13286,347632664,"Bellevue Transit Center Crossroads","LOCAL",1,6836948,30672003,0,101
102548,13286,347632674,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632684,"Redmond Transit Center Overlake","LOCAL",0,6836949,41672002,0,101
102548,13286,347632694,"Bellevue Transit Center Crossroads","LOCAL",1,6836949,30672003,0,101
102548,13286,347632704,"Redmond Transit Center Overlake","LOCAL",0,6836948,41672002,0,101
102548,13286,347632734,"Bellevue Transit Center Crossroads","LOCAL",1,6836950,30672003,0,101
102548,13286,347632744,"Bellevue Transit Center Crossroads","LOCAL",1,6836950,30672003,0,101
102548,13286,347632754,"Redmond Transit Center Overlake","LOCAL",0,6836951,41672002,0,101
102548,13286,347632764,"Redmond Transit Center Overlake","LOCAL",0,6836950,41672002,0,101
102548,13286,347632774,"Bellevue Transit Center Crossroads","LOCAL",1,6836951,30672003,0,101
102548,13286,347632784,"Redmond Transit Center Overlake","LOCAL",0,6836950,41672002,0,101
102548,13286,347632794,"Bellevue Transit Center Crossroads","LOCAL",1,6836951,30672003,0,101
102548,13286,347632804,"Redmond Transit Center Overlake","LOCAL",0,6836950,41672002,0,101
102548,13286,347632814,"Bellevue Transit Center Crossroads","LOCAL",1,6836950,30672003,0,101
102548,13286,347632824,"Redmond Transit Center Overlake","LOCAL",0,6836951,41672002,0,101
102548,13286,347632834,"Bellevue Transit Center Crossroads","LOCAL",1,6836951,30672003,0,101
102548,13286,347632844,"Redmond Transit Center Overlake","LOCAL",0,6836950,41672002,0,101
102548,13286,347632854,"Bellevue Transit Center Crossroads","LOCAL",1,6836950,30672003,0,101
102548,13286,347632864,"Redmond Transit Center Overlake","LOCAL",0,6836951,41672002,0,101
102548,13286,347632874,"Bellevue Transit Center Crossroads","LOCAL",1,6836951,30672003,0,101
102548,13286,347632884,"Redmond Transit Center Overlake","LOCAL",0,6836950,41672002,0,101
102548,13286,347632894,"Redmond Transit Center Overlake","LOCAL",0,6836950,41672002,0,101
102548,13286,347632904,"Bellevue Transit Center Crossroads","LOCAL",1,6836951,30672003,0,101
102548,13286,347632914,"Bellevue Transit Center Crossroads","LOCAL",1,6836950,30672003,0,101
102548,13286,347632924,"Redmond Transit Center Overlake","LOCAL",0,6836951,41672002,0,101
102548,13286,347632934,"Bellevue Transit Center Crossroads","LOCAL",1,6836950,30672003,0,101
102548,13286,347632944,"Redmond Transit Center Overlake","LOCAL",0,6836951,41672002,0,101
102548,13286,347632954,"Bellevue Transit Center Crossroads","LOCAL",1,6836951,30672003,0,101
102548,13286,347632964,"Bellevue Transit Center Crossroads","LOCAL",1,6836951,30672003,0,101
102548,13286,347632974,"Bellevue Transit Center Crossroads","LOCAL",1,6836950,30672003,0,101
102548,13286,347632984,"Redmond Transit Center Overlake","LOCAL",0,6836951,41672002,0,101
102548,13286,347632994,"Redmond Transit Center Overlake","LOCAL",0,6836950,41672002,0,101
102548,13286,347633004,"Redmond Transit Center Overlake","LOCAL",0,6836950,41672002,0,101
102548,13286,347633014,"Bellevue Transit Center Crossroads","LOCAL",1,6836951,30672003,0,101
102548,13286,347633024,"Redmond Transit Center Overlake","LOCAL",0,6836950,41672002,0,101
102548,13286,347633034,"Redmond Transit Center Overlake","LOCAL",0,6836951,41672002,0,101
102548,13286,347633044,"Bellevue Transit Center Crossroads","LOCAL",1,6836950,30672003,0,101
102548,13286,347633054,"Bellevue Transit Center Crossroads","LOCAL",1,6836950,30672003,0,101
102548,13286,347633064,"Redmond Transit Center Overlake","LOCAL",0,6836951,41672002,0,101
