SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
241,156,490,6,MID,131,L,O,3rd Ave,Cherry St,NS,S,SEA,13,1401,2.2,28.2,0.6,7.3,11.7
241,156,420,3,PM,131,L,O,3rd Ave,Virginia St,NS,S,SEA,8,857,4.3,34.2,0.2,1.5,7.1
241,156,51810,27,XNT,131,L,I,Highland Park Way SW,SW Othello St,FS,N,SEA,2,214,0,0,0,0,5.8
241,156,51834,30,AM,131,L,I,Highland Park Way SW,2nd Ave SW,NS,N,SEA,12,1259,0,0.2,0.3,3.4,17.7
241,156,51800,26,AM,131,L,I,Highland Park Way SW,SW Othello St,FS,N,SEA,12,1258,0.1,1,0,0,18.4
241,156,51834,30,MID,131,L,I,Highland Park Way SW,2nd Ave SW,NS,N,SEA,14,1498,0.1,0.8,0.1,1.9,12.4
241,156,51800,26,MID,131,L,I,Highland Park Way SW,SW Othello St,FS,N,SEA,14,1498,0,0.4,0,0,12
241,156,51834,30,PM,131,L,I,Highland Park Way SW,2nd Ave SW,NS,N,SEA,10,1072,0.5,5.3,0.1,0.7,8.6
241,156,490,6,PM,131,L,O,3rd Ave,Cherry St,NS,S,SEA,8,857,2.4,19.3,0.3,2.6,18.4
241,156,51800,26,PM,131,L,I,Highland Park Way SW,SW Othello St,FS,N,SEA,10,1072,0,0,0,0,7.3
241,156,51834,30,XEV,131,L,I,Highland Park Way SW,2nd Ave SW,NS,N,SEA,5,531,0.1,0.3,0,0,5.1
241,156,51800,26,XEV,131,L,I,Highland Park Way SW,SW Othello St,FS,N,SEA,5,531,0,0,0,0,4.9
241,156,420,3,XEV,131,L,O,3rd Ave,Virginia St,NS,S,SEA,5,527,1.7,8.6,0.2,1,4.2
241,156,51834,30,XNT,131,L,I,Highland Park Way SW,2nd Ave SW,NS,N,SEA,2,214,0.2,0.3,0,0,6.2
241,156,51940,28,AM,131,L,O,9th Ave SW,SW Thistle St,FS,S,SEA,8,863,0,0.1,0,0.2,3.7
241,156,51800,26,XNT,131,L,I,Highland Park Way SW,SW Othello St,FS,N,SEA,2,214,0,0,0,0,5.8
241,156,51940,28,MID,131,L,O,9th Ave SW,SW Thistle St,FS,S,SEA,12,1294,0,0.1,0.1,1.1,7.7
241,156,51900,24,AM,131,L,O,Highland Park Way SW,SW Othello St,FS,S,SEA,8,863,0.1,0.6,0,0,3.3
241,156,51940,28,PM,131,L,O,9th Ave SW,SW Thistle St,FS,S,SEA,9,967,0,0,0.5,4.1,19.2
241,156,51900,24,MID,131,L,O,Highland Park Way SW,SW Othello St,FS,S,SEA,13,1402,0,0,0,0,8.8
241,156,51940,28,XEV,131,L,O,9th Ave SW,SW Thistle St,FS,S,SEA,6,635,0,0.2,0.3,1.6,8.9
241,156,490,6,XEV,131,L,O,3rd Ave,Cherry St,NS,S,SEA,5,526,0.8,4.1,0.4,1.8,8.7
241,156,51900,24,PM,131,L,O,Highland Park Way SW,SW Othello St,FS,S,SEA,8,859,0,0,0,0,23
241,156,51940,28,XNT,131,L,O,9th Ave SW,SW Thistle St,FS,S,SEA,3,324,0,0,0.2,0.6,9.9
