SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
243,157,9132,1,AM,75,L,O,University Way NE,NE 50th St,FS,N,SEA,17,1849,2.4,40.5,0,0,16.8
243,157,35317,1,AM,75,L,I,1st Ave NE,NE 103rd St,NS,S,SEA,16,1685,2.7,42.9,0,0,3
243,157,23750,2,AM,75,L,I,5th Ave NE,NE 103rd St,FS,S,SEA,15,1579,0.4,6.1,0.1,1,3.1
243,157,9133,2,AM,75,L,O,University Way NE,NE 45th St,NS,N,SEA,17,1826,1,17.1,0.9,15.7,16.9
243,157,9134,3,AM,75,L,O,University Way NE,NE 43rd St,NS,N,SEA,17,1850,1.6,27.6,3,51,15.5
243,157,23770,3,AM,75,L,I,5th Ave NE,NE 106th St,NS,S,SEA,16,1697,0.3,4.7,0.1,1.1,3.2
243,157,9142,4,AM,75,L,O,University Way NE,NE 41st St,NS,N,SEA,17,1855,1.2,19.7,2.4,40.4,14.2
243,157,23785,4,AM,75,L,I,5th Ave NE,NE 112th St,FS,S,SEA,16,1695,0.6,9.6,0.3,4.8,3.5
243,157,75418,5,AM,75,L,O,West Stevens Way NE,Asotin Pl,NS,N,SEA,16,1742,0.4,6.2,3.7,59.5,10.5
243,157,23800,5,AM,75,L,I,5th Ave NE,NE 115th St,FS,S,SEA,16,1699,0.3,4.7,0.1,1.7,3.7
243,157,23820,6,AM,75,L,I,5th Ave NE,NE 120th St,FS,S,SEA,16,1699,0.2,2.8,0,0.4,3.8
243,157,75417,6,AM,75,L,O,West Stevens Way NE,Garfield Ln,NS,N,SEA,16,1746,0.3,4.4,3,48.6,7.7
243,157,23831,7,AM,75,L,I,5th Ave NE,NE 123rd St,FS,S,SEA,16,1699,0.1,0.8,0.2,3,3.7
243,157,75415,7,AM,75,L,O,East Stevens Way NE,Rainier Vis NE,FS,N,SEA,16,1746,0.8,13,0.7,11.9,7.8
243,157,35350,8,AM,75,L,I,NE 125th St,Roosevelt Way NE,FS,S,SEA,16,1700,0.5,8.6,0.1,1.7,4.1
243,157,75414,8,AM,75,L,O,East Stevens Way NE,Benton Ln,FS,N,SEA,16,1746,0.1,1.8,2.1,34.1,5.8
243,157,75410,9,AM,75,L,O,East Stevens Way NE,Pend Oreille Rd,NS,N,SEA,16,1745,0.3,4,1.5,23.8,4.5
243,157,35380,9,AM,75,L,I,NE 125th St,15th Ave NE,FS,S,SEA,16,1701,2.1,33.3,0.3,5.2,5.9
243,157,35400,10,AM,75,L,I,NE 125th St,20th Ave NE,FS,S,SEA,16,1700,0.1,2.2,0,0.7,5.9
243,157,25790,10,AM,75,L,O,Montlake Blvd NE,NE 45th St,AT,N,SEA,16,1742,0.1,1.3,0.4,6.6,4.2
243,157,35420,11,AM,75,L,I,NE 125th St,25th Ave NE,FS,S,SEA,16,1699,0.5,7.2,0.1,2,6.3
243,157,25201,11,AM,75,L,O,NE 45th St,University Village AcRd,NS,N,SEA,16,1746,0.2,3,0.3,5.4,4.1
243,157,35440,12,AM,75,L,I,NE 125th St,28th Ave NE,FS,S,SEA,16,1701,0.4,6.2,0.6,9.8,6.1
243,157,29920,12,AM,75,L,O,NE 45th St,Mary Gates Memorial Dr NE,FS,N,SEA,15,1633,0.2,2.4,0.2,2.6,4.1
243,157,29930,13,AM,75,L,O,NE 45th St,36th Ave NE,FS,N,SEA,15,1633,0.1,1.3,0,0.7,4.1
243,157,9670,13,AM,75,L,I,NE 125th St,Lake City Way NE,FS,S,SEA,16,1699,0.9,14.6,2,31.4,5
