SERVICE_RTE_NUM,INBD_OUTBD_CD,DAY_PART_CD,STOP_ID,STOP_NAME,DAY_TYPE,STOP_SEQUENCE_NUM,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
701,I,PM,2838,Everett Station,Saturday,16,0.000,0.000,6.671,101.400,0.000
701,I,PM,2781,Airport Road NB Station,Saturday,8,5.924,93.600,3.911,61.800,17.506
701,I,PM,2783,112th St SW NB Station,Saturday,9,1.582,25.000,2.228,35.200,16.861
701,I,PM,2787,4th Ave W NB Station,Saturday,10,1.587,25.400,3.000,48.000,15.562
701,I,PM,2795,Casino Rd NB Station,Saturday,11,2.962,47.400,6.412,102.600,12.113
701,I,PM,2807,Madison St NB Station,Saturday,12,0.848,13.400,2.519,39.800,10.532
701,I,PM,2767,Cherry Hill NB Station at 176th St SW,Saturday,5,2.519,39.800,2.506,39.600,16.025
701,I,PM,2777,148th St SW NB Station,Saturday,6,2.722,43.000,2.582,40.800,16.165
701,I,PM,2779,Lincoln Way NB Station,Saturday,7,1.430,22.600,1.759,27.800,15.797
701,I,PM,2742,Aurora Village Station,Saturday,0,11.425,182.800,0.000,0.000,11.425
701,I,PM,2747,238th St SW NB Station,Saturday,1,2.076,32.800,1.316,20.800,12.329
701,I,PM,2753,Gateway NB Station at 216th St SW,Saturday,2,2.468,39.000,1.557,24.600,13.241
701,I,PM,2761,Heron NB Station at 200th St SW,Saturday,3,1.092,16.600,1.158,17.600,13.539
701,I,PM,3247,196th St SW NB Station,Saturday,4,5.250,79.800,2.500,38.000,16.276
701,I,XEV,2815,50th St NB Station,Saturday,13,0.958,9.200,2.292,22.000,9.750
701,I,XEV,2819,40th St NB Station,Saturday,14,0.562,5.400,1.333,12.800,8.562
701,I,XEV,2835,Colby Ave NB Station,Saturday,15,0.375,3.600,3.312,31.800,5.625
701,I,XEV,2838,Everett Station,Saturday,16,0.000,0.000,5.588,57.000,0.118
701,I,XEV,2779,Lincoln Way NB Station,Saturday,7,1.523,13.400,1.568,13.800,17.068
701,I,XEV,2781,Airport Road NB Station,Saturday,8,6.787,63.800,5.191,48.800,18.979
701,I,XEV,2783,112th St SW NB Station,Saturday,9,1.756,15.800,2.133,19.200,18.822
701,I,XEV,2787,4th Ave W NB Station,Saturday,10,2.295,20.200,3.136,27.600,17.636
701,I,XEV,2795,Casino Rd NB Station,Saturday,11,3.477,30.600,7.682,67.600,13.432
701,I,XEV,2807,Madison St NB Station,Saturday,12,1.067,9.600,3.067,27.600,11.244
701,I,XEV,2761,Heron NB Station at 200th St SW,Saturday,3,1.191,11.200,1.404,13.200,11.979
701,I,XEV,3247,196th St SW NB Station,Saturday,4,5.106,48.000,1.511,14.200,15.638
701,I,XEV,2767,Cherry Hill NB Station at 176th St SW,Saturday,5,2.689,24.200,1.911,17.200,16.622
701,I,XEV,2777,148th St SW NB Station,Saturday,6,2.818,24.800,2.614,23.000,16.818
701,I,XEV,2742,Aurora Village Station,Saturday,0,11.200,100.800,0.000,0.000,11.200
701,I,XEV,2747,238th St SW NB Station,Saturday,1,2.044,18.400,1.178,10.600,12.067
701,I,XEV,2753,Gateway NB Station at 216th St SW,Saturday,2,2.311,20.800,1.711,15.400,12.667
701,I,XNT,2783,112th St SW NB Station,Saturday,9,0.538,1.400,2.077,5.400,12.923
701,I,XNT,2787,4th Ave W NB Station,Saturday,10,0.333,1.000,2.400,7.200,12.000
701,I,XNT,2795,Casino Rd NB Station,Saturday,11,2.667,8.000,5.867,17.600,8.800
701,I,XNT,2807,Madison St NB Station,Saturday,12,0.733,2.200,2.600,7.800,6.933
701,I,XNT,2815,50th St NB Station,Saturday,13,0.267,0.800,0.867,2.600,6.333
701,I,XNT,2819,40th St NB Station,Saturday,14,0.500,1.600,1.188,3.800,6.938
701,I,XNT,2835,Colby Ave NB Station,Saturday,15,0.500,1.600,4.000,12.800,3.438
701,I,XNT,2838,Everett Station,Saturday,16,0.000,0.000,3.647,12.400,0.000
701,I,XNT,2761,Heron NB Station at 200th St SW,Saturday,3,0.429,0.600,0.429,0.600,12.286
701,I,XNT,3247,196th St SW NB Station,Saturday,4,3.125,5.000,1.625,2.600,13.250
701,I,XNT,2767,Cherry Hill NB Station at 176th St SW,Saturday,5,1.900,3.800,1.200,2.400,13.500
701,I,XNT,2777,148th St SW NB Station,Saturday,6,2.200,4.400,2.500,5.000,13.200
701,I,XNT,2779,Lincoln Way NB Station,Saturday,7,0.600,1.200,1.400,2.800,12.400
701,I,XNT,2781,Airport Road NB Station,Saturday,8,6.273,13.800,3.818,8.400,14.545
701,I,XNT,2742,Aurora Village Station,Saturday,0,9.500,11.400,0.000,0.000,9.500
701,I,XNT,2747,238th St SW NB Station,Saturday,1,0.800,0.800,1.000,1.000,11.200
701,I,XNT,2753,Gateway NB Station at 216th St SW,Saturday,2,1.000,1.000,0.000,0.000,12.200
701,O,AM,2838,Everett Station,Saturday,0,4.690,66.600,0.000,0.000,4.690
701,O,AM,2836,Wetmore Ave SB Station,Saturday,1,2.486,34.800,0.300,4.200,6.843
701,O,AM,2820,41st St SB Station,Saturday,2,1.231,16.000,0.262,3.400,7.631
701,O,AM,2816,50th St SB Station,Saturday,3,1.215,15.800,0.477,6.200,8.369
701,O,AM,2810,Pecks Dr SB Station,Saturday,4,1.738,22.600,0.492,6.400,9.615
701,O,AM,2796,Casino Rd SB Station,Saturday,5,3.738,48.600,1.815,23.600,11.538
701,O,AM,2788,4th Ave W SB Station,Saturday,6,2.635,33.200,1.778,22.400,12.397
701,O,AM,2784,112th St SW SB Station,Saturday,7,2.787,34.000,1.082,13.200,14.279
701,O,AM,2782,Airport Road SB Station,Saturday,8,3.115,38.000,3.475,42.400,13.918
701,O,AM,2780,Lincoln Way SB Station,Saturday,9,1.250,15.000,1.017,12.200,14.317
701,O,AM,2778,148th St SW SB Station,Saturday,10,1.883,22.600,1.717,20.600,14.483
701,O,AM,2770,International SB Station at 174th Pl SW,Saturday,11,1.431,16.600,1.138,13.200,14.690
701,O,AM,2764,Crossroads SB Station at 196th St SW,Saturday,12,1.182,13.000,5.527,60.800,10.491
701,O,AM,2760,College SB Station at 204th St SW,Saturday,13,0.673,7.400,0.418,4.600,10.745
701,O,AM,2754,216th St SW SB Station,Saturday,14,1.111,12.000,2.296,24.800,9.500
701,O,AM,2748,238th St SW SB Station,Saturday,15,0.593,6.400,1.278,13.800,8.815
701,O,AM,2742,Aurora Village Station,Saturday,16,0.000,0.000,8.843,90.200,0.000
701,O,MID,2742,Aurora Village Station,Saturday,16,0.017,0.400,10.689,254.400,-0.059
701,O,MID,2770,International SB Station at 174th Pl SW,Saturday,11,1.798,42.800,2.067,49.200,14.429
701,O,MID,2764,Crossroads SB Station at 196th St SW,Saturday,12,1.750,42.000,5.117,122.800,11.008
701,O,MID,2760,College SB Station at 204th St SW,Saturday,13,0.575,13.800,0.533,12.800,11.050
701,O,MID,2754,216th St SW SB Station,Saturday,14,1.283,30.800,1.617,38.800,10.817
701,O,MID,2748,238th St SW SB Station,Saturday,15,1.303,31.000,1.445,34.400,10.672
701,O,MID,2780,Lincoln Way SB Station,Saturday,9,1.317,31.600,1.075,25.800,15.392
701,O,MID,2778,148th St SW SB Station,Saturday,10,1.942,46.600,2.525,60.600,14.808
701,O,MID,2820,41st St SB Station,Saturday,2,2.049,50.400,0.732,18.000,11.447
701,O,MID,2816,50th St SB Station,Saturday,3,1.579,38.200,1.140,27.600,11.934
701,O,MID,2810,Pecks Dr SB Station,Saturday,4,1.817,43.600,1.317,31.600,12.467
701,O,MID,2796,Casino Rd SB Station,Saturday,5,5.600,134.400,3.008,72.200,15.058
701,O,MID,2788,4th Ave W SB Station,Saturday,6,3.582,87.400,2.746,67.000,15.836
701,O,MID,2784,112th St SW SB Station,Saturday,7,2.295,56.000,1.475,36.000,16.557
701,O,MID,2782,Airport Road SB Station,Saturday,8,3.358,80.600,4.783,114.800,15.192
701,O,MID,2838,Everett Station,Saturday,0,6.525,156.600,0.000,0.000,6.525
701,O,MID,2836,Wetmore Ave SB Station,Saturday,1,4.025,96.600,0.375,9.000,10.175
701,O,PM,2748,238th St SW SB Station,Saturday,15,1.123,18.200,1.728,28.000,10.840
701,O,PM,2742,Aurora Village Station,Saturday,16,0.012,0.200,10.869,182.600,0.000
701,O,PM,2770,International SB Station at 174th Pl SW,Saturday,11,2.542,42.200,2.699,44.800,14.096
701,O,PM,2764,Crossroads SB Station at 196th St SW,Saturday,12,2.800,44.800,4.862,77.800,12.162
701,O,PM,2760,College SB Station at 204th St SW,Saturday,13,0.525,8.400,0.700,11.200,11.988
701,O,PM,2754,216th St SW SB Station,Saturday,14,1.538,24.600,2.075,33.200,11.450
701,O,PM,2782,Airport Road SB Station,Saturday,8,4.165,65.800,4.722,74.600,15.241
701,O,PM,2780,Lincoln Way SB Station,Saturday,9,1.450,23.200,1.462,23.400,15.150
701,O,PM,2778,148th St SW SB Station,Saturday,10,2.362,37.800,3.500,56.000,14.012
701,O,PM,2820,41st St SB Station,Saturday,2,1.455,22.400,0.779,12.000,11.247
701,O,PM,2816,50th St SB Station,Saturday,3,2.456,38.800,1.228,19.400,12.405
701,O,PM,2810,Pecks Dr SB Station,Saturday,4,2.062,33.000,1.400,22.400,13.012
701,O,PM,2796,Casino Rd SB Station,Saturday,5,5.800,92.800,3.900,62.400,14.912
701,O,PM,2788,4th Ave W SB Station,Saturday,6,3.225,51.600,1.913,30.600,16.225
701,O,PM,2784,112th St SW SB Station,Saturday,7,1.494,23.600,2.025,32.000,15.772
701,O,PM,2838,Everett Station,Saturday,0,7.025,112.400,0.000,0.000,7.025
701,O,PM,2836,Wetmore Ave SB Station,Saturday,1,4.000,64.000,0.450,7.200,10.575
701,O,XEV,2764,Crossroads SB Station at 196th St SW,Saturday,12,3.229,31.000,3.354,32.200,12.000
701,O,XEV,2760,College SB Station at 204th St SW,Saturday,13,0.532,5.000,0.383,3.600,12.191
701,O,XEV,2754,216th St SW SB Station,Saturday,14,1.340,12.600,2.000,18.800,11.532
701,O,XEV,2748,238th St SW SB Station,Saturday,15,1.255,11.800,2.106,19.800,10.766
701,O,XEV,2742,Aurora Village Station,Saturday,16,0.000,0.000,10.689,96.200,0.000
701,O,XEV,2784,112th St SW SB Station,Saturday,7,1.565,14.400,2.196,20.200,17.109
701,O,XEV,2782,Airport Road SB Station,Saturday,8,4.261,39.200,7.565,69.600,13.652
701,O,XEV,2780,Lincoln Way SB Station,Saturday,9,1.523,13.400,2.091,18.400,13.205
701,O,XEV,2778,148th St SW SB Station,Saturday,10,1.591,14.000,3.682,32.400,11.114
701,O,XEV,2770,International SB Station at 174th Pl SW,Saturday,11,2.372,20.400,1.419,12.200,12.140
701,O,XEV,2820,41st St SB Station,Saturday,2,1.500,13.200,0.750,6.600,11.364
701,O,XEV,2816,50th St SB Station,Saturday,3,2.682,23.600,0.886,7.800,13.159
701,O,XEV,2810,Pecks Dr SB Station,Saturday,4,2.909,25.600,1.114,9.800,14.955
701,O,XEV,2796,Casino Rd SB Station,Saturday,5,8.136,71.600,5.136,45.200,17.955
701,O,XEV,2788,4th Ave W SB Station,Saturday,6,3.273,28.800,2.932,25.800,18.295
701,O,XEV,2838,Everett Station,Saturday,0,7.432,65.400,0.000,0.000,7.432
701,O,XEV,2836,Wetmore Ave SB Station,Saturday,1,3.150,25.200,0.225,1.800,10.525
701,O,XNT,2742,Aurora Village Station,Saturday,16,0.105,0.400,7.684,29.200,0.000
701,O,XNT,2784,112th St SW SB Station,Saturday,7,1.091,2.400,1.545,3.400,16.182
701,O,XNT,2782,Airport Road SB Station,Saturday,8,4.231,11.000,7.923,20.600,12.385
701,O,XNT,2780,Lincoln Way SB Station,Saturday,9,1.000,3.000,1.733,5.200,11.467
701,O,XNT,2778,148th St SW SB Station,Saturday,10,1.400,4.200,2.800,8.400,10.067
701,O,XNT,2770,International SB Station at 174th Pl SW,Saturday,11,1.000,3.200,0.625,2.000,10.312
701,O,XNT,2764,Crossroads SB Station at 196th St SW,Saturday,12,1.938,6.200,2.438,7.800,9.812
701,O,XNT,2760,College SB Station at 204th St SW,Saturday,13,0.250,0.800,0.750,2.400,9.312
701,O,XNT,2754,216th St SW SB Station,Saturday,14,0.938,3.000,2.250,7.200,8.000
701,O,XNT,2748,238th St SW SB Station,Saturday,15,0.941,3.200,1.824,6.200,7.000
701,O,XNT,2836,Wetmore Ave SB Station,Saturday,1,4.111,7.400,0.000,0.000,11.222
701,O,XNT,2820,41st St SB Station,Saturday,2,1.200,2.400,1.400,2.800,10.600
701,O,XNT,2816,50th St SB Station,Saturday,3,2.000,4.000,0.500,1.000,12.100
701,O,XNT,2810,Pecks Dr SB Station,Saturday,4,3.200,6.400,2.600,5.200,12.700
701,O,XNT,2796,Casino Rd SB Station,Saturday,5,7.300,14.600,3.000,6.000,17.000
701,O,XNT,2788,4th Ave W SB Station,Saturday,6,1.100,2.200,2.300,4.600,15.800
701,O,XNT,2838,Everett Station,Saturday,0,8.200,8.200,0.000,0.000,8.200
