SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
233,155,2672,1,AM,8,L,I,Queen Anne Ave N,W Mercer St,FS,E,SEA,14,113,4.7,65.5,0.9,12.4,4.1
233,155,2180,2,AM,8,L,I,Queen Anne Ave N,W Harrison St,FS,E,SEA,14,114,1.9,26.9,0,0.4,5.9
233,155,2200,3,AM,8,L,I,Queen Anne Ave N,W John St,FM,E,SEA,15,124,1.8,27,0,0.1,7.4
233,155,2244,4,AM,8,L,I,Denny Way,2nd Ave,FS,E,SEA,14,116,1.8,24.5,0.1,1.5,8.5
233,155,2245,5,AM,8,L,I,Denny Way,Cedar St,NS,E,SEA,14,117,1.2,17.1,0.1,1.4,9.6
233,155,2247,6,AM,8,L,I,Denny Way,6th Ave,NS,E,SEA,14,117,1.4,19.8,0.1,1.3,10.9
233,155,2250,7,AM,8,L,I,Denny Way,Dexter Ave,NS,E,SEA,14,117,1.9,27,1.2,17.4,11.6
233,155,2255,8,AM,8,L,I,Denny Way,Westlake Ave,FS,E,SEA,14,117,2.8,39.1,1.6,22.8,12.7
233,155,2260,9,AM,8,L,I,Denny Way,Fairview Ave,NS,E,SEA,14,117,1.4,20,1.9,26.8,12.2
233,155,2262,10,AM,8,L,I,Denny Way,Stewart St,NS,E,SEA,14,117,2.2,30.4,1.4,19.5,13
233,155,2264,11,AM,8,L,I,E Denny Way,Melrose Ave,FS,E,SEA,14,117,0.6,8.8,0.2,3.2,13.4
233,155,29268,12,AM,8,L,I,E Olive Way,Summit Ave E,FS,E,SEA,14,117,1.7,23.6,1.1,14.8,14
233,155,29270,13,AM,8,L,I,E John St,Broadway E,FS,E,SEA,14,117,3.4,47.8,3.8,53.3,13.6
233,155,29277,14,AM,8,L,I,E John St,12th Ave E,FS,E,SEA,13,108,0.5,7,0.6,8,13.7
233,155,29273,15,AM,8,L,I,E John St,15th Ave E,NS,E,SEA,13,108,0.6,8.1,3.6,47,10.7
233,155,29274,16,AM,8,L,I,E Thomas St,16th Ave E,FS,E,SEA,13,108,0.7,8.7,0.3,3.5,11.1
233,155,29275,17,AM,8,L,I,E Thomas St,19th Ave E,NS,E,SEA,13,108,0.3,4.2,1.5,19,10
233,155,29276,18,AM,8,L,I,E John St,22nd Ave E,FS,E,SEA,13,108,0.3,3.7,1.5,19.8,8.7
233,155,12378,19,AM,8,L,I,E Madison St,25th Ave E,FS,E,SEA,13,107,0.1,1.1,0.1,0.9,8.8
233,155,12380,20,AM,8,L,I,E Madison St,27th Ave E,NS,E,SEA,13,108,0.2,2.7,1.3,16.8,7.7
233,155,43706,21,AM,8,L,I,Martin L King Jr Way E,E John St,FS,E,SEA,13,106,0.2,2.2,0.1,1.8,7.7
233,155,43710,22,AM,8,L,I,Martin L King Jr Way,E Olive St,FS,E,SEA,13,106,0.1,1.1,0.1,1.8,7.6
233,155,43712,23,AM,8,L,I,Martin L King Jr Way,E Union St,FS,E,SEA,12,100,0.5,5.7,0.4,5.1,7.8
233,155,43714,24,AM,8,L,I,Martin L King Jr Way,E Marion St,FS,E,SEA,12,101,0.1,0.9,0.1,1.3,7.8
233,155,43716,25,AM,8,L,I,Martin L King Jr Way,E Cherry St,FS,E,SEA,12,101,0.4,4.9,1.6,19,6.6
233,155,43720,26,AM,8,L,I,Martin L King Jr Way,E Alder St,FS,E,SEA,12,101,0.3,3.9,2.6,31,4.4
233,155,27335,27,AM,8,L,I,E Yesler Way,27th Ave,FS,E,SEA,12,101,0.1,1.7,0.2,2.1,4.4
233,155,12630,28,AM,8,L,I,23rd Ave S,E Yesler Way,FS,E,SEA,12,101,0.3,3.5,0.7,7.9,4
233,155,12010,29,AM,8,L,I,S Jackson St,23rd Ave S,FS,E,SEA,12,101,0.2,2.2,0.7,8.7,3.5
233,155,43724,30,AM,8,L,I,Martin L King Jr Way S,S Jackson St,FS,E,SEA,12,101,0.2,2.4,0.1,0.8,3.6
