SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
243,157,67014,1,AM,246,L,O,Eastgate P&R AcRd,140th Ave SE,NS,N,BEL,4,459,0.9,3.5,0,0,0.9
243,157,85630,1,AM,246,L,I,108th Ave NE,NE 6th St,NS,S,BEL,3,347,1.5,4.5,0,0,1.5
243,157,65305,2,AM,246,L,O,SE Eastgate Way,146th Pl SE,FS,N,BEL,4,461,0,0,0,0,0.9
243,157,85489,2,AM,246,L,I,108th Ave NE,NE 2nd St,FS,S,BEL,3,343,0.3,0.8,0,0,1.8
243,157,82730,3,AM,246,L,I,Main St,108th Ave SE,FS,S,BEL,3,345,0,0,0.3,1,1.4
243,157,72871,3,AM,246,L,O,150th Ave SE,SE 38th St,FS,N,BEL,4,461,0.1,0.2,0,0,1
243,157,72872,4,AM,246,L,O,150th Ave SE,SE Newport Way,FS,N,BEL,4,462,0.2,0.9,0,0,1.2
243,157,82749,4,AM,246,L,I,112th Ave SE,SE 300 Block,FS,S,BEL,3,343,0,0,0,0,1.4
243,157,82760,5,AM,246,L,I,112th Ave SE,SE 6th St,FS,S,BEL,3,348,0,0,0,0,1.4
243,157,72874,5,AM,246,L,O,148th Ave SE,SE 45th Pl,NS,N,BEL,4,463,0.1,0.5,0.6,2.3,0.8
243,157,72876,6,AM,246,L,O,Highland Dr,147th Pl SE,NS,N,BEL,4,471,0.2,0.6,0,0,0.9
243,157,70820,6,AM,246,L,I,SE 8th St,114th Ave SE,FS,S,BEL,3,348,0,0,0.4,1.2,1
243,157,70815,7,AM,246,L,I,121st Ave SE,SE 8th St,FS,S,BEL,3,348,0,0,0,0,1.1
243,157,72878,7,AM,246,L,O,Highland Dr,Somerset Blvd SE,NS,N,BEL,4,471,0.3,1,0.1,0.2,1.1
243,157,70817,8,AM,246,L,I,121st Ave SE,SE 10th St,FS,S,BEL,3,348,0,0,0,0,1.1
243,157,72881,8,AM,246,L,O,Somerset Blvd SE,143rd Ave SE,FS,N,BEL,4,471,0.3,1.1,0,0,1.3
243,157,80566,9,AM,246,L,I,123rd Ave SE,SE 17th Pl,NS,S,BEL,3,348,0.3,1,0,0,1.4
243,157,72884,9,AM,246,L,O,Somerset Blvd SE,Somerset Ln,NS,N,BEL,4,471,0.3,1.2,0,0.1,1.6
243,157,72885,10,AM,246,L,O,Somerset Blvd SE,SE 44th St,NS,N,BEL,4,471,0.2,0.7,0,0,1.7
