SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
243,157,2220,1,AM,27,L,O,3rd Ave,Cedar St,FS,S,SEA,1,92,0.4,0.4,0,0,5.5
243,157,27175,1,AM,27,L,I,36th Ave S,S Day St,AT,N,SEA,7,662,0.7,4.9,0,0,0.7
243,157,400,2,AM,27,L,O,3rd Ave,Bell St,FS,S,SEA,1,92,0.5,0.5,0.2,0.2,5.8
243,157,27180,2,AM,27,L,I,Lakeside Ave S,S Day St,FS,N,SEA,7,664,0.1,0.5,0,0,0.7
243,157,420,3,AM,27,L,O,3rd Ave,Virginia St,NS,S,SEA,1,92,1.3,1.3,2.1,2.1,5
243,157,27190,3,AM,27,L,I,Lakeside Ave S,S Judkins St,FS,N,SEA,7,667,0,0.1,0,0,0.8
243,157,27200,4,AM,27,L,I,Lakeside Ave S,S Charles St,FS,N,SEA,7,667,0.4,2.6,0,0,1.1
243,157,433,4,AM,27,L,O,3rd Ave,Pike St,FS,S,SEA,7,641,0.7,5.1,0.3,2.1,1.2
243,157,27210,5,AM,27,L,I,Lakeside Ave S,S Lane St,AT,N,SEA,7,667,1,6.9,0,0,2.1
243,157,468,5,AM,27,L,O,3rd Ave,Seneca St,FS,S,SEA,7,642,1.2,8.3,0.1,0.7,2.2
243,157,27230,6,AM,27,L,I,Lakeside Ave S,S Leschi Pl,AT,N,SEA,7,667,0.5,3.4,0,0,2.6
243,157,490,6,AM,27,L,O,3rd Ave,Cherry St,NS,S,SEA,7,648,0.4,3,0.2,1.6,2.4
243,157,1340,7,AM,27,L,O,Yesler Way,Dilling Way,FS,S,SEA,7,651,1.1,7.6,0.1,0.4,3.4
243,157,27240,7,AM,27,L,I,Lakeside Ave S,Lake Washington Blvd,NM,N,SEA,7,667,0.2,1.2,0,0,2.8
243,157,1350,8,AM,27,L,O,Yesler Way,6th Ave S,FS,S,SEA,7,650,0.1,0.6,0.1,0.7,3.4
243,157,27260,8,AM,27,L,I,E Alder St,Erie Ave,FS,N,SEA,7,667,0.6,4.3,0,0,3.4
243,157,27270,9,AM,27,L,I,E Alder St,35th Ave,FS,N,SEA,7,667,0.1,0.5,0,0,3.4
243,157,27480,9,AM,27,L,O,Yesler Way,8th Ave S,NS,S,SEA,7,651,0.8,5.6,0.2,1.2,4
243,157,27500,10,AM,27,L,O,E Yesler Way,Broadway,FS,S,SEA,7,651,3,21.3,0.5,3.7,6.5
243,157,27290,10,AM,27,L,I,Lake Dell Ave,E Spruce St,FS,N,SEA,7,667,0.1,0.5,0,0,3.5
243,157,27510,11,AM,27,L,O,E Yesler Way,12th Ave S,FS,S,SEA,7,651,2.7,18.7,0.6,4,8.6
243,157,27300,11,AM,27,L,I,Lake Dell Ave,32nd Ave,NS,N,SEA,7,667,0.4,2.7,0,0,3.9
243,157,27310,12,AM,27,L,I,E Yesler Way,32nd Ave,FS,N,SEA,7,667,0.9,6.3,0,0.1,4.8
243,157,27520,12,AM,27,L,O,E Yesler Way,14th Ave S,FS,S,SEA,7,651,0.3,2.3,0.1,0.8,8.9
243,157,27320,13,AM,27,L,I,E Yesler Way,29th Ave,FS,N,SEA,7,667,1.3,9,0.1,0.5,6
243,157,27530,13,AM,27,L,O,E Yesler Way,16th Ave S,FS,S,SEA,7,651,0,0.3,0.5,3.4,8.5
243,157,27540,14,AM,27,L,O,E Yesler Way,18th Ave S,FS,S,SEA,7,442,0.4,2.9,1.2,8.6,7.3
243,157,27335,14,AM,27,L,I,E Yesler Way,27th Ave,FS,N,SEA,7,667,0.9,6.6,0,0.3,6.9
243,157,27350,15,AM,27,L,I,E Yesler Way,23rd Ave,NS,N,SEA,6,570,1.2,7.3,1.5,9,6.8
243,157,27560,15,AM,27,L,O,E Yesler Way,22nd Ave S,NS,S,SEA,7,651,0.2,1.3,0.8,5.9,6.5
243,157,27360,16,AM,27,L,I,E Yesler Way,21st Ave,FS,N,SEA,6,570,2.6,15.3,0.1,0.4,9.3
243,157,27570,16,AM,27,L,O,E Yesler Way,23rd Ave S,FS,S,SEA,7,651,0.2,1.2,4.7,32.7,2
243,157,27370,17,AM,27,L,I,E Yesler Way,19th Ave,FS,N,SEA,6,570,1.2,7.2,0.1,0.3,10.4
243,157,27590,17,AM,27,L,O,E Yesler Way,27th Ave S,FS,S,SEA,7,651,0,0.3,0.1,0.9,1.9
243,157,27380,18,AM,27,L,I,E Yesler Way,17th Ave,FS,N,SEA,6,570,1.2,7.3,0.1,0.4,11.6
243,157,27600,18,AM,27,L,O,E Yesler Way,28th Ave S,FS,S,SEA,7,651,0,0.1,0.1,0.4,1.8
243,157,27610,19,AM,27,L,O,E Yesler Way,30th Ave S,NS,S,SEA,7,651,0,0,0,0.1,1.8
243,157,27395,19,AM,27,L,I,E Yesler Way,14th Ave S,NS,N,SEA,6,570,3.3,19.5,0.6,3.3,14.2
243,157,27620,20,AM,27,L,O,E Yesler Way,32nd Ave S,NS,S,SEA,7,651,0,0,0.3,2.2,1.5
243,157,27420,20,AM,27,L,I,E Yesler Way,Broadway,NS,N,SEA,6,570,4.5,27,1.3,7.7,17.4
243,157,27430,21,AM,27,L,I,Yesler Way,8th Ave,FS,N,SEA,6,570,0.4,2.6,0.1,0.5,17.8
243,157,27630,21,AM,27,L,O,Lake Dell Ave,32nd Ave S,FS,S,SEA,7,651,0,0,0,0.1,1.5
243,157,27640,22,AM,27,L,O,Lake Dell Ave,E Spruce St,AT,S,SEA,7,651,0,0,0,0,1.5
243,157,1360,22,AM,27,L,I,Yesler Way,6th Ave,FS,N,SEA,6,570,0.2,1.3,0.8,4.6,17.3
243,157,1370,23,AM,27,L,I,Yesler Way,3rd Ave,NS,N,SEA,6,570,0.1,0.8,3.1,18.7,14.3
243,157,27660,23,AM,27,L,O,E Alder St,35th Ave,FS,S,SEA,7,651,0,0,0,0.1,1.5
243,157,27670,24,AM,27,L,O,E Alder St,Erie Ave,FS,S,SEA,7,651,0,0,0.1,1,1.3
243,157,531,24,AM,27,L,I,3rd Ave,James St,NS,N,SEA,6,570,0.2,1.1,2.2,13.2,12.3
243,157,548,25,AM,27,L,I,3rd Ave,Madison St,NS,N,SEA,6,570,0.1,0.7,4,24.1,8.4
243,157,27690,25,AM,27,L,O,Lakeside Ave S,E Yesler Way,FS,S,SEA,7,651,0.1,0.7,0.7,4.9,0.8
243,157,570,26,AM,27,L,I,3rd Ave,Union St,NS,N,SEA,6,569,0.1,0.3,4.3,25.7,4.1
243,157,27700,26,AM,27,L,O,Lakeside Ave S,S Leschi Pl,FS,S,SEA,7,651,0,0,0,0,0.8
243,157,27720,27,AM,27,L,O,Lakeside Ave S,S Lane St,NS,S,SEA,6,559,0,0,0,0,0.7
243,157,590,27,AM,27,L,I,3rd Ave,Pine St,FS,N,SEA,6,565,0,0.1,4.2,25.1,0
243,157,27730,28,AM,27,L,O,Lakeside Ave S,S Charles St,OP,S,SEA,6,559,0,0,0,0,0.7
243,157,27745,29,AM,27,L,O,Lakeside Ave S,S Day St,FS,S,SEA,6,559,0,0,0,0.2,0.7
243,157,27175,30,AM,27,L,O,36th Ave S,S Day St,AT,S,SEA,6,558,0,0,0.7,4.2,0
243,157,27550,NULL,AM,27,L,O,E Yesler Way,20th Ave S,NS,S,NULL,7,209,0.3,2.4,2.8,19.8,6.7
243,157,27175,1,MID,27,L,I,36th Ave S,S Day St,AT,N,SEA,12,1128,0.9,10.5,0,0,0.9
243,157,27180,2,MID,27,L,I,Lakeside Ave S,S Day St,FS,N,SEA,12,1122,0.1,0.8,0,0.4,0.9
243,157,27190,3,MID,27,L,I,Lakeside Ave S,S Judkins St,FS,N,SEA,12,1127,0,0,0,0,0.9
243,157,27200,4,MID,27,L,I,Lakeside Ave S,S Charles St,FS,N,SEA,12,1128,0.2,1.8,0,0,1.1
243,157,433,4,MID,27,L,O,3rd Ave,Pike St,FS,S,SEA,12,1119,3,35.8,0,0,3
243,157,27210,5,MID,27,L,I,Lakeside Ave S,S Lane St,AT,N,SEA,12,1130,0.3,3.1,0,0,1.3
243,157,468,5,MID,27,L,O,3rd Ave,Seneca St,FS,S,SEA,12,1116,2,23.8,0.1,0.9,4.9
243,157,27230,6,MID,27,L,I,Lakeside Ave S,S Leschi Pl,AT,N,SEA,12,1130,0.1,1.2,0,0,1.4
243,157,490,6,MID,27,L,O,3rd Ave,Cherry St,NS,S,SEA,12,1118,1,12.3,0.1,1.7,5.8
243,157,1340,7,MID,27,L,O,Yesler Way,Dilling Way,FS,S,SEA,12,1122,1.9,22.6,0.5,5.5,7.2
243,157,27240,7,MID,27,L,I,Lakeside Ave S,Lake Washington Blvd,NM,N,SEA,12,1130,0.6,6.7,0.1,0.6,1.9
243,157,1350,8,MID,27,L,O,Yesler Way,6th Ave S,FS,S,SEA,12,1122,0.2,2.9,0.7,8.5,6.7
243,157,27260,8,MID,27,L,I,E Alder St,Erie Ave,FS,N,SEA,12,1130,0.2,2.3,0,0.1,2.1
243,157,27270,9,MID,27,L,I,E Alder St,35th Ave,FS,N,SEA,12,1130,0,0.4,0,0,2.2
243,157,27480,9,MID,27,L,O,Yesler Way,8th Ave S,NS,S,SEA,12,1123,0.1,1.6,0.4,4.5,6.5
243,157,27500,10,MID,27,L,O,E Yesler Way,Broadway,FS,S,SEA,12,1123,1.5,17.7,1.3,15.5,6.7
243,157,27290,10,MID,27,L,I,Lake Dell Ave,E Spruce St,FS,N,SEA,12,1130,0,0.2,0,0,2.2
243,157,27510,11,MID,27,L,O,E Yesler Way,12th Ave S,FS,S,SEA,12,1123,0.7,8.9,0.9,10.2,6.6
243,157,27300,11,MID,27,L,I,Lake Dell Ave,32nd Ave,NS,N,SEA,12,1130,0.3,3.2,0,0.4,2.4
243,157,27310,12,MID,27,L,I,E Yesler Way,32nd Ave,FS,N,SEA,12,1130,0.3,3.9,0,0.4,2.7
243,157,27520,12,MID,27,L,O,E Yesler Way,14th Ave S,FS,S,SEA,12,1123,0.3,4.1,0.5,5.7,6.4
243,157,27320,13,MID,27,L,I,E Yesler Way,29th Ave,FS,N,SEA,12,1130,0.3,3.4,0.1,0.9,2.9
243,157,27530,13,MID,27,L,O,E Yesler Way,16th Ave S,FS,S,SEA,12,1123,0.1,1.4,0.6,6.8,6
243,157,27540,14,MID,27,L,O,E Yesler Way,18th Ave S,FS,S,SEA,12,760,0.1,1.6,1.1,13.4,5.1
243,157,27335,14,MID,27,L,I,E Yesler Way,27th Ave,FS,N,SEA,11,1034,0.6,6.5,0.1,1.2,3.2
243,157,27350,15,MID,27,L,I,E Yesler Way,23rd Ave,NS,N,SEA,12,1131,1.4,17,0.4,5.3,4.4
243,157,27560,15,MID,27,L,O,E Yesler Way,22nd Ave S,NS,S,SEA,12,1123,0.1,1.1,0.7,7.8,4.4
243,157,27360,16,MID,27,L,I,E Yesler Way,21st Ave,FS,N,SEA,12,1131,1.1,13.3,0.1,0.8,5.5
243,157,27570,16,MID,27,L,O,E Yesler Way,23rd Ave S,FS,S,SEA,12,1123,0.3,3.5,2,24.3,2.6
243,157,27370,17,MID,27,L,I,E Yesler Way,19th Ave,FS,N,SEA,12,1131,1,12.5,0.1,1.6,6.4
243,157,27590,17,MID,27,L,O,E Yesler Way,27th Ave S,FS,S,SEA,12,1123,0.1,1.1,0.3,3.2,2.5
243,157,27380,18,MID,27,L,I,E Yesler Way,17th Ave,FS,N,SEA,12,1131,1,12.2,0.1,1,7.4
243,157,27600,18,MID,27,L,O,E Yesler Way,28th Ave S,FS,S,SEA,12,1123,0,0.1,0.2,2,2.3
243,157,27610,19,MID,27,L,O,E Yesler Way,30th Ave S,NS,S,SEA,12,1123,0,0,0.1,0.7,2.3
243,157,27395,19,MID,27,L,I,E Yesler Way,14th Ave S,NS,N,SEA,12,1131,2,24.3,0.4,4.2,9.1
243,157,27620,20,MID,27,L,O,E Yesler Way,32nd Ave S,NS,S,SEA,12,1123,0,0.1,0.3,3.1,2
243,157,27420,20,MID,27,L,I,E Yesler Way,Broadway,NS,N,SEA,12,1131,3.1,37.4,1,11.9,11.2
243,157,27430,21,MID,27,L,I,Yesler Way,8th Ave,FS,N,SEA,12,1131,0.4,5,0.2,2.2,11.4
243,157,27630,21,MID,27,L,O,Lake Dell Ave,32nd Ave S,FS,S,SEA,12,1123,0,0,0,0.5,2
243,157,27640,22,MID,27,L,O,Lake Dell Ave,E Spruce St,AT,S,SEA,12,1123,0,0,0,0.1,2
243,157,1360,22,MID,27,L,I,Yesler Way,6th Ave,FS,N,SEA,12,1131,0.1,1.6,0.3,3.4,11.3
243,157,1370,23,MID,27,L,I,Yesler Way,3rd Ave,NS,N,SEA,12,1131,0.2,1.8,1.9,22.7,9.5
243,157,27660,23,MID,27,L,O,E Alder St,35th Ave,FS,S,SEA,12,1123,0,0,0,0,2
243,157,27670,24,MID,27,L,O,E Alder St,Erie Ave,FS,S,SEA,12,1123,0,0,0.1,1.6,1.8
243,157,531,24,MID,27,L,I,3rd Ave,James St,NS,N,SEA,12,1131,0.5,6.2,1.6,18.7,8.5
